time,client_no,response_time,is_success,host,time_s
2024-07-04 14:17:55.251130,46d02,0.378648,True,685,201.99513
2024-07-04 14:17:57.136776,46d02,0.264128,True,685,203.880776
2024-07-04 14:17:58.917431,46d02,0.044612,True,685,205.661431
2024-07-04 14:18:00.901089,46d02,0.028087,True,685,207.645089
2024-07-04 14:18:02.916258,46d02,0.043056,True,685,209.660258
2024-07-04 14:18:04.916500,46d02,0.042959,True,685,211.6605
2024-07-04 14:18:06.919608,46d02,0.046052,True,685,213.663608
2024-07-04 14:18:08.904906,46d02,0.031077,True,685,215.648906
2024-07-04 14:18:10.907352,46d02,0.031953,True,685,217.651352
2024-07-04 14:18:13.153362,46d02,0.276843,True,685,219.897362
2024-07-04 14:18:14.926628,46d02,0.049942,True,685,221.670628
2024-07-04 14:18:16.921504,46d02,0.044645,True,685,223.665504
2024-07-04 14:18:18.925866,46d02,0.048827,True,685,225.669866
2024-07-04 14:18:20.929202,46d02,0.05195,True,685,227.673202
2024-07-04 14:18:22.923535,46d02,0.045081,True,685,229.667535
2024-07-04 14:18:24.922673,46d02,0.044035,True,685,231.666673
2024-07-04 14:18:27.381381,46d02,0.0,False,685,234.125381
2024-07-04 14:18:29.255380,46d02,0.375829,True,685,235.99938
2024-07-04 14:18:30.981211,46d02,0.100165,True,685,237.725211
2024-07-04 14:18:32.906461,46d02,0.024781,True,706,239.650461
2024-07-04 14:18:34.912319,46d02,0.028995,True,706,241.656319
2024-07-04 14:18:36.908450,46d02,0.025011,True,706,243.65245
2024-07-04 14:18:39.385412,46d02,0.0,False,706,246.129412
2024-07-04 14:18:41.391187,46d02,0.0,False,706,248.135187
2024-07-04 14:18:42.908915,46d02,0.024057,True,706,249.652915
2024-07-04 14:18:44.924657,46d02,0.03836,True,706,251.668657
2024-07-04 14:18:46.922494,46d02,0.035183,True,706,253.666494
2024-07-04 14:18:48.922398,46d02,0.0349,True,706,255.666398
2024-07-04 14:18:50.925288,46d02,0.035844,True,706,257.669288
2024-07-04 14:18:52.975702,46d02,0.086067,True,706,259.719702
2024-07-04 14:18:54.919228,46d02,0.029406,True,706,261.663228
2024-07-04 14:18:56.912331,46d02,0.022313,True,706,263.656331
2024-07-04 14:18:59.392080,46d02,0.0,False,706,266.13608
2024-07-04 14:19:00.946657,46d02,0.055346,True,706,267.690657
2024-07-04 14:19:02.939117,46d02,0.047061,True,706,269.683117
2024-07-04 14:19:04.928040,46d02,0.035846,True,706,271.67204
2024-07-04 14:19:06.917204,46d02,0.023924,True,706,273.661204
2024-07-04 14:19:08.930625,46d02,0.03712,True,706,275.674625
2024-07-04 14:19:11.395904,46d02,0.0,False,706,278.139904
2024-07-04 14:19:13.399146,46d02,0.0,False,706,280.143146
2024-07-04 14:19:15.396397,46d02,0.0,False,706,282.140397
2024-07-04 14:19:16.945412,46d02,0.050008,True,706,283.689412
2024-07-04 14:19:19.402046,46d02,0.0,False,706,286.146046
2024-07-04 14:19:20.948285,46d02,0.052493,True,706,287.692285
2024-07-04 14:19:22.934934,46d02,0.038932,True,706,289.678934
2024-07-04 14:19:24.929445,46d02,0.033202,True,706,291.673445
2024-07-04 14:19:27.398226,46d02,0.0,False,706,294.142226
2024-07-04 14:19:29.398452,46d02,0.0,False,706,296.142452
2024-07-04 14:19:30.935519,46d02,0.038697,True,706,297.679519
2024-07-04 14:19:32.926388,46d02,0.029317,True,706,299.670388
2024-07-04 14:19:34.928365,46d02,0.031033,True,706,301.672365
2024-07-04 14:19:36.932297,46d02,0.032995,True,706,303.676297
2024-07-04 14:19:38.923835,46d02,0.024321,True,706,305.667835
2024-07-04 14:19:41.406859,46d02,0.0,False,706,308.150859
2024-07-04 14:19:43.402633,46d02,0.0,False,706,310.146633
2024-07-04 14:19:45.323411,46d02,0.422471,True,706,312.067411
2024-07-04 14:19:46.939442,46d02,0.038328,True,706,313.683442
2024-07-04 14:19:48.945876,46d02,0.044523,True,706,315.689876
2024-07-04 14:19:50.941794,46d02,0.040271,True,706,317.685794
2024-07-04 14:19:52.936002,46d02,0.034357,True,706,319.680002
2024-07-04 14:19:54.927752,46d02,0.02593,True,706,321.671752
2024-07-04 14:19:57.403998,46d02,0.0,False,706,324.147998
2024-07-04 14:19:59.405301,46d02,0.0,False,706,326.149301
2024-07-04 14:20:01.406499,46d02,0.0,False,706,328.150499
2024-07-04 14:20:02.950606,46d02,0.044807,True,706,329.694606
2024-07-04 14:20:04.950757,46d02,0.043523,True,706,331.694757
2024-07-04 14:20:06.944332,46d02,0.036941,True,706,333.688332
2024-07-04 14:20:08.931878,46d02,0.023388,True,706,335.675878
2024-07-04 14:20:10.947569,46d02,0.038882,True,706,337.691569
2024-07-04 14:20:13.416233,46d02,0.0,False,706,340.160233
2024-07-04 14:20:15.416326,46d02,0.0,False,706,342.160326
2024-07-04 14:20:16.954501,46d02,0.04422,True,706,343.698501
2024-07-04 14:20:18.947443,46d02,0.036188,True,706,345.691443
2024-07-04 14:20:20.934282,46d02,0.022802,True,706,347.678282
2024-07-04 14:20:22.948847,46d02,0.03718,True,706,349.692847
2024-07-04 14:20:24.949745,46d02,0.037904,True,706,351.693745
2024-07-04 14:20:27.418324,46d02,0.0,False,706,354.162324
2024-07-04 14:20:29.413250,46d02,0.0,False,706,356.15725
2024-07-04 14:20:30.968898,46d02,0.056542,True,706,357.712898
2024-07-04 14:15:14.832356,46d16,0.180167,True,685,41.576356
2024-07-04 14:15:14.873354,46d16,0.040138,True,685,41.617354
2024-07-04 14:15:16.879420,46d16,0.045017,True,685,43.62342
2024-07-04 14:15:18.881599,46d16,0.047044,True,685,45.625599
2024-07-04 14:15:20.874412,46d16,0.039714,True,685,47.618412
2024-07-04 14:15:22.886472,46d16,0.051587,True,685,49.630472
2024-07-04 14:15:24.909268,46d16,0.074168,True,685,51.653268
2024-07-04 14:15:27.336992,46d16,0.0,False,685,54.080992
2024-07-04 14:15:29.337061,46d16,0.0,False,685,56.081061
2024-07-04 14:15:30.875815,46d16,0.03946,True,685,57.619815
2024-07-04 14:15:32.883850,46d16,0.04728,True,685,59.62785
2024-07-04 14:15:34.862165,46d16,0.025393,True,685,61.606165
2024-07-04 14:15:36.888636,46d16,0.050553,True,685,63.632636
2024-07-04 14:15:38.886578,46d16,0.048298,True,685,65.630578
2024-07-04 14:15:41.345563,46d16,0.0,False,685,68.089563
2024-07-04 14:15:43.342091,46d16,0.0,False,685,70.086091
2024-07-04 14:15:45.342011,46d16,0.0,False,685,72.086011
2024-07-04 14:15:46.879131,46d16,0.038354,True,685,73.623131
2024-07-04 14:15:48.885071,46d16,0.04413,True,685,75.629071
2024-07-04 14:15:50.893822,46d16,0.0527,True,685,77.637822
2024-07-04 14:15:52.884888,46d16,0.042432,True,685,79.628888
2024-07-04 14:15:54.872282,46d16,0.029679,True,685,81.616282
2024-07-04 14:15:57.349277,46d16,0.0,False,685,84.093277
2024-07-04 14:15:59.349274,46d16,0.0,False,685,86.093274
2024-07-04 14:16:01.327659,46d16,0.484645,True,685,88.071659
2024-07-04 14:16:02.867956,46d16,0.024745,True,685,89.611956
2024-07-04 14:16:04.886989,46d16,0.041967,True,685,91.630989
2024-07-04 14:16:06.893734,46d16,0.0485,True,685,93.637734
2024-07-04 14:16:08.889141,46d16,0.043709,True,685,95.633141
2024-07-04 14:16:11.347425,46d16,0.0,False,685,98.091425
2024-07-04 14:16:13.348845,46d16,0.0,False,685,100.092845
2024-07-04 14:16:15.348969,46d16,0.0,False,685,102.092969
2024-07-04 14:16:16.901709,46d16,0.054312,True,685,103.645709
2024-07-04 14:16:18.879759,46d16,0.030894,True,685,105.623759
2024-07-04 14:16:20.892548,46d16,0.04344,True,685,107.636548
2024-07-04 14:16:22.897184,46d16,0.047872,True,685,109.641184
2024-07-04 14:16:24.877021,46d16,0.026582,True,685,111.621021
2024-07-04 14:16:27.358675,46d16,0.0,False,685,114.102675
2024-07-04 14:16:29.353548,46d16,0.0,False,685,116.097548
2024-07-04 14:16:31.355204,46d16,0.0,False,685,118.099204
2024-07-04 14:16:32.887621,46d16,0.033712,True,685,119.631621
2024-07-04 14:16:34.891027,46d16,0.036607,True,685,121.635027
2024-07-04 14:16:36.879622,46d16,0.025048,True,685,123.623622
2024-07-04 14:16:38.880768,46d16,0.024874,True,685,125.624768
2024-07-04 14:16:40.899237,46d16,0.043105,True,685,127.643237
2024-07-04 14:16:42.930623,46d16,0.074331,True,685,129.674623
2024-07-04 14:16:45.363171,46d16,0.0,False,685,132.107171
2024-07-04 14:16:47.362547,46d16,0.0,False,685,134.106547
2024-07-04 14:16:49.084832,46d16,0.227549,True,685,135.828832
2024-07-04 14:16:50.904058,46d16,0.045637,True,685,137.648058
2024-07-04 14:16:52.897100,46d16,0.038556,True,685,139.6411
2024-07-04 14:16:54.889423,46d16,0.030743,True,685,141.633423
2024-07-04 14:16:56.888866,46d16,0.030045,True,685,143.632866
2024-07-04 14:16:58.876157,46d16,0.016017,True,685,145.620157
2024-07-04 14:17:00.906058,46d16,0.045722,True,685,147.650058
2024-07-04 14:17:03.366702,46d16,0.0,False,685,150.110702
2024-07-04 14:17:05.362877,46d16,0.0,False,685,152.106877
2024-07-04 14:17:06.894243,46d16,0.033465,True,685,153.638243
2024-07-04 14:17:08.876533,46d16,0.015589,True,685,155.620533
2024-07-04 14:17:10.914376,46d16,0.053279,True,685,157.658376
2024-07-04 14:17:12.903186,46d16,0.040778,True,685,159.647186
2024-07-04 14:17:14.878175,46d16,0.015631,True,685,161.622175
2024-07-04 14:17:16.922623,46d16,0.059932,True,685,163.666623
2024-07-04 14:17:19.368944,46d16,0.0,False,685,166.112944
2024-07-04 14:17:21.368437,46d16,0.0,False,685,168.112437
2024-07-04 14:17:23.364908,46d16,0.0,False,685,170.108908
2024-07-04 14:17:24.888140,46d16,0.023909,True,685,171.63214
2024-07-04 14:17:26.895314,46d16,0.029947,True,685,173.639314
2024-07-04 14:17:28.879947,46d16,0.014418,True,685,175.623947
2024-07-04 14:17:30.879959,46d16,0.014195,True,685,177.623959
2024-07-04 14:17:32.899093,46d16,0.033245,True,685,179.643093
2024-07-04 14:17:35.304606,46d16,0.438579,True,685,182.048606
2024-07-04 14:17:37.372176,46d16,0.0,False,685,184.116176
2024-07-04 14:17:39.373101,46d16,0.0,False,685,186.117101
2024-07-04 14:17:40.896388,46d16,0.028796,True,685,187.640388
2024-07-04 14:17:42.882480,46d16,0.014744,True,685,189.62648
2024-07-04 14:17:44.883962,46d16,0.016073,True,685,191.627962
2024-07-04 14:17:46.894852,46d16,0.026802,True,685,193.638852
2024-07-04 14:17:48.885933,46d16,0.016711,True,685,195.629933
2024-07-04 14:17:50.902705,46d16,0.033279,True,685,197.646705
2024-07-04 14:17:53.376743,46d16,0.0,False,685,200.120743
2024-07-04 14:17:55.141226,46d16,0.270628,True,685,201.885226
2024-07-04 14:17:57.048800,46d16,0.177937,True,685,203.7928
2024-07-04 14:17:58.885214,46d16,0.014267,True,685,205.629214
2024-07-04 14:18:00.920111,46d16,0.049025,True,685,207.664111
2024-07-04 14:18:02.915552,46d16,0.044328,True,685,209.659552
2024-07-04 14:18:04.886567,46d16,0.014574,True,685,211.630567
2024-07-04 14:18:06.886471,46d16,0.014258,True,685,213.630471
2024-07-04 14:18:08.887909,46d16,0.015498,True,685,215.631909
2024-07-04 14:18:10.917104,46d16,0.043476,True,685,217.661104
2024-07-04 14:18:13.159665,46d16,0.285728,True,685,219.903665
2024-07-04 14:18:14.905609,46d16,0.031457,True,685,221.649609
2024-07-04 14:18:16.921974,46d16,0.047734,True,685,223.665974
2024-07-04 14:18:18.909144,46d16,0.034732,True,685,225.653144
2024-07-04 14:18:20.888457,46d16,0.0139,True,685,227.632457
2024-07-04 14:18:22.922732,46d16,0.048016,True,685,229.666732
2024-07-04 14:18:24.891456,46d16,0.01659,True,685,231.635456
2024-07-04 14:18:27.381254,46d16,0.0,False,685,234.125254
2024-07-04 14:18:29.346369,46d16,0.470218,True,685,236.090369
2024-07-04 14:18:30.931695,46d16,0.055365,True,685,237.675695
2024-07-04 14:18:32.921005,46d16,0.043732,True,706,239.665005
2024-07-04 14:18:34.906225,46d16,0.027818,True,706,241.650225
2024-07-04 14:18:36.899891,46d16,0.021284,True,706,243.643891
2024-07-04 14:18:39.385647,46d16,0.0,False,706,246.129647
2024-07-04 14:18:41.384305,46d16,0.0,False,706,248.128305
2024-07-04 14:18:42.936508,46d16,0.05752,True,706,249.680508
2024-07-04 14:18:44.899036,46d16,0.019838,True,706,251.643036
2024-07-04 14:18:46.899146,46d16,0.01975,True,706,253.643146
2024-07-04 14:18:48.898890,46d16,0.019301,True,706,255.64289
2024-07-04 14:18:50.936691,46d16,0.055496,True,706,257.680691
2024-07-04 14:18:52.953055,46d16,0.070627,True,706,259.697055
2024-07-04 14:18:54.904463,46d16,0.021834,True,706,261.648463
2024-07-04 14:18:56.905526,46d16,0.022699,True,706,263.649526
2024-07-04 14:18:59.389609,46d16,0.0,False,706,266.133609
2024-07-04 14:19:00.928178,46d16,0.044459,True,706,267.672178
2024-07-04 14:19:02.922327,46d16,0.038393,True,706,269.666327
2024-07-04 14:19:04.902838,46d16,0.018676,True,706,271.646838
2024-07-04 14:19:06.905763,46d16,0.020022,True,706,273.649763
2024-07-04 14:19:08.905610,46d16,0.019679,True,706,275.64961
2024-07-04 14:19:11.389821,46d16,0.0,False,706,278.133821
2024-07-04 14:19:13.389860,46d16,0.0,False,706,280.13386
2024-07-04 14:19:15.391017,46d16,0.0,False,706,282.135017
2024-07-04 14:19:16.919307,46d16,0.029664,True,706,283.663307
2024-07-04 14:19:18.932509,46d16,0.0412,True,706,285.676509
2024-07-04 14:19:20.912604,46d16,0.02014,True,706,287.656604
2024-07-04 14:19:22.929684,46d16,0.035574,True,706,289.673684
2024-07-04 14:19:24.915388,46d16,0.020968,True,706,291.659388
2024-07-04 14:19:27.401953,46d16,0.0,False,706,294.145953
2024-07-04 14:19:29.401978,46d16,0.0,False,706,296.145978
2024-07-04 14:19:30.926067,46d16,0.029891,True,706,297.670067
2024-07-04 14:19:32.914542,46d16,0.018331,True,706,299.658542
2024-07-04 14:19:34.912472,46d16,0.016119,True,706,301.656472
2024-07-04 14:19:36.944046,46d16,0.04754,True,706,303.688046
2024-07-04 14:19:39.402832,46d16,0.0,False,706,306.146832
2024-07-04 14:19:41.398746,46d16,0.0,False,706,308.142746
2024-07-04 14:19:43.399377,46d16,0.0,False,706,310.143377
2024-07-04 14:19:45.322802,46d16,0.424801,True,706,312.066802
2024-07-04 14:19:46.938540,46d16,0.040118,True,706,313.68254
2024-07-04 14:19:48.947021,46d16,0.048456,True,706,315.691021
2024-07-04 14:19:50.914775,46d16,0.016071,True,706,317.658775
2024-07-04 14:19:52.916062,46d16,0.017218,True,706,319.660062
2024-07-04 14:19:54.918025,46d16,0.019011,True,706,321.662025
2024-07-04 14:19:57.405395,46d16,0.0,False,706,324.149395
2024-07-04 14:19:59.405492,46d16,0.0,False,706,326.149492
2024-07-04 14:20:00.954931,46d16,0.055481,True,706,327.698931
2024-07-04 14:20:02.918703,46d16,0.017887,True,706,329.662703
2024-07-04 14:20:04.946763,46d16,0.045719,True,706,331.690763
2024-07-04 14:20:06.946523,46d16,0.045266,True,706,333.690523
2024-07-04 14:20:08.951572,46d16,0.050157,True,706,335.695572
2024-07-04 14:20:10.933386,46d16,0.030738,True,706,337.677386
2024-07-04 14:20:13.408978,46d16,0.0,False,706,340.152978
2024-07-04 14:20:15.389641,46d16,0.486097,True,706,342.133641
2024-07-04 14:20:16.929349,46d16,0.025607,True,706,343.673349
2024-07-04 14:20:19.407416,46d16,0.0,False,706,346.151416
2024-07-04 14:20:20.959828,46d16,0.053738,True,706,347.703828
2024-07-04 14:20:22.922640,46d16,0.016356,True,706,349.66664
2024-07-04 14:20:24.924272,46d16,0.01672,True,706,351.668272
2024-07-04 14:20:27.409582,46d16,0.0,False,706,354.153582
2024-07-04 14:20:29.409625,46d16,0.0,False,706,356.153625
2024-07-04 14:20:31.413748,46d16,0.0,False,706,358.157748
2024-07-04 14:20:32.936001,46d16,0.027748,True,706,359.680001
2024-07-04 14:15:15.227451,46451,0.078311,True,685,41.971451
2024-07-04 14:15:15.270843,46451,0.040233,True,685,42.014843
2024-07-04 14:15:17.260286,46451,0.029527,True,685,44.004286
2024-07-04 14:15:19.257672,46451,0.02675,True,685,46.001672
2024-07-04 14:15:21.256310,46451,0.025235,True,685,48.00031
2024-07-04 14:15:23.256647,46451,0.025408,True,685,50.000647
2024-07-04 14:15:25.733435,46451,0.0,False,685,52.477435
2024-07-04 14:15:27.733471,46451,0.0,False,685,54.477471
2024-07-04 14:15:29.734851,46451,0.0,False,685,56.478851
2024-07-04 14:15:31.279472,46451,0.045523,True,685,58.023472
2024-07-04 14:15:33.266801,46451,0.032622,True,685,60.010801
2024-07-04 14:15:35.260076,46451,0.025654,True,685,62.004076
2024-07-04 14:15:37.266691,46451,0.032084,True,685,64.010691
2024-07-04 14:15:39.261139,46451,0.026341,True,685,66.005139
2024-07-04 14:15:41.736881,46451,0.0,False,685,68.480881
2024-07-04 14:15:43.737242,46451,0.0,False,685,70.481242
2024-07-04 14:15:45.738264,46451,0.0,False,685,72.482264
2024-07-04 14:15:47.285652,46451,0.049775,True,685,74.029652
2024-07-04 14:15:49.264187,46451,0.028114,True,685,76.008187
2024-07-04 14:15:51.262483,46451,0.024688,True,685,78.006483
2024-07-04 14:15:53.270925,46451,0.03294,True,685,80.014925
2024-07-04 14:15:55.296473,46451,0.058395,True,685,82.040473
2024-07-04 14:15:57.740063,46451,0.0,False,685,84.484063
2024-07-04 14:15:59.741638,46451,0.0,False,685,86.485638
2024-07-04 14:16:01.433998,46451,0.192988,True,685,88.177998
2024-07-04 14:16:03.266029,46451,0.02476,True,685,90.010029
2024-07-04 14:16:05.276037,46451,0.034569,True,685,92.020037
2024-07-04 14:16:07.266663,46451,0.025028,True,685,94.010663
2024-07-04 14:16:09.267035,46451,0.025154,True,685,96.011035
2024-07-04 14:16:11.748074,46451,0.0,False,685,98.492074
2024-07-04 14:16:13.743903,46451,0.0,False,685,100.487903
2024-07-04 14:16:15.748430,46451,0.0,False,685,102.49243
2024-07-04 14:16:17.295028,46451,0.051725,True,685,104.039028
2024-07-04 14:16:19.271933,46451,0.026554,True,685,106.015933
2024-07-04 14:16:21.275834,46451,0.030012,True,685,108.019834
2024-07-04 14:16:23.279313,46451,0.033338,True,685,110.023313
2024-07-04 14:16:25.267403,46451,0.021274,True,685,112.011403
2024-07-04 14:16:27.747961,46451,0.0,False,685,114.491961
2024-07-04 14:16:29.752757,46451,0.0,False,685,116.496757
2024-07-04 14:16:31.753370,46451,0.0,False,685,118.49737
2024-07-04 14:16:33.296530,46451,0.049807,True,685,120.04053
2024-07-04 14:16:35.274605,46451,0.026144,True,685,122.018605
2024-07-04 14:16:37.272149,46451,0.023484,True,685,124.016149
2024-07-04 14:16:39.273288,46451,0.023084,True,685,126.017288
2024-07-04 14:16:41.274769,46451,0.022408,True,685,128.018769
2024-07-04 14:16:43.292738,46451,0.039735,True,685,130.036738
2024-07-04 14:16:45.754873,46451,0.0,False,685,132.498873
2024-07-04 14:16:47.754920,46451,0.0,False,685,134.49892
2024-07-04 14:16:49.302814,46451,0.047884,True,685,136.046814
2024-07-04 14:16:51.279273,46451,0.024187,True,685,138.023273
2024-07-04 14:16:53.288026,46451,0.032739,True,685,140.032026
2024-07-04 14:16:55.280045,46451,0.024653,True,685,142.024045
2024-07-04 14:16:57.277203,46451,0.020249,True,685,144.021203
2024-07-04 14:16:59.286270,46451,0.029067,True,685,146.03027
2024-07-04 14:17:01.759920,46451,0.0,False,685,148.50392
2024-07-04 14:17:03.764246,46451,0.0,False,685,150.508246
2024-07-04 14:17:05.764916,46451,0.0,False,685,152.508916
2024-07-04 14:17:07.309134,46451,0.050135,True,685,154.053134
2024-07-04 14:17:09.279413,46451,0.020181,True,685,156.023413
2024-07-04 14:17:11.279928,46451,0.020482,True,685,158.023928
2024-07-04 14:17:13.289736,46451,0.03007,True,685,160.033736
2024-07-04 14:17:15.288919,46451,0.029051,True,685,162.032919
2024-07-04 14:17:17.283196,46451,0.023238,True,685,164.027196
2024-07-04 14:17:19.561318,46451,0.301162,True,685,166.305318
2024-07-04 14:17:21.766601,46451,0.0,False,685,168.510601
2024-07-04 14:17:23.762551,46451,0.0,False,685,170.506551
2024-07-04 14:17:25.301733,46451,0.04103,True,685,172.045733
2024-07-04 14:17:27.280217,46451,0.019342,True,685,174.024217
2024-07-04 14:17:29.285844,46451,0.024041,True,685,176.029844
2024-07-04 14:17:31.290252,46451,0.0283,True,685,178.034252
2024-07-04 14:17:33.291955,46451,0.029813,True,685,180.035955
2024-07-04 14:17:35.764027,46451,0.0,False,685,182.508027
2024-07-04 14:17:37.768720,46451,0.0,False,685,184.51272
2024-07-04 14:17:39.692604,46451,0.430027,True,685,186.436604
2024-07-04 14:17:41.309311,46451,0.046515,True,685,188.053311
2024-07-04 14:17:43.291127,46451,0.02679,True,685,190.035127
2024-07-04 14:17:45.293256,46451,0.028706,True,685,192.037256
2024-07-04 14:17:47.286985,46451,0.022368,True,685,194.030985
2024-07-04 14:17:49.283510,46451,0.018685,True,685,196.02751
2024-07-04 14:17:51.297245,46451,0.032184,True,685,198.041245
2024-07-04 14:17:53.772379,46451,0.0,False,685,200.516379
2024-07-04 14:17:55.519649,46451,0.253338,True,685,202.263649
2024-07-04 14:17:57.290777,46451,0.023209,True,685,204.034777
2024-07-04 14:17:59.294820,46451,0.026998,True,685,206.03882
2024-07-04 14:18:01.295460,46451,0.025625,True,685,208.03946
2024-07-04 14:18:03.298487,46451,0.026621,True,685,210.042487
2024-07-04 14:18:05.289067,46451,0.017035,True,685,212.033067
2024-07-04 14:18:07.779660,46451,0.0,False,685,214.52366
2024-07-04 14:18:09.775612,46451,0.0,False,685,216.519612
2024-07-04 14:18:11.780093,46451,0.0,False,685,218.524093
2024-07-04 14:18:13.357411,46451,0.083271,True,685,220.101411
2024-07-04 14:18:15.290858,46451,0.016511,True,685,222.034858
2024-07-04 14:18:17.304131,46451,0.027714,True,685,224.048131
2024-07-04 14:18:19.295294,46451,0.01875,True,685,226.039294
2024-07-04 14:18:21.294851,46451,0.016296,True,685,228.038851
