timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 15:24:01.488665,shaniko,/wikipedia/commons/5/56/Catha_edulis.jpg200_399,0.025339,False,15056,8.1.celestial:8000/cdn,25.339,1-8,2407.0
2024-07-08 15:24:02.474157,shaniko,/wikipedia/commons/9/9d/Yellow_pog.svg0_199,0.020601,False,917,8.1.celestial:8000/cdn,20.601000000000003,1-8,2407.0
2024-07-08 15:24:03.467716,shaniko,/wikipedia/commons/4/49/ArrowLeftNavbox.svg0_199,0.013869,False,373,8.1.celestial:8000/cdn,13.869,1-8,2407.0
2024-07-08 15:24:04.475891,shaniko,/wikipedia/commons/e/e8/Blason_ville_fr_Caux_HC3A9rault.svg0_199,0.013226,False,4282,8.1.celestial:8000/cdn,13.225999999999999,1-8,2407.0
2024-07-08 15:24:05.475637,shaniko,/wikipedia/commons/4/49/ArrowLeftNavbox.svg0_199,0.020853,False,373,8.1.celestial:8000/cdn,20.853,1-8,2407.0
2024-07-08 15:24:06.478950,shaniko,/wikipedia/commons/8/85/The_Dark_Knight_European_Premiere_-_Michael_Caine.jpg0_199,0.013302,False,6787,8.1.celestial:8000/cdn,13.302,1-8,2407.0
2024-07-08 15:24:07.484040,shaniko,/wikipedia/commons/6/6b/Gregory_Harrison_Logans_Run_1977_cropped.JPGoriginal,0.013162,False,35137,8.1.celestial:8000/cdn,13.162,1-8,2407.0
2024-07-08 15:24:08.477478,shaniko,/wikipedia/commons/8/8d/J-3005.jpg0_199,0.020893,False,3761,8.1.celestial:8000/cdn,20.892999999999997,1-8,2407.0
2024-07-08 15:24:09.498355,shaniko,/wikipedia/commons/2/27/Broadcasting_House_by_Stephen_Craven.jpg400_599,0.012881,False,63039,8.1.celestial:8000/cdn,12.881,1-8,2407.0
2024-07-08 15:24:10.486455,shaniko,/wikipedia/commons/1/18/Welcome_to_Texas_sign2C_2008.jpg200_399,0.013111,False,34002,8.1.celestial:8000/cdn,13.110999999999999,1-8,2407.0
2024-07-08 15:24:11.488146,shaniko,/wikipedia/commons/c/c1/Heckling_Shop_Irvine.JPG200_399,0.013271,False,34037,8.1.celestial:8000/cdn,13.270999999999999,1-8,2407.0
2024-07-08 15:24:12.481020,shaniko,/wikipedia/en/c/cf/IK_Sirius_logo.svg0_199,0.020925,False,3792,8.1.celestial:8000/cdn,20.925,1-8,2912.0
2024-07-08 15:24:13.488187,shaniko,/wikipedia/commons/a/ae/SNECMA_Atar_of_a_Mirage_III_RS_pic2.JPG200_399,0.013632,False,28246,8.1.celestial:8000/cdn,13.632,1-8,2912.0
2024-07-08 15:24:14.474089,shaniko,/wikipedia/commons/1/12/Kit_left_arm_dorados2223h.pngoriginal,0.013395,False,367,8.1.celestial:8000/cdn,13.395000000000001,1-8,2912.0
2024-07-08 15:24:15.504155,shaniko,/wikipedia/commons/c/c7/Eve2C_Marie2C_Irene_Curie_1908.jpg200_399,0.018218,False,47894,8.1.celestial:8000/cdn,18.218,1-8,2912.0
2024-07-08 15:24:16.490829,shaniko,/wikipedia/commons/5/53/Vsevolod_of_Pskov.jpg200_399,0.013542,False,30597,8.1.celestial:8000/cdn,13.542,1-8,2912.0
2024-07-08 15:24:17.477410,shaniko,/wikipedia/commons/3/3e/Naval_Ensign_of_Germany.svg0_199,0.013686,False,1274,8.1.celestial:8000/cdn,13.686,1-8,2912.0
2024-07-08 15:24:18.505242,shaniko,/wikipedia/commons/2/26/Mustangboxl.jpg400_599,0.017608,False,43500,8.1.celestial:8000/cdn,17.607999999999997,1-8,2912.0
2024-07-08 15:24:19.478840,shaniko,/wikipedia/en/8/84/Breathe_Prodigy.jpg200_399,0.013788,False,1687,8.1.celestial:8000/cdn,13.788,1-8,2912.0
2024-07-08 15:24:20.510935,shaniko,/wikipedia/commons/9/94/Dharam.jpgoriginal,0.014024,False,74672,8.1.celestial:8000/cdn,14.024,1-8,2912.0
2024-07-08 15:24:21.662416,shaniko,/wikipedia/commons/3/36/Inside_the_Hussainia_during_Muharram.jpgoriginal,0.018497,False,783560,8.1.celestial:8000/cdn,18.497,1-8,2912.0
2024-07-08 15:24:22.495492,shaniko,/wikipedia/commons/0/0b/Karelian_Isthmus_13_March_1940.png200_399,0.013855,False,32515,8.1.celestial:8000/cdn,13.854999999999999,1-8,2912.0
2024-07-08 15:24:23.489496,shaniko,/wikipedia/commons/a/aa/Flag_of_the_Los_Angeles_Police_Department.png0_199,0.017876,False,6789,8.1.celestial:8000/cdn,17.876,1-8,2912.0
2024-07-08 15:24:24.521036,shaniko,/wikipedia/commons/e/ea/FV101_operators.png800_999,0.013853,False,115095,8.1.celestial:8000/cdn,13.853000000000002,1-8,2912.0
2024-07-08 15:24:25.487800,shaniko,/wikipedia/commons/b/b8/Fortran_logo.svg400_599,0.013919,False,7774,8.1.celestial:8000/cdn,13.919,1-8,2912.0
2024-07-08 15:24:26.483012,shaniko,/wikipedia/commons/e/e4/Google_Earth_icon.svg0_199,0.014897,False,3869,8.1.celestial:8000/cdn,14.897,1-8,2912.0
2024-07-08 15:24:27.484378,shaniko,/wikipedia/commons/3/31/Endelomyia_rosae.jpg0_199,0.015436,False,1783,8.1.celestial:8000/cdn,15.436,1-8,2912.0
2024-07-08 15:24:28.497258,shaniko,/wikipedia/commons/3/39/Japanese_Special_Naval_Landing_Forces_in_Battle_of_Shanghai_1937.jpg200_399,0.014238,False,22003,8.1.celestial:8000/cdn,14.238000000000001,1-8,2912.0
2024-07-08 15:24:29.490843,shaniko,/wikipedia/commons/9/92/LOG-Opamp.svg200_399,0.014882,False,5981,8.1.celestial:8000/cdn,14.882,1-8,2912.0
2024-07-08 15:24:30.484875,shaniko,/wikipedia/commons/a/a4/BSicon_extSTRr.svg0_199,0.014408,False,842,8.1.celestial:8000/cdn,14.408000000000001,1-8,2912.0
2024-07-08 15:24:31.515560,shaniko,/wikipedia/commons/3/35/Juice_WRLD_-_Les_Ardentes_2019_cropped.jpg400_599,0.014865,False,68317,8.1.celestial:8000/cdn,14.865,1-8,2912.0
2024-07-08 15:24:32.493385,shaniko,/wikipedia/commons/9/95/Victor_Fridericus.jpg0_199,0.014943,False,5760,8.1.celestial:8000/cdn,14.943,1-8,2912.0
