timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 08:16:34.783474,shaniko,/wikipedia/commons/9/90/Kanchipuram.in_Kamakshi-Amman_Temple_-_panoramio_-_SINHA_cropped.jpg0_199,0.066476,False,3600,51.1.celestial:8000/cdn,66.476,1-51,2413.0
2024-07-08 08:16:34.844891,shaniko,/wikipedia/commons/9/90/D095D0BCD0B1_D0B7D0B0D0B3_D0BFD0BED0B2_D181D0B8D0BB_1_2016.png0_199,0.059615,False,509,51.1.celestial:8000/cdn,59.615,1-51,2413.0
2024-07-08 08:16:35.837482,shaniko,/wikipedia/commons/5/59/User-avatar.svgoriginal,0.050611,False,6831,51.1.celestial:8000/cdn,50.611000000000004,1-51,2413.0
2024-07-08 08:16:36.880387,shaniko,/wikipedia/commons/a/a9/November_19682C_GTW_4070_Indiana.jpgoriginal,0.066675,False,294544,51.1.celestial:8000/cdn,66.675,1-51,2413.0
2024-07-08 08:16:37.847720,shaniko,/wikipedia/commons/7/7c/Chlorphenamine.svg400_599,0.058388,False,9479,51.1.celestial:8000/cdn,58.388000000000005,1-51,3917.0
2024-07-08 08:16:38.818779,shaniko,/wikipedia/commons/5/5e/Kyle_White.jpg0_199,0.03107,False,2449,51.1.celestial:8000/cdn,31.07,1-51,3917.0
2024-07-08 08:16:39.856341,shaniko,/wikipedia/commons/c/c1/Sylvester_Stallone_Cannes.jpg200_399,0.067719,False,8288,51.1.celestial:8000/cdn,67.71900000000001,1-51,3917.0
2024-07-08 08:16:40.841050,shaniko,/wikipedia/commons/3/3c/Shashank_Ketkar_Signature.jpg0_199,0.051863,False,991,51.1.celestial:8000/cdn,51.863,1-51,3917.0
2024-07-08 08:16:41.871549,shaniko,/wikipedia/en/5/51/Minecraft_cover.pngoriginal,0.063876,False,85815,51.1.celestial:8000/cdn,63.876000000000005,1-51,3917.0
2024-07-08 08:16:42.828601,shaniko,/wikipedia/commons/c/c3/Status_iucn3.1_NT-fr.svg200_399,0.038967,False,10918,51.1.celestial:8000/cdn,38.967,1-51,3917.0
2024-07-08 08:16:43.864736,shaniko,/wikipedia/commons/8/87/ZographensisColour.jpg400_599,0.057229,False,87051,51.1.celestial:8000/cdn,57.229,1-51,3917.0
2024-07-08 08:16:44.860768,shaniko,/wikipedia/commons/9/95/Usaf.u2.750pix.jpg400_599,0.053329,False,52555,51.1.celestial:8000/cdn,53.329,1-51,3917.0
2024-07-08 08:16:45.829466,shaniko,/wikipedia/commons/a/a5/East_pediment_G_Parthenon_BM.jpg0_199,0.038077,False,9733,51.1.celestial:8000/cdn,38.077,1-51,3917.0
2024-07-08 08:16:46.855025,shaniko,/wikipedia/en/5/50/SAIC_Iveco_Hongyan_logo.svg400_599,0.045598,False,68830,51.1.celestial:8000/cdn,45.598,1-51,3917.0
2024-07-08 08:16:47.824959,shaniko,/wikipedia/commons/9/9d/Yellow_pog.svg0_199,0.033526,False,918,51.1.celestial:8000/cdn,33.526,1-51,3917.0
2024-07-08 08:16:48.823816,shaniko,/wikipedia/commons/4/49/ArrowLeftNavbox.svg0_199,0.031856,False,374,51.1.celestial:8000/cdn,31.856,1-51,3917.0
2024-07-08 08:16:49.841416,shaniko,/wikipedia/en/8/82/MTV_Roadies_official_logo.jpgoriginal,0.046735,False,9483,51.1.celestial:8000/cdn,46.735,1-51,3917.0
2024-07-08 08:16:50.885776,shaniko,/wikipedia/en/4/4a/TarnishedLady.JPG0_199,0.092488,False,226,51.1.celestial:8000/cdn,92.488,1-51,3917.0
2024-07-08 08:16:51.898573,shaniko,/wikipedia/commons/f/ff/Pininfarina_1.jpg400_599,0.090808,False,58385,138.1.celestial:8000/cdn,90.80799999999999,1-51,3917.0
2024-07-08 08:16:52.833247,shaniko,/wikipedia/commons/a/a2/Coproporphyrinogen_III.svg0_199,0.039232,False,1613,138.1.celestial:8000/cdn,39.232000000000006,1-51,3917.0
2024-07-08 08:16:53.867982,shaniko,/wikipedia/commons/c/ce/Granville_Island_Night.jpg200_399,0.06579,False,38695,138.1.celestial:8000/cdn,65.79,1-138,2474.0
2024-07-08 08:16:54.849498,shaniko,/wikipedia/commons/9/96/Herat_Masjidi_Jami_iwan.jpg200_399,0.042302,False,47838,138.1.celestial:8000/cdn,42.302,1-138,2474.0
2024-07-08 08:16:55.856987,shaniko,/wikipedia/commons/5/52/Perkin_triangle_distillation_apparatus.svg200_399,0.055684,False,12681,138.1.celestial:8000/cdn,55.684,1-138,2474.0
2024-07-08 08:16:56.847983,shaniko,/wikipedia/commons/8/89/20220121E28094Nayeon_EB8298EC97B0_Campaign_Film2C_Pearlygates_x_Twice_2022.jpg0_199,0.051192,False,2047,138.1.celestial:8000/cdn,51.192,1-138,2474.0
2024-07-08 08:16:57.862787,shaniko,/wikipedia/commons/4/4a/Pictogram_voting_info.svg0_199,0.063458,False,675,138.1.celestial:8000/cdn,63.458,1-138,2474.0
2024-07-08 08:16:58.868236,shaniko,/wikipedia/commons/0/06/EU-Sweden.svg0_199,0.068527,False,9261,138.1.celestial:8000/cdn,68.527,1-138,2474.0
2024-07-08 08:16:59.870879,shaniko,/wikipedia/commons/6/67/Montana_in_United_States.svg400_599,0.057608,False,85575,138.1.celestial:8000/cdn,57.608,1-138,2474.0
2024-07-08 08:17:00.862071,shaniko,/wikipedia/commons/d/dd/Yale_Wolfs_Head_Society_facade.JPG400_599,0.046204,False,77116,138.1.celestial:8000/cdn,46.204,1-138,2474.0
2024-07-08 08:17:01.929138,shaniko,/wikipedia/commons/d/da/Colette_Brosset_1962-retouche.jpg200_399,0.122474,False,25962,138.1.celestial:8000/cdn,122.474,1-138,2474.0
2024-07-08 08:17:02.853264,shaniko,/wikipedia/commons/9/90/Medal10Astana.png0_199,0.053546,False,23,138.1.celestial:8000/cdn,53.54600000000001,1-138,2474.0
2024-07-08 08:17:03.840220,shaniko,/wikipedia/commons/f/fc/Flag_of_Siam_1855.svg0_199,0.039009,False,3403,138.1.celestial:8000/cdn,39.009,1-138,2474.0
2024-07-08 08:17:04.840742,shaniko,/wikipedia/commons/a/a7/Eynesbury.JPG0_199,0.039949,False,2120,138.1.celestial:8000/cdn,39.949,1-138,2474.0
2024-07-08 08:17:05.887140,shaniko,/wikipedia/commons/3/35/Juice_WRLD_-_Les_Ardentes_2019_cropped.jpg800_999,0.064316,False,136635,138.1.celestial:8000/cdn,64.316,1-138,2474.0
2024-07-08 08:17:06.842311,shaniko,/wikipedia/commons/3/38/Shahid_Afridi_signature.svg200_399,0.037888,False,7450,138.1.celestial:8000/cdn,37.888,1-138,2474.0
2024-07-08 08:17:07.864698,shaniko,/wikipedia/commons/4/46/Flagge_GroC39Fherzogtum_Sachsen-Weimar-Eisenach_1813-1897.svg0_199,0.062135,False,245,116.1.celestial:8000/cdn,62.135000000000005,1-138,2474.0
2024-07-08 08:17:08.862517,shaniko,/wikipedia/commons/c/ce/Japan_sex_by_age_1965.png200_399,0.053792,False,15617,116.1.celestial:8000/cdn,53.792,1-116,2196.0
2024-07-08 08:17:09.910979,shaniko,/wikipedia/commons/6/6d/Ermioni6.jpgoriginal,0.081396,False,225429,116.1.celestial:8000/cdn,81.396,1-116,2196.0
2024-07-08 08:17:10.864285,shaniko,/wikipedia/commons/1/13/UV-ontsmetting_laminaire-vloeikast.JPG200_399,0.048531,False,47011,116.1.celestial:8000/cdn,48.531,1-116,2196.0
2024-07-08 08:17:11.858442,shaniko,/wikipedia/commons/1/1c/Sahara_Hotel_Casino_Las_Vegas_entrance.jpg600_799,0.04052,False,80876,116.1.celestial:8000/cdn,40.52,1-116,2196.0
2024-07-08 08:17:12.856580,shaniko,/wikipedia/commons/5/55/Mycomorphbox_Poison.png0_199,0.05088,False,2415,116.1.celestial:8000/cdn,50.88,1-116,2196.0
2024-07-08 08:17:13.865389,shaniko,/wikipedia/commons/9/91/Silver_medal_icon_S_initial.svg0_199,0.059133,False,1108,116.1.celestial:8000/cdn,59.132999999999996,1-116,2196.0
2024-07-08 08:17:14.878789,shaniko,/wikipedia/commons/0/0e/Map_of_USA_with_state_names_bpy.svg200_399,0.065786,False,33967,116.1.celestial:8000/cdn,65.786,1-116,2196.0
2024-07-08 08:17:15.845491,shaniko,/wikipedia/commons/2/22/Twemoji12_1f4c2.svg0_199,0.038939,False,1129,116.1.celestial:8000/cdn,38.939,1-116,2196.0
2024-07-08 08:17:16.864790,shaniko,/wikipedia/commons/3/3d/Wojtek_at_Winfield_Aerodrome_on_Sunwick_Farm2C_near_Hutton_in_Berwickshire_after_the_war.jpg200_399,0.051846,False,27132,116.1.celestial:8000/cdn,51.846000000000004,1-116,2196.0
2024-07-08 08:17:17.865568,shaniko,/wikipedia/commons/3/3d/Parque_das_NaC3A7C3B5es_31.jpg400_599,0.052007,False,31770,116.1.celestial:8000/cdn,52.007,1-116,2196.0
2024-07-08 08:17:18.849424,shaniko,/wikipedia/commons/c/cc/Dunstaffnage_Castle.jpg0_199,0.040778,False,1656,116.1.celestial:8000/cdn,40.778,1-116,2196.0
2024-07-08 08:17:19.911064,shaniko,/wikipedia/commons/6/63/Range_guitar.svg400_599,0.093305,False,21982,116.1.celestial:8000/cdn,93.30499999999999,1-116,2196.0
2024-07-08 08:17:20.842806,shaniko,/wikipedia/commons/c/c1/Blue_iPod_Nano.jpg0_199,0.03158,False,759,116.1.celestial:8000/cdn,31.58,1-116,2196.0
2024-07-08 08:17:21.884972,shaniko,/wikipedia/commons/f/fa/Rust_Bolt.JPG0_199,0.07363,False,6849,116.1.celestial:8000/cdn,73.63,1-116,2196.0
2024-07-08 08:17:22.849729,shaniko,/wikipedia/commons/4/49/Flag_of_the_United_States_Under_Secretary_of_the_Treasury.svg0_199,0.038464,False,1740,116.1.celestial:8000/cdn,38.464,1-116,2196.0
2024-07-08 08:17:23.833628,shaniko,/wikipedia/commons/9/91/Silver_medal_icon_S_initial.svg0_199,0.013806,True,1108,116.1.celestial:8000/cdn,13.806000000000001,1-116,2196.0
2024-07-08 08:17:24.858409,shaniko,/wikipedia/commons/c/c0/Douai_-_Inauguration_dOrionis2C_le_13_mai_2023_11.jpg0_199,0.044918,False,9861,116.1.celestial:8000/cdn,44.918,1-116,2196.0
2024-07-08 08:17:25.863188,shaniko,/wikipedia/commons/b/ba/Ymyagchenie_zlix_serdec.jpg200_399,0.049775,False,6289,116.1.celestial:8000/cdn,49.775,1-116,2196.0
