timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 10:05:45.802084,shaniko,/wikipedia/commons/9/95/Miguel_Sabido_in_2018.jpgoriginal,0.084371,False,200741,51.1.celestial:8000/cdn,84.371,1-51,3917.0
2024-07-08 10:05:45.864563,shaniko,/wikipedia/commons/d/d2/Elephant_Bahujan_Samaj_Party.svg0_199,0.059272,False,5298,51.1.celestial:8000/cdn,59.272,1-51,3917.0
2024-07-08 10:05:46.865812,shaniko,/wikipedia/commons/e/e8/CrC3B3nica_TV_logotipo_2008-2015.pngoriginal,0.06125,False,2553,51.1.celestial:8000/cdn,61.25,1-51,3917.0
2024-07-08 10:05:47.857509,shaniko,/wikipedia/commons/4/4a/Pictogram_voting_info.svg0_199,0.052208,False,675,51.1.celestial:8000/cdn,52.208,1-51,3917.0
2024-07-08 10:05:48.867930,shaniko,/wikipedia/commons/1/11/Arothron_meleagris_by_NPS_1.jpg200_399,0.060992,False,10287,51.1.celestial:8000/cdn,60.992,1-51,3917.0
2024-07-08 10:05:49.871793,shaniko,/wikipedia/commons/5/54/Juventus109.jpg400_599,0.05637,False,37902,51.1.celestial:8000/cdn,56.370000000000005,1-51,3917.0
2024-07-08 10:05:50.880490,shaniko,/wikipedia/commons/7/78/Crotte_moisissure.jpg200_399,0.057168,False,46166,51.1.celestial:8000/cdn,57.168,1-51,3917.0
2024-07-08 10:05:51.882869,shaniko,/wikipedia/commons/d/d6/PuertoNatales4Tribes.jpg200_399,0.066882,False,18777,51.1.celestial:8000/cdn,66.88199999999999,1-51,3917.0
2024-07-08 10:05:52.858870,shaniko,/wikipedia/commons/f/f7/Stato_Pontificio_legazioni_1850.svg200_399,0.042699,False,25114,51.1.celestial:8000/cdn,42.699,1-51,3917.0
2024-07-08 10:05:53.852707,shaniko,/wikipedia/commons/2/25/BRG.png0_199,0.042714,False,7559,51.1.celestial:8000/cdn,42.714,1-51,3917.0
2024-07-08 10:05:54.855971,shaniko,/wikipedia/commons/8/8d/J-3005.jpg400_599,0.037353,False,37618,51.1.celestial:8000/cdn,37.352999999999994,1-51,3917.0
2024-07-08 10:05:55.850116,shaniko,/wikipedia/commons/5/50/Marunimitsume.gif0_199,0.039098,False,804,51.1.celestial:8000/cdn,39.098,1-51,3917.0
2024-07-08 10:05:56.849637,shaniko,/wikipedia/commons/f/f7/Nuvola_apps_important.svg0_199,0.03966,False,1706,51.1.celestial:8000/cdn,39.660000000000004,1-51,3917.0
