timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 15:40:35.435267,shaniko,/wikipedia/commons/f/fe/Rousseau_de_poorter-1631133701.jpeg0_199,0.025913,False,3136,8.1.celestial:8000/cdn,25.913,1-8,2407.0
2024-07-08 15:40:35.495151,shaniko,/wikipedia/commons/c/c7/Karte_Gemeinde_Palma_2022.png400_599,0.013531,False,94259,8.1.celestial:8000/cdn,13.530999999999999,1-8,2407.0
2024-07-08 15:40:35.558009,shaniko,/wikipedia/commons/9/9a/Residual_current_device_2pole.jpg400_599,0.034805,False,59917,8.1.celestial:8000/cdn,34.805,1-8,2407.0
2024-07-08 15:40:35.648223,shaniko,/wikipedia/commons/a/a2/Mexico_Campeche_location_map_urban_areas.svg400_599,0.070104,False,80004,8.1.celestial:8000/cdn,70.104,1-8,2407.0
2024-07-08 15:40:35.654250,shaniko,/wikipedia/commons/9/98/Euphorbia-virosa.jpg0_199,0.090237,False,960,8.1.celestial:8000/cdn,90.237,1-8,2407.0
2024-07-08 15:40:35.660518,shaniko,/wikipedia/commons/1/19/Kamaz_P9190209.JPG200_399,0.057706,False,27873,8.1.celestial:8000/cdn,57.706,1-8,2407.0
2024-07-08 15:40:35.714391,shaniko,/wikipedia/en/3/3b/Abraham_Ozler_2024.jpgoriginal,0.054408,False,81818,8.1.celestial:8000/cdn,54.408,1-8,2407.0
2024-07-08 15:40:35.727606,shaniko,/wikipedia/commons/a/a7/Miguel_BosC3A9_en_la_PresentaciC3B3n_de_la_Gala_Sida_de_2017.jpg0_199,0.082114,False,1484,8.1.celestial:8000/cdn,82.114,1-8,2407.0
2024-07-08 15:40:35.736829,shaniko,/wikipedia/commons/b/b7/Coba-arena-uefa-women-1.ffc-2008.jpg200_399,0.096349,False,28544,8.1.celestial:8000/cdn,96.349,1-8,2407.0
2024-07-08 15:40:35.751549,shaniko,/wikipedia/commons/a/a3/Michael_Maier2C_Tripvs_avrevs2C_hoc_est2C_tres_tractatvs..._Wellcome_L0029160.jpgoriginal,0.026854,False,814035,8.1.celestial:8000/cdn,26.854,1-8,2407.0
2024-07-08 15:40:35.760476,shaniko,/wikipedia/commons/b/be/Homunculus-Landesmuseum-WC3BCrttemberg-1rhb-cr.jpg200_399,0.098971,False,29556,8.1.celestial:8000/cdn,98.971,1-8,2407.0
