timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 13:51:46.170026,shaniko,/wikipedia/commons/8/89/James_Worthy_at_UNC_Basketball_game._February_102C_2007.jpg200_399,0.024301,False,24598,8.1.celestial:8000/cdn,24.301,1-8,2407.0
2024-07-08 13:51:47.235652,shaniko,/wikipedia/en/f/fd/Normani_-_Dopamine.pngoriginal,0.015806,False,70585,8.1.celestial:8000/cdn,15.806000000000001,1-8,2407.0
2024-07-08 13:51:48.128333,shaniko,/wikipedia/en/a/a4/Symbol_start_class.svg0_199,0.013555,False,2407,8.1.celestial:8000/cdn,13.555,1-8,2407.0
2024-07-08 13:51:49.306788,shaniko,/wikipedia/commons/6/64/Solar-System.pdf1000,0.016425,False,113773,8.1.celestial:8000/cdn,16.424999999999997,1-8,2407.0
2024-07-08 13:51:50.124912,shaniko,/wikipedia/en/a/a4/Symbol_start_class.svg0_199,0.013814,False,2407,8.1.celestial:8000/cdn,13.814,1-8,2407.0
2024-07-08 13:51:51.142639,shaniko,/wikipedia/commons/e/ee/All_India_Trinamool_Congress_symbol_2021.svg200_399,0.017357,False,10893,8.1.celestial:8000/cdn,17.357,1-8,2407.0
2024-07-08 13:51:52.137179,shaniko,/wikipedia/commons/b/be/M0354_1951-15-012_1.jpg200_399,0.012961,False,10467,8.1.celestial:8000/cdn,12.961,1-8,2407.0
2024-07-08 13:51:53.125964,shaniko,/wikipedia/commons/e/ee/NYCS-bull-trans-4-Std.svg0_199,0.014036,False,325,8.1.celestial:8000/cdn,14.036,1-8,2407.0
2024-07-08 13:51:54.132889,shaniko,/wikipedia/commons/4/42/AndrC3A9_Gide.jpg0_199,0.01632,False,5142,8.1.celestial:8000/cdn,16.32,1-8,2407.0
2024-07-08 13:51:55.126855,shaniko,/wikipedia/commons/0/0b/Kit_right_arm_atlante2223a.pngoriginal,0.013484,False,391,8.1.celestial:8000/cdn,13.484,1-8,2407.0
2024-07-08 13:51:56.127323,shaniko,/wikipedia/commons/0/02/POL_woj_dolnoslaskie_FLAG_2009.svg0_199,0.013074,False,1082,8.1.celestial:8000/cdn,13.074,1-8,2912.0
2024-07-08 13:51:57.128042,shaniko,/wikipedia/commons/f/ff/GClef.svg0_199,0.013208,False,782,8.1.celestial:8000/cdn,13.207999999999998,1-8,2912.0
2024-07-08 13:51:58.144372,shaniko,/wikipedia/commons/c/c3/Sliven_Municipality_Within_Bulgaria.png0_199,0.016384,False,9388,8.1.celestial:8000/cdn,16.384,1-8,2912.0
2024-07-08 13:51:59.157503,shaniko,/wikipedia/commons/4/4c/Wisconsin_State_Senate_2026.svg200_399,0.013694,False,20294,8.1.celestial:8000/cdn,13.693999999999999,1-8,2912.0
