timestamp,client,key,time,cache_hit,len,host,time_ms,sat,distance
2024-07-08 09:30:41.513308,shaniko,/wikipedia/commons/1/15/Old-world-map.jpgoriginal,0.063815,False,9,51.1.celestial:8000/cdn,63.815,1-51,2413.0
2024-07-08 09:30:41.547801,shaniko,/wikipedia/commons/1/1d/Kit_socks_realmadrid1516h.pngoriginal,0.028916,False,9,51.1.celestial:8000/cdn,28.916,1-51,2413.0
2024-07-08 09:30:42.578029,shaniko,/wikipedia/commons/f/f0/Map_of_Mississippi_highlighting_Clay_County.svg0_199,0.058056,False,9,51.1.celestial:8000/cdn,58.056000000000004,1-51,2413.0
2024-07-08 09:30:43.576221,shaniko,/wikipedia/commons/c/c4/Black_Kite_I2_IMG_0992.jpg200_399,0.055861,False,9,51.1.celestial:8000/cdn,55.861000000000004,1-51,2413.0
2024-07-08 09:30:44.583641,shaniko,/wikipedia/commons/d/d6/Reve-dEssor20101016.jpg0_199,0.062613,False,9,51.1.celestial:8000/cdn,62.613,1-51,3917.0
2024-07-08 09:30:45.554377,shaniko,/wikipedia/commons/7/7a/Elizabeth_Holmes_at_a_Nuclear_nonproliferation_discussion_in_2013_-_130417-D-NI589-107_cropped_2.jpg200_399,0.033115,False,9,51.1.celestial:8000/cdn,33.115,1-51,3917.0
2024-07-08 09:30:46.689674,shaniko,/wikipedia/commons/e/e4/BSicon_3STR1.svg0_199,0.168186,False,9,51.1.celestial:8000/cdn,168.186,1-51,3917.0
2024-07-08 09:30:47.553383,shaniko,/wikipedia/commons/4/44/Under_armour_logo.svg0_199,0.031419,False,9,51.1.celestial:8000/cdn,31.419000000000004,1-51,3917.0
2024-07-08 09:30:48.572933,shaniko,/wikipedia/commons/e/e5/Uyghur-redhead.jpg0_199,0.05039,False,9,51.1.celestial:8000/cdn,50.39,1-51,3917.0
2024-07-08 09:30:49.555220,shaniko,/wikipedia/commons/6/67/Naval_Ensign_of_Malaysia.svg0_199,0.032471,False,9,51.1.celestial:8000/cdn,32.471,1-51,3917.0
2024-07-08 09:30:50.565908,shaniko,/wikipedia/commons/1/17/Karte_NOE_Viertel_beschriftet_Bezirke.svg600_799,0.042344,False,9,51.1.celestial:8000/cdn,42.344,1-51,3917.0
2024-07-08 09:30:51.555291,shaniko,/wikipedia/commons/c/cc/Cyprus_adm_location_map.svg0_199,0.030494,False,9,51.1.celestial:8000/cdn,30.494,1-51,3917.0
2024-07-08 09:30:52.587414,shaniko,/wikipedia/commons/3/3b/Logo_RMC_Sport_1_2018.svg1000,0.061931,False,9,51.1.celestial:8000/cdn,61.931,1-51,3917.0
2024-07-08 09:30:53.556798,shaniko,/wikipedia/commons/7/78/Infanta_MarC3ADa_de_las_Mercedes2C_Countess_of_Barcelona.jpg0_199,0.031148,False,9,51.1.celestial:8000/cdn,31.148,1-51,3917.0
2024-07-08 09:30:54.566891,shaniko,/wikipedia/commons/a/ab/Colombia_Cauca_location_map_locator_map.svg400_599,0.040517,False,9,51.1.celestial:8000/cdn,40.516999999999996,1-51,3917.0
2024-07-08 09:30:55.579928,shaniko,/wikipedia/commons/4/49/ArrowLeftNavbox.svg0_199,0.052726,False,9,51.1.celestial:8000/cdn,52.726,1-51,3917.0
2024-07-08 09:30:56.574735,shaniko,/wikipedia/commons/f/f0/I-77.svg0_199,0.046942,False,9,51.1.celestial:8000/cdn,46.942,1-51,3917.0
