timestamp,client,key,time,cache_hit,len,host,time_ms
2024-07-09 07:13:56.808039,centralia,/wikipedia/commons/0/06/Goethe_Galerie.jpg200_399,0.227338,False,38770,29.1.celestial:8000/cdn,227.33800000000002
2024-07-09 07:13:56.818080,centralia,/wikipedia/commons/5/5d/Matthew_Flinders_watercolour_1801_a069001.jpg400_599,0.235018,False,48301,29.1.celestial:8000/cdn,235.018
2024-07-09 07:13:57.652459,centralia,/wikipedia/commons/a/a4/BasC3ADlica_de_Sant_Josep_Oriol.jpg0_199,0.109885,False,4838,29.1.celestial:8000/cdn,109.88499999999999
2024-07-09 07:13:58.623669,centralia,/wikipedia/commons/9/96/Materials_of_the_Dassault_Rafale_en.svg400_599,0.070373,False,47167,29.1.celestial:8000/cdn,70.373
2024-07-09 07:13:59.604365,centralia,/wikipedia/commons/e/ef/San_Silverio_a_Ponza_2008.JPG400_599,0.0522,False,52639,29.1.celestial:8000/cdn,52.2
2024-07-09 07:14:00.580928,centralia,/wikipedia/commons/4/4a/Pictogram_voting_info.svg0_199,0.038214,True,675,29.1.celestial:8000/cdn,38.214
2024-07-09 07:14:01.605741,centralia,/wikipedia/commons/b/b3/Gary_Jones_stargate_cropped.jpg400_599,0.052894,False,64639,29.1.celestial:8000/cdn,52.894
2024-07-09 07:14:02.587363,centralia,/wikipedia/commons/7/72/Tipple_of_Mine_31._Black_Mountain_Corporation2C_30-31_Mines2C_Kenvir2C_Harlan_County2C_Kentucky._-_NARA_-_541267_-_cropped_2.jpg200_399,0.040862,False,17548,29.1.celestial:8000/cdn,40.862
2024-07-09 07:14:03.580959,centralia,/wikipedia/commons/e/e3/Kit_body_fra03h.pngoriginal,0.038559,False,628,29.1.celestial:8000/cdn,38.559000000000005
2024-07-09 07:14:04.573184,centralia,/wikipedia/commons/f/fa/Kamizelka_nowela.jpg0_199,0.031343,False,6626,29.1.celestial:8000/cdn,31.343000000000004
2024-07-09 07:14:05.601530,centralia,/wikipedia/commons/4/4e/QuetzalcC3B3atl_5.jpg200_399,0.052832,False,25864,29.1.celestial:8000/cdn,52.831999999999994
2024-07-09 07:14:06.586396,centralia,/wikipedia/commons/0/0d/Paschendale_River_Red_Gum_Plaque.JPG0_199,0.04367,False,5310,29.1.celestial:8000/cdn,43.67
2024-07-09 07:14:07.601347,centralia,/wikipedia/commons/e/ea/BatllC3B3_Majesty_MNAC.jpgoriginal,0.047245,False,62811,29.1.celestial:8000/cdn,47.245000000000005
2024-07-09 07:14:08.599919,centralia,/wikipedia/commons/1/13/UV-ontsmetting_laminaire-vloeikast.JPG200_399,0.047299,False,47011,29.1.celestial:8000/cdn,47.299
2024-07-09 07:14:10.042674,centralia,/wikipedia/commons/0/02/George_Lucas_1986_cropped.jpgoriginal,0.0,Fail,0,29.1.celestial:8000/cdn,0.0
2024-07-09 07:14:10.564971,centralia,/wikipedia/commons/7/75/Small_Pencil_Icon.svg0_199,0.022488,True,611,29.1.celestial:8000/cdn,22.488
2024-07-09 07:14:11.598896,centralia,/wikipedia/commons/a/a5/E69FB3E6B2A2E59586E5BA97.jpg200_399,0.051032,False,37050,29.1.celestial:8000/cdn,51.032000000000004
2024-07-09 07:14:12.558174,centralia,/wikipedia/commons/9/95/Siyer-i_Nebi_298a.jpg0_199,0.012716,True,6204,29.1.celestial:8000/cdn,12.716
2024-07-09 07:14:13.610470,centralia,/wikipedia/commons/0/07/Rohtas_Fort_Gate.jpg600_799,0.057266,False,65253,29.1.celestial:8000/cdn,57.266
2024-07-09 07:14:14.590392,centralia,/wikipedia/commons/6/68/Nissan_Moco_2002.JPG200_399,0.047981,False,9168,29.1.celestial:8000/cdn,47.981
2024-07-09 07:14:15.601821,centralia,/wikipedia/commons/0/06/EU-Sweden.svg200_399,0.047824,False,46304,29.1.celestial:8000/cdn,47.824
2024-07-09 07:14:16.589171,centralia,/wikipedia/commons/4/47/Jan_Matejko_-_Zygmunt_August_z_BarbarC485.jpg0_199,0.047444,False,8773,29.1.celestial:8000/cdn,47.444
2024-07-09 07:14:17.583812,centralia,/wikipedia/commons/archive/a/a4/20091124203710Flag_of_the_United_States.svg0_199,0.041602,False,2111,29.1.celestial:8000/cdn,41.602
