time,gst,sat,delay,time_ms
2024-07-03 16:09:26.837,redmond,1-2,2776.0,3164.0
2024-07-03 16:09:26.867,redmond,1-2,2776.0,3194.0
2024-07-03 16:09:26.898,redmond,1-2,2776.0,3225.0
2024-07-03 16:09:26.929,redmond,1-2,2776.0,3256.0
2024-07-03 16:09:26.985,redmond,1-2,2776.0,3312.0
2024-07-03 16:09:27.014,redmond,1-2,2776.0,3341.0
2024-07-03 16:09:27.045,redmond,1-2,2776.0,3372.0
2024-07-03 16:09:27.075,redmond,1-2,2776.0,3402.0
2024-07-03 16:09:27.106,redmond,1-2,2776.0,3433.0
2024-07-03 16:09:27.136,redmond,1-2,2776.0,3463.0
2024-07-03 16:09:27.167,redmond,1-2,2776.0,3494.0
2024-07-03 16:09:27.196,redmond,1-2,2776.0,3523.0
2024-07-03 16:09:27.226,redmond,1-2,2776.0,3553.0
2024-07-03 16:09:27.256,redmond,1-2,2776.0,3583.0
2024-07-03 16:09:27.285,redmond,1-2,2776.0,3612.0
2024-07-03 16:09:27.316,redmond,1-2,2776.0,3643.0
2024-07-03 16:09:27.345,redmond,1-2,2776.0,3672.0
2024-07-03 16:09:27.375,redmond,1-2,2776.0,3702.0
2024-07-03 16:09:27.406,redmond,1-2,2776.0,3733.0
2024-07-03 16:09:27.435,redmond,1-2,2776.0,3762.0
2024-07-03 16:09:27.465,redmond,1-2,2776.0,3792.0
2024-07-03 16:09:27.495,redmond,1-2,2776.0,3822.0
2024-07-03 16:09:27.525,redmond,1-2,2776.0,3852.0
2024-07-03 16:09:27.554,redmond,1-2,2776.0,3881.0
2024-07-03 16:09:27.584,redmond,1-2,2776.0,3911.0
2024-07-03 16:09:27.615,redmond,1-2,2776.0,3942.0
2024-07-03 16:09:27.645,redmond,1-2,2776.0,3972.0
2024-07-03 16:09:27.675,redmond,1-2,2776.0,4002.0
2024-07-03 16:09:27.705,redmond,1-2,2776.0,4032.0
2024-07-03 16:09:27.736,redmond,1-2,2776.0,4063.0
2024-07-03 16:09:27.766,redmond,1-2,2776.0,4093.0
2024-07-03 16:09:27.796,redmond,1-2,2776.0,4123.0
2024-07-03 16:09:27.826,redmond,1-2,2776.0,4153.0
2024-07-03 16:09:27.855,redmond,1-2,2776.0,4182.0
2024-07-03 16:09:27.886,redmond,1-2,2776.0,4213.0
2024-07-03 16:09:27.917,redmond,1-2,2776.0,4244.0
2024-07-03 16:09:27.947,redmond,1-2,2776.0,4274.0
2024-07-03 16:09:27.977,redmond,1-2,2776.0,4304.0
2024-07-03 16:09:28.007,redmond,1-2,2776.0,4334.0
2024-07-03 16:09:28.038,redmond,1-2,2776.0,4365.0
2024-07-03 16:09:28.068,redmond,1-2,2776.0,4395.0
2024-07-03 16:09:28.098,redmond,1-2,2776.0,4425.0
2024-07-03 16:09:28.129,redmond,1-2,2776.0,4456.0
2024-07-03 16:09:28.158,redmond,1-2,2776.0,4485.0
2024-07-03 16:09:28.188,redmond,1-2,2776.0,4515.0
2024-07-03 16:09:28.218,redmond,1-2,2776.0,4545.0
2024-07-03 16:09:28.248,redmond,1-2,2776.0,4575.0
2024-07-03 16:09:28.278,redmond,1-2,2776.0,4605.0
2024-07-03 16:09:28.310,redmond,1-2,2776.0,4637.0
2024-07-03 16:09:28.340,redmond,1-2,2776.0,4667.0
2024-07-03 16:09:28.370,redmond,1-2,2776.0,4697.0
2024-07-03 16:09:28.399,redmond,1-2,2776.0,4726.0
2024-07-03 16:09:28.429,redmond,1-2,2776.0,4756.0
2024-07-03 16:09:28.459,redmond,1-2,2776.0,4786.0
2024-07-03 16:09:28.489,redmond,1-2,2776.0,4816.0
2024-07-03 16:09:28.520,redmond,1-2,2776.0,4847.0
2024-07-03 16:09:28.550,redmond,1-2,2776.0,4877.0
2024-07-03 16:09:28.582,redmond,1-2,2776.0,4909.0
2024-07-03 16:09:28.612,redmond,1-2,2776.0,4939.0
2024-07-03 16:09:28.644,redmond,1-2,2776.0,4971.0
2024-07-03 16:09:28.675,redmond,1-2,2776.0,5002.0
2024-07-03 16:09:28.707,redmond,1-2,2776.0,5034.0
2024-07-03 16:09:28.738,redmond,1-2,2776.0,5065.0
2024-07-03 16:09:28.769,redmond,1-2,2776.0,5096.0
2024-07-03 16:09:28.800,redmond,1-2,2776.0,5127.0
2024-07-03 16:09:28.831,redmond,1-2,2776.0,5158.0
2024-07-03 16:09:28.861,redmond,1-2,2776.0,5188.0
2024-07-03 16:09:28.894,redmond,1-2,2776.0,5221.0
2024-07-03 16:09:28.925,redmond,1-2,2776.0,5252.0
2024-07-03 16:09:28.956,redmond,1-2,2776.0,5283.0
2024-07-03 16:09:28.988,redmond,1-2,2776.0,5315.0
2024-07-03 16:09:29.020,redmond,1-2,2776.0,5347.0
2024-07-03 16:09:29.051,redmond,1-2,2776.0,5378.0
2024-07-03 16:09:29.083,redmond,1-2,2776.0,5410.0
2024-07-03 16:09:29.114,redmond,1-2,2776.0,5441.0
2024-07-03 16:09:29.146,redmond,1-2,2776.0,5473.0
2024-07-03 16:09:29.177,redmond,1-2,2776.0,5504.0
2024-07-03 16:09:29.209,redmond,1-2,2776.0,5536.0
2024-07-03 16:09:29.240,redmond,1-2,2776.0,5567.0
2024-07-03 16:09:29.271,redmond,1-2,2776.0,5598.0
2024-07-03 16:09:29.302,redmond,1-2,2776.0,5629.0
2024-07-03 16:09:29.333,redmond,1-2,2776.0,5660.0
2024-07-03 16:09:29.363,redmond,1-2,2776.0,5690.0
2024-07-03 16:09:29.394,redmond,1-2,2776.0,5721.0
2024-07-03 16:09:29.424,redmond,1-2,2776.0,5751.0
2024-07-03 16:09:29.455,redmond,1-2,2776.0,5782.0
2024-07-03 16:09:29.484,redmond,1-2,2776.0,5811.0
2024-07-03 16:09:29.514,redmond,1-2,2776.0,5841.0
2024-07-03 16:09:29.544,redmond,1-2,2776.0,5871.0
2024-07-03 16:09:29.575,redmond,1-2,2776.0,5902.0
2024-07-03 16:09:29.606,redmond,1-2,2776.0,5933.0
2024-07-03 16:09:29.637,redmond,1-2,2776.0,5964.0
2024-07-03 16:09:29.667,redmond,1-2,2776.0,5994.0
2024-07-03 16:09:29.698,redmond,1-2,2776.0,6025.0
2024-07-03 16:09:29.729,redmond,1-2,2776.0,6056.0
2024-07-03 16:09:29.759,redmond,1-2,2776.0,6086.0
2024-07-03 16:09:29.788,redmond,1-2,2776.0,6115.0
2024-07-03 16:09:29.819,redmond,1-2,2776.0,6146.0
2024-07-03 16:09:29.850,redmond,1-2,2776.0,6177.0
2024-07-03 16:09:29.881,redmond,1-2,2776.0,6208.0
2024-07-03 16:09:29.911,redmond,1-2,2776.0,6238.0
2024-07-03 16:09:29.942,redmond,1-2,2776.0,6269.0
2024-07-03 16:09:29.972,redmond,1-2,2776.0,6299.0
2024-07-03 16:09:30.003,redmond,1-2,2776.0,6330.0
2024-07-03 16:09:30.034,redmond,1-2,2776.0,6361.0
2024-07-03 16:09:30.064,redmond,1-2,2776.0,6391.0
2024-07-03 16:09:30.094,redmond,1-2,2776.0,6421.0
2024-07-03 16:09:30.124,redmond,1-2,2776.0,6451.0
2024-07-03 16:09:30.154,redmond,1-2,2776.0,6481.0
2024-07-03 16:09:30.185,redmond,1-2,2776.0,6512.0
2024-07-03 16:09:30.215,redmond,1-2,2776.0,6542.0
2024-07-03 16:09:30.246,redmond,1-2,2776.0,6573.0
2024-07-03 16:09:30.276,redmond,1-2,2776.0,6603.0
2024-07-03 16:09:30.306,redmond,1-2,2776.0,6633.0
2024-07-03 16:09:30.336,redmond,1-2,2776.0,6663.0
2024-07-03 16:09:30.367,redmond,1-2,2776.0,6694.0
2024-07-03 16:09:30.397,redmond,1-2,2776.0,6724.0
2024-07-03 16:09:30.428,redmond,1-2,2776.0,6755.0
2024-07-03 16:09:30.459,redmond,1-2,2776.0,6786.0
2024-07-03 16:09:30.490,redmond,1-2,2776.0,6817.0
2024-07-03 16:09:30.520,redmond,1-2,2776.0,6847.0
2024-07-03 16:09:30.551,redmond,1-2,2776.0,6878.0
2024-07-03 16:09:30.583,redmond,1-2,2776.0,6910.0
2024-07-03 16:09:30.613,redmond,1-2,2776.0,6940.0
2024-07-03 16:09:30.643,redmond,1-2,2776.0,6970.0
2024-07-03 16:09:30.673,redmond,1-2,2776.0,7000.0
2024-07-03 16:09:30.704,redmond,1-2,2776.0,7031.0
2024-07-03 16:09:30.735,redmond,1-2,2776.0,7062.0
2024-07-03 16:09:30.765,redmond,1-2,2776.0,7092.0
2024-07-03 16:09:30.796,redmond,1-2,2776.0,7123.0
2024-07-03 16:09:30.826,redmond,1-2,2776.0,7153.0
2024-07-03 16:09:30.856,redmond,1-2,2776.0,7183.0
2024-07-03 16:09:30.887,redmond,1-2,2776.0,7214.0
2024-07-03 16:09:30.917,redmond,1-2,2776.0,7244.0
2024-07-03 16:09:30.947,redmond,1-2,2776.0,7274.0
2024-07-03 16:09:30.977,redmond,1-2,2776.0,7304.0
2024-07-03 16:09:31.008,redmond,1-2,2776.0,7335.0
2024-07-03 16:09:31.038,redmond,1-2,2776.0,7365.0
2024-07-03 16:09:31.068,redmond,1-2,2776.0,7395.0
2024-07-03 16:09:31.098,redmond,1-2,2776.0,7425.0
2024-07-03 16:09:31.129,redmond,1-2,2776.0,7456.0
2024-07-03 16:09:31.159,redmond,1-2,2776.0,7486.0
2024-07-03 16:09:31.189,redmond,1-2,2776.0,7516.0
2024-07-03 16:09:31.220,redmond,1-2,2776.0,7547.0
2024-07-03 16:09:31.250,redmond,1-2,2776.0,7577.0
2024-07-03 16:09:31.280,redmond,1-2,2776.0,7607.0
2024-07-03 16:09:31.310,redmond,1-2,2776.0,7637.0
2024-07-03 16:09:31.340,redmond,1-2,2776.0,7667.0
2024-07-03 16:09:31.370,redmond,1-2,2776.0,7697.0
2024-07-03 16:09:31.400,redmond,1-2,2776.0,7727.0
2024-07-03 16:09:31.430,redmond,1-2,2776.0,7757.0
2024-07-03 16:09:31.460,redmond,1-2,2776.0,7787.0
2024-07-03 16:09:31.490,redmond,1-2,2776.0,7817.0
2024-07-03 16:09:31.521,redmond,1-2,2776.0,7848.0
2024-07-03 16:09:31.550,redmond,1-2,2776.0,7877.0
2024-07-03 16:09:31.581,redmond,1-2,2776.0,7908.0
2024-07-03 16:09:31.611,redmond,1-2,2776.0,7938.0
2024-07-03 16:09:31.642,redmond,1-2,2776.0,7969.0
2024-07-03 16:09:31.672,redmond,1-2,2776.0,7999.0
2024-07-03 16:09:31.702,redmond,1-2,2776.0,8029.0
2024-07-03 16:09:31.733,redmond,1-2,2776.0,8060.0
2024-07-03 16:09:31.763,redmond,1-2,2776.0,8090.0
2024-07-03 16:09:31.793,redmond,1-2,2776.0,8120.0
2024-07-03 16:09:31.823,redmond,1-2,2776.0,8150.0
2024-07-03 16:09:31.853,redmond,1-2,2776.0,8180.0
2024-07-03 16:09:31.883,redmond,1-2,2776.0,8210.0
2024-07-03 16:09:31.913,redmond,1-2,2776.0,8240.0
2024-07-03 16:09:31.944,redmond,1-2,2776.0,8271.0
2024-07-03 16:09:31.974,redmond,1-2,2776.0,8301.0
2024-07-03 16:09:32.004,redmond,1-2,2776.0,8331.0
2024-07-03 16:09:32.034,redmond,1-2,2776.0,8361.0
2024-07-03 16:09:32.065,redmond,1-2,2776.0,8392.0
2024-07-03 16:09:32.095,redmond,1-2,2776.0,8422.0
2024-07-03 16:09:32.125,redmond,1-2,2776.0,8452.0
2024-07-03 16:09:32.155,redmond,1-2,2776.0,8482.0
2024-07-03 16:09:32.185,redmond,1-2,2776.0,8512.0
2024-07-03 16:09:32.215,redmond,1-2,2776.0,8542.0
2024-07-03 16:09:32.245,redmond,1-2,2776.0,8572.0
2024-07-03 16:09:32.275,redmond,1-2,2776.0,8602.0
2024-07-03 16:09:32.305,redmond,1-2,2776.0,8632.0
2024-07-03 16:09:32.336,redmond,1-2,2776.0,8663.0
2024-07-03 16:09:32.366,redmond,1-2,2776.0,8693.0
2024-07-03 16:09:32.396,redmond,1-2,2776.0,8723.0
2024-07-03 16:09:32.426,redmond,1-2,2776.0,8753.0
2024-07-03 16:09:32.456,redmond,1-2,2776.0,8783.0
2024-07-03 16:09:32.486,redmond,1-2,2776.0,8813.0
2024-07-03 16:09:32.516,redmond,1-2,2776.0,8843.0
2024-07-03 16:09:32.545,redmond,1-2,2776.0,8872.0
2024-07-03 16:09:32.575,redmond,1-2,2776.0,8902.0
2024-07-03 16:09:32.606,redmond,1-2,2268.0,8933.0
2024-07-03 16:09:32.637,redmond,1-2,2268.0,8964.0
2024-07-03 16:09:32.667,redmond,1-2,2268.0,8994.0
2024-07-03 16:09:32.696,redmond,1-2,2268.0,9023.0
2024-07-03 16:09:32.726,redmond,1-2,2268.0,9053.0
2024-07-03 16:09:32.756,redmond,1-2,2268.0,9083.0
2024-07-03 16:09:32.786,redmond,1-2,2268.0,9113.0
2024-07-03 16:09:32.816,redmond,1-2,2268.0,9143.0
2024-07-03 16:09:32.847,redmond,1-2,2268.0,9174.0
2024-07-03 16:09:32.881,redmond,1-2,2268.0,9208.0
2024-07-03 16:09:32.912,redmond,1-2,2268.0,9239.0
2024-07-03 16:09:32.942,redmond,1-2,2268.0,9269.0
2024-07-03 16:09:32.973,redmond,1-2,2268.0,9300.0
2024-07-03 16:09:33.003,redmond,1-2,2268.0,9330.0
2024-07-03 16:09:33.034,redmond,1-2,2268.0,9361.0
2024-07-03 16:09:33.064,redmond,1-2,2268.0,9391.0
2024-07-03 16:09:33.095,redmond,1-2,2268.0,9422.0
2024-07-03 16:09:33.124,redmond,1-2,2268.0,9451.0
2024-07-03 16:09:33.154,redmond,1-2,2268.0,9481.0
2024-07-03 16:09:33.184,redmond,1-2,2268.0,9511.0
2024-07-03 16:09:33.214,redmond,1-2,2268.0,9541.0
2024-07-03 16:09:33.244,redmond,1-2,2268.0,9571.0
2024-07-03 16:09:33.274,redmond,1-2,2268.0,9601.0
2024-07-03 16:09:33.303,redmond,1-2,2268.0,9630.0
2024-07-03 16:09:33.333,redmond,1-2,2268.0,9660.0
2024-07-03 16:09:33.363,redmond,1-2,2268.0,9690.0
2024-07-03 16:09:33.392,redmond,1-2,2268.0,9719.0
2024-07-03 16:09:33.422,redmond,1-2,2268.0,9749.0
2024-07-03 16:09:33.452,redmond,1-2,2268.0,9779.0
2024-07-03 16:09:33.482,redmond,1-2,2268.0,9809.0
2024-07-03 16:09:33.511,redmond,1-2,2268.0,9838.0
2024-07-03 16:09:33.542,redmond,1-2,2268.0,9869.0
2024-07-03 16:09:33.572,redmond,1-2,2268.0,9899.0
2024-07-03 16:09:33.601,redmond,1-2,2268.0,9928.0
2024-07-03 16:09:33.632,redmond,1-2,2268.0,9959.0
2024-07-03 16:09:33.662,redmond,1-2,2268.0,9989.0
2024-07-03 16:09:33.692,redmond,1-2,2268.0,10019.0
2024-07-03 16:09:33.722,redmond,1-2,2268.0,10049.0
2024-07-03 16:09:33.752,redmond,1-2,2268.0,10079.0
2024-07-03 16:09:33.782,redmond,1-2,2268.0,10109.0
2024-07-03 16:09:33.812,redmond,1-2,2268.0,10139.0
2024-07-03 16:09:33.842,redmond,1-2,2268.0,10169.0
2024-07-03 16:09:33.872,redmond,1-2,2268.0,10199.0
2024-07-03 16:09:33.902,redmond,1-2,2268.0,10229.0
2024-07-03 16:09:33.933,redmond,1-2,2268.0,10260.0
2024-07-03 16:09:33.963,redmond,1-2,2268.0,10290.0
2024-07-03 16:09:33.993,redmond,1-2,2268.0,10320.0
2024-07-03 16:09:34.023,redmond,1-2,2268.0,10350.0
2024-07-03 16:09:34.054,redmond,1-2,2268.0,10381.0
2024-07-03 16:09:34.085,redmond,1-2,2268.0,10412.0
2024-07-03 16:09:34.114,redmond,1-2,2268.0,10441.0
2024-07-03 16:09:34.144,redmond,1-2,2268.0,10471.0
2024-07-03 16:09:34.175,redmond,1-2,2268.0,10502.0
2024-07-03 16:09:34.205,redmond,1-2,2268.0,10532.0
2024-07-03 16:09:34.235,redmond,1-2,2268.0,10562.0
2024-07-03 16:09:34.265,redmond,1-2,2268.0,10592.0
2024-07-03 16:09:34.295,redmond,1-2,2268.0,10622.0
2024-07-03 16:09:34.324,redmond,1-2,2268.0,10651.0
2024-07-03 16:09:34.355,redmond,1-2,2268.0,10682.0
2024-07-03 16:09:34.385,redmond,1-2,2268.0,10712.0
2024-07-03 16:09:34.415,redmond,1-2,2268.0,10742.0
2024-07-03 16:09:34.445,redmond,1-2,2268.0,10772.0
2024-07-03 16:09:34.476,redmond,1-2,2268.0,10803.0
2024-07-03 16:09:34.507,redmond,1-2,2268.0,10834.0
2024-07-03 16:09:34.538,redmond,1-2,2268.0,10865.0
2024-07-03 16:09:34.569,redmond,1-2,2268.0,10896.0
2024-07-03 16:09:34.600,redmond,1-2,2268.0,10927.0
2024-07-03 16:09:34.630,redmond,1-2,2268.0,10957.0
2024-07-03 16:09:34.661,redmond,1-2,2268.0,10988.0
2024-07-03 16:09:34.691,redmond,1-2,2268.0,11018.0
2024-07-03 16:09:34.722,redmond,1-2,2268.0,11049.0
2024-07-03 16:09:34.751,redmond,1-2,2268.0,11078.0
2024-07-03 16:09:34.781,redmond,1-2,2268.0,11108.0
2024-07-03 16:09:34.811,redmond,1-2,2268.0,11138.0
2024-07-03 16:09:34.841,redmond,1-2,2268.0,11168.0
2024-07-03 16:09:34.871,redmond,1-2,2268.0,11198.0
2024-07-03 16:09:34.901,redmond,1-2,2268.0,11228.0
2024-07-03 16:09:34.931,redmond,1-2,2268.0,11258.0
2024-07-03 16:09:34.960,redmond,1-2,2268.0,11287.0
2024-07-03 16:09:34.990,redmond,1-2,2268.0,11317.0
2024-07-03 16:09:35.020,redmond,1-2,2268.0,11347.0
2024-07-03 16:09:35.050,redmond,1-2,2268.0,11377.0
2024-07-03 16:09:35.080,redmond,1-2,2268.0,11407.0
2024-07-03 16:09:35.110,redmond,1-2,2268.0,11437.0
2024-07-03 16:09:35.140,redmond,1-2,2268.0,11467.0
2024-07-03 16:09:35.170,redmond,1-2,2268.0,11497.0
2024-07-03 16:09:35.202,redmond,1-2,2268.0,11529.0
2024-07-03 16:09:35.232,redmond,1-2,2268.0,11559.0
2024-07-03 16:09:35.262,redmond,1-2,2268.0,11589.0
2024-07-03 16:09:35.292,redmond,1-2,2268.0,11619.0
2024-07-03 16:09:35.322,redmond,1-2,2268.0,11649.0
2024-07-03 16:09:35.352,redmond,1-2,2268.0,11679.0
2024-07-03 16:09:35.381,redmond,1-2,2268.0,11708.0
2024-07-03 16:09:35.411,redmond,1-2,2268.0,11738.0
2024-07-03 16:09:35.441,redmond,1-2,2268.0,11768.0
2024-07-03 16:09:35.472,redmond,1-2,2268.0,11799.0
2024-07-03 16:09:35.502,redmond,1-2,2268.0,11829.0
2024-07-03 16:09:35.532,redmond,1-2,2268.0,11859.0
2024-07-03 16:09:35.562,redmond,1-2,2268.0,11889.0
2024-07-03 16:09:35.592,redmond,1-2,2268.0,11919.0
2024-07-03 16:09:35.622,redmond,1-2,2268.0,11949.0
2024-07-03 16:09:35.652,redmond,1-2,2268.0,11979.0
2024-07-03 16:09:35.683,redmond,1-2,2268.0,12010.0
2024-07-03 16:09:35.713,redmond,1-2,2268.0,12040.0
2024-07-03 16:09:35.744,redmond,1-2,2268.0,12071.0
2024-07-03 16:09:35.773,redmond,1-2,2268.0,12100.0
2024-07-03 16:09:35.803,redmond,1-2,2268.0,12130.0
2024-07-03 16:09:35.833,redmond,1-2,2268.0,12160.0
2024-07-03 16:09:35.863,redmond,1-2,2268.0,12190.0
2024-07-03 16:09:35.893,redmond,1-2,2268.0,12220.0
2024-07-03 16:09:35.923,redmond,1-2,2268.0,12250.0
2024-07-03 16:09:35.953,redmond,1-2,2268.0,12280.0
2024-07-03 16:09:35.983,redmond,1-2,2268.0,12310.0
2024-07-03 16:09:36.013,redmond,1-2,2268.0,12340.0
2024-07-03 16:09:36.043,redmond,1-2,2268.0,12370.0
2024-07-03 16:09:36.073,redmond,1-2,2268.0,12400.0
2024-07-03 16:09:36.103,redmond,1-2,2268.0,12430.0
2024-07-03 16:09:36.133,redmond,1-2,2268.0,12460.0
2024-07-03 16:09:36.163,redmond,1-2,2268.0,12490.0
2024-07-03 16:09:36.193,redmond,1-2,2268.0,12520.0
2024-07-03 16:09:36.223,redmond,1-2,2268.0,12550.0
2024-07-03 16:09:36.253,redmond,1-2,2268.0,12580.0
2024-07-03 16:09:36.283,redmond,1-2,2268.0,12610.0
2024-07-03 16:09:36.314,redmond,1-2,2268.0,12641.0
2024-07-03 16:09:36.346,redmond,1-2,2268.0,12673.0
2024-07-03 16:09:36.376,redmond,1-2,2268.0,12703.0
2024-07-03 16:09:36.406,redmond,1-2,2268.0,12733.0
2024-07-03 16:09:36.436,redmond,1-2,2268.0,12763.0
2024-07-03 16:09:36.466,redmond,1-2,2268.0,12793.0
2024-07-03 16:09:36.496,redmond,1-2,2268.0,12823.0
2024-07-03 16:09:36.526,redmond,1-2,2268.0,12853.0
2024-07-03 16:09:36.556,redmond,1-2,2268.0,12883.0
2024-07-03 16:09:36.586,redmond,1-2,2268.0,12913.0
