time,fred_available_time,closest_sat_time,replication_time,func_deploy_time,time_ms
2024-07-03 16:09:23.673,0.016641295000000333,0.26130885300000006,0.0009620269999999209,20.284192265,0.0
2024-07-03 16:10:42.863,0.032553974999999014,0.0010705239999992955,0.11859772699999382,18.97554934,79190.0
2024-07-03 16:12:48.582,42.80763652500002,0.008048471999984486,0.29228574200001844,20.40420850999999,204909.0
2024-07-03 16:16:53.628,162.16339990300003,0.007931169999949361,0.2827572440000381,20.382025634,449955.0
2024-07-03 16:21:16.418,179.471111446,0.009128003999990142,0.2835535250000021,20.836118896000016,712745.0
