time,gst,sat,delay,time_ms
2024-07-04 07:22:21.916,redmond,1-2,2776.0,4284.0
2024-07-04 07:22:21.946,redmond,1-2,2776.0,4314.0
2024-07-04 07:22:21.976,redmond,1-2,2776.0,4344.0
2024-07-04 07:22:22.006,redmond,1-2,2776.0,4374.0
2024-07-04 07:22:22.036,redmond,1-2,2776.0,4404.0
2024-07-04 07:22:22.065,redmond,1-2,2776.0,4433.0
2024-07-04 07:22:22.095,redmond,1-2,2776.0,4463.0
2024-07-04 07:22:22.126,redmond,1-2,2776.0,4494.0
2024-07-04 07:22:22.156,redmond,1-2,2776.0,4524.0
2024-07-04 07:22:22.187,redmond,1-2,2776.0,4555.0
2024-07-04 07:22:22.217,redmond,1-2,2776.0,4585.0
2024-07-04 07:22:22.250,redmond,1-2,2776.0,4618.0
2024-07-04 07:22:22.280,redmond,1-2,2776.0,4648.0
2024-07-04 07:22:22.310,redmond,1-2,2776.0,4678.0
2024-07-04 07:22:22.341,redmond,1-2,2776.0,4709.0
2024-07-04 07:22:22.371,redmond,1-2,2776.0,4739.0
2024-07-04 07:22:22.401,redmond,1-2,2776.0,4769.0
2024-07-04 07:22:22.431,redmond,1-2,2776.0,4799.0
2024-07-04 07:22:22.462,redmond,1-2,2776.0,4830.0
2024-07-04 07:22:22.492,redmond,1-2,2776.0,4860.0
2024-07-04 07:22:22.522,redmond,1-2,2776.0,4890.0
2024-07-04 07:22:22.552,redmond,1-2,2776.0,4920.0
2024-07-04 07:22:22.582,redmond,1-2,2776.0,4950.0
2024-07-04 07:22:22.613,redmond,1-2,2776.0,4981.0
2024-07-04 07:22:22.643,redmond,1-2,2776.0,5011.0
2024-07-04 07:22:22.673,redmond,1-2,2776.0,5041.0
2024-07-04 07:22:22.703,redmond,1-2,2776.0,5071.0
2024-07-04 07:22:22.733,redmond,1-2,2776.0,5101.0
2024-07-04 07:22:22.763,redmond,1-2,2776.0,5131.0
2024-07-04 07:22:22.794,redmond,1-2,2776.0,5162.0
2024-07-04 07:22:22.824,redmond,1-2,2776.0,5192.0
2024-07-04 07:22:22.854,redmond,1-2,2776.0,5222.0
2024-07-04 07:22:22.885,redmond,1-2,2776.0,5253.0
2024-07-04 07:22:22.917,redmond,1-2,2776.0,5285.0
2024-07-04 07:22:22.947,redmond,1-2,2776.0,5315.0
2024-07-04 07:22:22.977,redmond,1-2,2776.0,5345.0
2024-07-04 07:22:23.007,redmond,1-2,2776.0,5375.0
2024-07-04 07:22:23.038,redmond,1-2,2776.0,5406.0
2024-07-04 07:22:23.068,redmond,1-2,2776.0,5436.0
2024-07-04 07:22:23.099,redmond,1-2,2776.0,5467.0
2024-07-04 07:22:23.129,redmond,1-2,2776.0,5497.0
2024-07-04 07:22:23.160,redmond,1-2,2776.0,5528.0
2024-07-04 07:22:23.191,redmond,1-2,2776.0,5559.0
2024-07-04 07:22:23.221,redmond,1-2,2776.0,5589.0
2024-07-04 07:22:23.252,redmond,1-2,2776.0,5620.0
2024-07-04 07:22:23.282,redmond,1-2,2776.0,5650.0
2024-07-04 07:22:23.313,redmond,1-2,2776.0,5681.0
2024-07-04 07:22:23.343,redmond,1-2,2776.0,5711.0
2024-07-04 07:22:23.374,redmond,1-2,2776.0,5742.0
2024-07-04 07:22:23.404,redmond,1-2,2776.0,5772.0
2024-07-04 07:22:23.433,redmond,1-2,2776.0,5801.0
2024-07-04 07:22:23.464,redmond,1-2,2776.0,5832.0
2024-07-04 07:22:23.494,redmond,1-2,2776.0,5862.0
2024-07-04 07:22:23.524,redmond,1-2,2776.0,5892.0
2024-07-04 07:22:23.554,redmond,1-2,2776.0,5922.0
2024-07-04 07:22:23.584,redmond,1-2,2776.0,5952.0
2024-07-04 07:22:23.614,redmond,1-2,2776.0,5982.0
2024-07-04 07:22:23.644,redmond,1-2,2776.0,6012.0
2024-07-04 07:22:23.673,redmond,1-2,2776.0,6041.0
2024-07-04 07:22:23.703,redmond,1-2,2776.0,6071.0
2024-07-04 07:22:23.733,redmond,1-2,2776.0,6101.0
2024-07-04 07:22:23.763,redmond,1-2,2776.0,6131.0
2024-07-04 07:22:23.792,redmond,1-2,2776.0,6160.0
2024-07-04 07:22:23.822,redmond,1-2,2776.0,6190.0
2024-07-04 07:22:23.851,redmond,1-2,2776.0,6219.0
2024-07-04 07:22:23.881,redmond,1-2,2776.0,6249.0
2024-07-04 07:22:23.911,redmond,1-2,2776.0,6279.0
2024-07-04 07:22:23.941,redmond,1-2,2776.0,6309.0
2024-07-04 07:22:23.971,redmond,1-2,2776.0,6339.0
2024-07-04 07:22:24.001,redmond,1-2,2776.0,6369.0
2024-07-04 07:22:24.031,redmond,1-2,2776.0,6399.0
2024-07-04 07:22:24.061,redmond,1-2,2776.0,6429.0
2024-07-04 07:22:24.092,redmond,1-2,2776.0,6460.0
2024-07-04 07:22:24.122,redmond,1-2,2776.0,6490.0
2024-07-04 07:22:24.153,redmond,1-2,2776.0,6521.0
2024-07-04 07:22:24.183,redmond,1-2,2776.0,6551.0
2024-07-04 07:22:24.213,redmond,1-2,2776.0,6581.0
2024-07-04 07:22:24.244,redmond,1-2,2776.0,6612.0
2024-07-04 07:22:24.274,redmond,1-2,2776.0,6642.0
2024-07-04 07:22:24.304,redmond,1-2,2776.0,6672.0
2024-07-04 07:22:24.334,redmond,1-2,2776.0,6702.0
2024-07-04 07:22:24.364,redmond,1-2,2776.0,6732.0
2024-07-04 07:22:24.395,redmond,1-2,2776.0,6763.0
2024-07-04 07:22:24.426,redmond,1-2,2776.0,6794.0
2024-07-04 07:22:24.456,redmond,1-2,2776.0,6824.0
2024-07-04 07:22:24.486,redmond,1-2,2776.0,6854.0
2024-07-04 07:22:24.518,redmond,1-2,2776.0,6886.0
2024-07-04 07:22:24.548,redmond,1-2,2776.0,6916.0
2024-07-04 07:22:24.579,redmond,1-2,2776.0,6947.0
2024-07-04 07:22:24.609,redmond,1-2,2776.0,6977.0
2024-07-04 07:22:24.639,redmond,1-2,2776.0,7007.0
2024-07-04 07:22:24.669,redmond,1-2,2776.0,7037.0
2024-07-04 07:22:24.699,redmond,1-2,2776.0,7067.0
2024-07-04 07:22:24.729,redmond,1-2,2776.0,7097.0
2024-07-04 07:22:24.759,redmond,1-2,2776.0,7127.0
2024-07-04 07:22:24.789,redmond,1-2,2776.0,7157.0
2024-07-04 07:22:24.820,redmond,1-2,2776.0,7188.0
2024-07-04 07:22:24.850,redmond,1-2,2776.0,7218.0
2024-07-04 07:22:24.880,redmond,1-2,2776.0,7248.0
2024-07-04 07:22:24.910,redmond,1-2,2776.0,7278.0
2024-07-04 07:22:24.940,redmond,1-2,2776.0,7308.0
2024-07-04 07:22:24.969,redmond,1-2,2776.0,7337.0
2024-07-04 07:22:24.999,redmond,1-2,2776.0,7367.0
2024-07-04 07:22:25.028,redmond,1-2,2776.0,7396.0
2024-07-04 07:22:25.058,redmond,1-2,2776.0,7426.0
2024-07-04 07:22:25.088,redmond,1-2,2776.0,7456.0
2024-07-04 07:22:25.118,redmond,1-2,2776.0,7486.0
2024-07-04 07:22:25.148,redmond,1-2,2776.0,7516.0
2024-07-04 07:22:25.178,redmond,1-2,2776.0,7546.0
2024-07-04 07:22:25.208,redmond,1-2,2776.0,7576.0
2024-07-04 07:22:25.238,redmond,1-2,2776.0,7606.0
2024-07-04 07:22:25.268,redmond,1-2,2776.0,7636.0
2024-07-04 07:22:25.298,redmond,1-2,2776.0,7666.0
2024-07-04 07:22:25.328,redmond,1-2,2776.0,7696.0
2024-07-04 07:22:25.358,redmond,1-2,2776.0,7726.0
2024-07-04 07:22:25.388,redmond,1-2,2776.0,7756.0
2024-07-04 07:22:25.418,redmond,1-2,2776.0,7786.0
2024-07-04 07:22:25.447,redmond,1-2,2776.0,7815.0
2024-07-04 07:22:25.477,redmond,1-2,2776.0,7845.0
2024-07-04 07:22:25.507,redmond,1-2,2776.0,7875.0
2024-07-04 07:22:25.537,redmond,1-2,2776.0,7905.0
2024-07-04 07:22:25.567,redmond,1-2,2776.0,7935.0
2024-07-04 07:22:25.597,redmond,1-2,2776.0,7965.0
2024-07-04 07:22:25.627,redmond,1-2,2776.0,7995.0
2024-07-04 07:22:25.659,redmond,1-2,2776.0,8027.0
2024-07-04 07:22:25.689,redmond,1-2,2776.0,8057.0
2024-07-04 07:22:25.720,redmond,1-2,2776.0,8088.0
2024-07-04 07:22:25.749,redmond,1-2,2776.0,8117.0
2024-07-04 07:22:25.779,redmond,1-2,2776.0,8147.0
2024-07-04 07:22:25.808,redmond,1-2,2776.0,8176.0
2024-07-04 07:22:25.838,redmond,1-2,2776.0,8206.0
2024-07-04 07:22:25.868,redmond,1-2,2776.0,8236.0
2024-07-04 07:22:25.897,redmond,1-2,2776.0,8265.0
2024-07-04 07:22:25.927,redmond,1-2,2776.0,8295.0
2024-07-04 07:22:25.957,redmond,1-2,2776.0,8325.0
2024-07-04 07:22:25.987,redmond,1-2,2776.0,8355.0
2024-07-04 07:22:26.017,redmond,1-2,2776.0,8385.0
2024-07-04 07:22:26.046,redmond,1-2,2776.0,8414.0
2024-07-04 07:22:26.076,redmond,1-2,2776.0,8444.0
2024-07-04 07:22:26.107,redmond,1-2,2776.0,8475.0
2024-07-04 07:22:26.137,redmond,1-2,2776.0,8505.0
2024-07-04 07:22:26.166,redmond,1-2,2776.0,8534.0
2024-07-04 07:22:26.196,redmond,1-2,2776.0,8564.0
2024-07-04 07:22:26.225,redmond,1-2,2776.0,8593.0
2024-07-04 07:22:26.255,redmond,1-2,2776.0,8623.0
2024-07-04 07:22:26.286,redmond,1-2,2776.0,8654.0
2024-07-04 07:22:26.316,redmond,1-2,2776.0,8684.0
2024-07-04 07:22:26.346,redmond,1-2,2776.0,8714.0
2024-07-04 07:22:26.377,redmond,1-2,2776.0,8745.0
2024-07-04 07:22:26.408,redmond,1-2,2776.0,8776.0
2024-07-04 07:22:26.438,redmond,1-2,2776.0,8806.0
2024-07-04 07:22:26.468,redmond,1-2,2776.0,8836.0
2024-07-04 07:22:26.498,redmond,1-2,2776.0,8866.0
2024-07-04 07:22:26.528,redmond,1-2,2776.0,8896.0
2024-07-04 07:22:26.558,redmond,1-2,2776.0,8926.0
2024-07-04 07:22:26.588,redmond,1-2,2776.0,8956.0
2024-07-04 07:22:26.617,redmond,1-2,2776.0,8985.0
2024-07-04 07:22:26.647,redmond,1-2,2776.0,9015.0
2024-07-04 07:22:26.677,redmond,1-2,2776.0,9045.0
2024-07-04 07:22:26.707,redmond,1-2,2776.0,9075.0
2024-07-04 07:22:26.739,redmond,1-2,2776.0,9107.0
2024-07-04 07:22:26.780,redmond,1-2,2776.0,9148.0
2024-07-04 07:22:26.817,redmond,1-2,2776.0,9185.0
2024-07-04 07:22:26.854,redmond,1-2,2776.0,9222.0
2024-07-04 07:22:26.891,redmond,1-2,2776.0,9259.0
2024-07-04 07:22:26.928,redmond,1-2,2776.0,9296.0
2024-07-04 07:22:26.965,redmond,1-2,2776.0,9333.0
2024-07-04 07:22:27.002,redmond,1-2,2776.0,9370.0
2024-07-04 07:22:27.039,redmond,1-2,2776.0,9407.0
2024-07-04 07:22:27.077,redmond,1-2,2776.0,9445.0
2024-07-04 07:22:27.114,redmond,1-2,2776.0,9482.0
2024-07-04 07:22:27.151,redmond,1-2,2776.0,9519.0
2024-07-04 07:22:27.188,redmond,1-2,2776.0,9556.0
2024-07-04 07:22:27.225,redmond,1-2,2776.0,9593.0
2024-07-04 07:22:27.262,redmond,1-2,2776.0,9630.0
2024-07-04 07:22:27.298,redmond,1-2,2776.0,9666.0
2024-07-04 07:22:27.328,redmond,1-2,2776.0,9696.0
2024-07-04 07:22:27.358,redmond,1-2,2776.0,9726.0
2024-07-04 07:22:27.388,redmond,1-2,2776.0,9756.0
2024-07-04 07:22:27.418,redmond,1-2,2776.0,9786.0
2024-07-04 07:22:27.448,redmond,1-2,2776.0,9816.0
2024-07-04 07:22:27.478,redmond,1-2,2776.0,9846.0
2024-07-04 07:22:27.508,redmond,1-2,2776.0,9876.0
2024-07-04 07:22:27.538,redmond,1-2,2776.0,9906.0
2024-07-04 07:22:27.568,redmond,1-2,2776.0,9936.0
2024-07-04 07:22:27.598,redmond,1-2,2776.0,9966.0
2024-07-04 07:22:27.627,redmond,1-2,2776.0,9995.0
2024-07-04 07:22:27.657,redmond,1-2,2776.0,10025.0
2024-07-04 07:22:27.687,redmond,1-2,2776.0,10055.0
2024-07-04 07:22:27.717,redmond,1-2,2776.0,10085.0
2024-07-04 07:22:27.747,redmond,1-2,2776.0,10115.0
2024-07-04 07:22:27.777,redmond,1-2,2776.0,10145.0
2024-07-04 07:22:27.807,redmond,1-2,2776.0,10175.0
2024-07-04 07:22:27.838,redmond,1-2,2776.0,10206.0
2024-07-04 07:22:27.867,redmond,1-2,2776.0,10235.0
2024-07-04 07:22:27.899,redmond,1-2,2776.0,10267.0
2024-07-04 07:22:27.929,redmond,1-2,2776.0,10297.0
2024-07-04 07:22:27.959,redmond,1-2,2776.0,10327.0
2024-07-04 07:22:27.989,redmond,1-2,2776.0,10357.0
2024-07-04 07:22:28.018,redmond,1-2,2776.0,10386.0
2024-07-04 07:22:28.048,redmond,1-2,2776.0,10416.0
2024-07-04 07:22:28.077,redmond,1-2,2776.0,10445.0
2024-07-04 07:22:28.107,redmond,1-2,2268.0,10475.0
2024-07-04 07:22:28.137,redmond,1-2,2268.0,10505.0
2024-07-04 07:22:28.167,redmond,1-2,2268.0,10535.0
2024-07-04 07:22:28.197,redmond,1-2,2268.0,10565.0
2024-07-04 07:22:28.227,redmond,1-2,2268.0,10595.0
2024-07-04 07:22:28.257,redmond,1-2,2268.0,10625.0
2024-07-04 07:22:28.287,redmond,1-2,2268.0,10655.0
2024-07-04 07:22:28.317,redmond,1-2,2268.0,10685.0
2024-07-04 07:22:28.348,redmond,1-2,2268.0,10716.0
2024-07-04 07:22:28.377,redmond,1-2,2268.0,10745.0
2024-07-04 07:22:28.407,redmond,1-2,2268.0,10775.0
2024-07-04 07:22:28.437,redmond,1-2,2268.0,10805.0
2024-07-04 07:22:28.466,redmond,1-2,2268.0,10834.0
2024-07-04 07:22:28.496,redmond,1-2,2268.0,10864.0
2024-07-04 07:22:28.526,redmond,1-2,2268.0,10894.0
2024-07-04 07:22:28.556,redmond,1-2,2268.0,10924.0
2024-07-04 07:22:28.586,redmond,1-2,2268.0,10954.0
2024-07-04 07:22:28.616,redmond,1-2,2268.0,10984.0
2024-07-04 07:22:28.646,redmond,1-2,2268.0,11014.0
2024-07-04 07:22:28.676,redmond,1-2,2268.0,11044.0
2024-07-04 07:22:28.706,redmond,1-2,2268.0,11074.0
2024-07-04 07:22:28.736,redmond,1-2,2268.0,11104.0
2024-07-04 07:22:28.766,redmond,1-2,2268.0,11134.0
2024-07-04 07:22:28.795,redmond,1-2,2268.0,11163.0
2024-07-04 07:22:28.825,redmond,1-2,2268.0,11193.0
2024-07-04 07:22:28.855,redmond,1-2,2268.0,11223.0
2024-07-04 07:22:28.885,redmond,1-2,2268.0,11253.0
2024-07-04 07:22:28.915,redmond,1-2,2268.0,11283.0
2024-07-04 07:22:28.945,redmond,1-2,2268.0,11313.0
2024-07-04 07:22:28.975,redmond,1-2,2268.0,11343.0
2024-07-04 07:22:29.005,redmond,1-2,2268.0,11373.0
2024-07-04 07:22:29.036,redmond,1-2,2268.0,11404.0
2024-07-04 07:22:29.066,redmond,1-2,2268.0,11434.0
2024-07-04 07:22:29.096,redmond,1-2,2268.0,11464.0
2024-07-04 07:22:29.127,redmond,1-2,2268.0,11495.0
2024-07-04 07:22:29.157,redmond,1-2,2268.0,11525.0
2024-07-04 07:22:29.186,redmond,1-2,2268.0,11554.0
2024-07-04 07:22:29.216,redmond,1-2,2268.0,11584.0
2024-07-04 07:22:29.246,redmond,1-2,2268.0,11614.0
2024-07-04 07:22:29.276,redmond,1-2,2268.0,11644.0
2024-07-04 07:22:29.307,redmond,1-2,2268.0,11675.0
2024-07-04 07:22:29.338,redmond,1-2,2268.0,11706.0
2024-07-04 07:22:29.368,redmond,1-2,2268.0,11736.0
2024-07-04 07:22:29.398,redmond,1-2,2268.0,11766.0
2024-07-04 07:22:29.429,redmond,1-2,2268.0,11797.0
2024-07-04 07:22:29.458,redmond,1-2,2268.0,11826.0
2024-07-04 07:22:29.488,redmond,1-2,2268.0,11856.0
2024-07-04 07:22:29.517,redmond,1-2,2268.0,11885.0
2024-07-04 07:22:29.548,redmond,1-2,2268.0,11916.0
2024-07-04 07:22:29.578,redmond,1-2,2268.0,11946.0
2024-07-04 07:22:29.608,redmond,1-2,2268.0,11976.0
2024-07-04 07:22:29.638,redmond,1-2,2268.0,12006.0
2024-07-04 07:22:29.668,redmond,1-2,2268.0,12036.0
2024-07-04 07:22:29.699,redmond,1-2,2268.0,12067.0
2024-07-04 07:22:29.729,redmond,1-2,2268.0,12097.0
2024-07-04 07:22:29.759,redmond,1-2,2268.0,12127.0
2024-07-04 07:22:29.789,redmond,1-2,2268.0,12157.0
2024-07-04 07:22:29.819,redmond,1-2,2268.0,12187.0
2024-07-04 07:22:29.849,redmond,1-2,2268.0,12217.0
2024-07-04 07:22:29.880,redmond,1-2,2268.0,12248.0
2024-07-04 07:22:29.910,redmond,1-2,2268.0,12278.0
2024-07-04 07:22:29.936,redmond,1-2,2268.0,12304.0
2024-07-04 07:22:29.962,redmond,1-2,2268.0,12330.0
2024-07-04 07:22:29.989,redmond,1-2,2268.0,12357.0
2024-07-04 07:22:30.016,redmond,1-2,2268.0,12384.0
2024-07-04 07:22:30.042,redmond,1-2,2268.0,12410.0
2024-07-04 07:22:30.068,redmond,1-2,2268.0,12436.0
2024-07-04 07:22:30.095,redmond,1-2,2268.0,12463.0
2024-07-04 07:22:30.122,redmond,1-2,2268.0,12490.0
2024-07-04 07:22:30.149,redmond,1-2,2268.0,12517.0
2024-07-04 07:22:30.176,redmond,1-2,2268.0,12544.0
2024-07-04 07:22:30.202,redmond,1-2,2268.0,12570.0
2024-07-04 07:22:30.228,redmond,1-2,2268.0,12596.0
2024-07-04 07:22:30.254,redmond,1-2,2268.0,12622.0
2024-07-04 07:22:30.281,redmond,1-2,2268.0,12649.0
2024-07-04 07:22:30.307,redmond,1-2,2268.0,12675.0
2024-07-04 07:22:30.333,redmond,1-2,2268.0,12701.0
2024-07-04 07:22:30.359,redmond,1-2,2268.0,12727.0
2024-07-04 07:22:30.385,redmond,1-2,2268.0,12753.0
2024-07-04 07:22:30.411,redmond,1-2,2268.0,12779.0
2024-07-04 07:22:30.437,redmond,1-2,2268.0,12805.0
2024-07-04 07:22:30.463,redmond,1-2,2268.0,12831.0
2024-07-04 07:22:30.490,redmond,1-2,2268.0,12858.0
2024-07-04 07:22:30.516,redmond,1-2,2268.0,12884.0
2024-07-04 07:22:30.542,redmond,1-2,2268.0,12910.0
2024-07-04 07:22:30.568,redmond,1-2,2268.0,12936.0
