time,num_keys,time_ms
2024-07-03 16:10:15.809,54,52136.0
2024-07-03 16:10:16.957,55,53284.0
2024-07-03 16:10:18.095,56,54422.0
2024-07-03 16:10:19.235,57,55562.0
2024-07-03 16:10:20.364,58,56691.0
2024-07-03 16:10:21.498,59,57825.0
2024-07-03 16:10:22.623,60,58950.0
2024-07-03 16:10:23.735,62,60062.0
2024-07-03 16:10:24.768,63,61095.0
2024-07-03 16:10:25.801,64,62128.0
2024-07-03 16:10:26.834,65,63161.0
2024-07-03 16:10:27.868,66,64195.0
2024-07-03 16:10:28.901,67,65228.0
2024-07-03 16:10:29.934,68,66261.0
2024-07-03 16:10:30.967,69,67294.0
2024-07-03 16:10:32.000,70,68327.0
2024-07-03 16:10:33.033,71,69360.0
2024-07-03 16:10:34.065,72,70392.0
2024-07-03 16:10:35.098,73,71425.0
2024-07-03 16:10:36.132,74,72459.0
2024-07-03 16:10:37.167,75,73494.0
2024-07-03 16:10:38.218,76,74545.0
2024-07-03 16:10:39.252,77,75579.0
2024-07-03 16:10:40.286,78,76613.0
2024-07-03 16:10:41.320,79,77647.0
2024-07-03 16:10:42.353,80,78680.0
2024-07-03 16:10:43.410,81,79737.0
2024-07-03 16:10:44.460,82,80787.0
2024-07-03 16:10:45.647,83,81974.0
2024-07-03 16:10:46.695,85,83022.0
2024-07-03 16:10:47.864,86,84191.0
2024-07-03 16:10:49.049,87,85376.0
2024-07-03 16:10:50.234,88,86561.0
2024-07-03 16:10:51.341,89,87668.0
2024-07-03 16:10:52.505,90,88832.0
2024-07-03 16:10:53.664,91,89991.0
2024-07-03 16:10:54.817,93,91144.0
2024-07-03 16:10:55.998,94,92325.0
2024-07-03 16:10:57.163,95,93490.0
2024-07-03 16:10:58.321,96,94648.0
2024-07-03 16:10:59.474,97,95801.0
2024-07-03 16:11:00.632,98,96959.0
2024-07-03 16:11:01.785,100,98112.0
2024-07-03 16:11:02.960,101,99287.0
2024-07-03 16:11:04.143,102,100470.0
2024-07-03 16:11:05.296,103,101623.0
2024-07-03 16:11:06.353,104,102680.0
2024-07-03 16:11:07.547,105,103874.0
2024-07-03 16:11:08.700,106,105027.0
2024-07-03 16:11:09.885,108,106212.0
2024-07-03 16:11:11.041,109,107368.0
2024-07-03 16:11:12.197,110,108524.0
2024-07-03 16:11:13.352,111,109679.0
2024-07-03 16:11:14.516,112,110843.0
2024-07-03 16:11:15.669,113,111996.0
2024-07-03 16:11:16.825,115,113152.0
2024-07-03 16:11:17.982,116,114309.0
2024-07-03 16:11:19.131,117,115458.0
2024-07-03 16:11:20.281,118,116608.0
2024-07-03 16:11:21.459,119,117786.0
2024-07-03 16:11:22.627,120,118954.0
2024-07-03 16:11:23.803,122,120130.0
2024-07-03 16:11:24.986,123,121313.0
2024-07-03 16:11:26.137,124,122464.0
2024-07-03 16:11:27.288,125,123615.0
2024-07-03 16:11:28.456,126,124783.0
2024-07-03 16:11:29.499,127,125826.0
2024-07-03 16:11:30.648,128,126975.0
2024-07-03 16:11:31.809,130,128136.0
2024-07-03 16:11:32.980,131,129307.0
2024-07-03 16:11:34.157,132,130484.0
2024-07-03 16:11:35.362,133,131689.0
2024-07-03 16:11:36.548,134,132875.0
2024-07-03 16:11:37.739,135,134066.0
2024-07-03 16:11:38.922,137,135249.0
2024-07-03 16:11:40.076,138,136403.0
2024-07-03 16:11:41.262,139,137589.0
2024-07-03 16:11:42.446,140,138773.0
2024-07-03 16:11:43.486,141,139813.0
2024-07-03 16:11:44.529,142,140856.0
2024-07-03 16:11:45.572,143,141899.0
2024-07-03 16:11:46.613,144,142940.0
2024-07-03 16:11:47.656,145,143983.0
2024-07-03 16:11:48.699,146,145026.0
2024-07-03 16:11:49.757,148,146084.0
2024-07-03 16:11:50.801,149,147128.0
2024-07-03 16:11:51.843,150,148170.0
2024-07-03 16:11:52.897,151,149224.0
2024-07-03 16:11:53.939,152,150266.0
2024-07-03 16:11:54.982,153,151309.0
2024-07-03 16:11:56.025,154,152352.0
2024-07-03 16:11:57.067,155,153394.0
2024-07-03 16:11:58.111,156,154438.0
2024-07-03 16:11:59.155,157,155482.0
2024-07-03 16:12:00.197,158,156524.0
2024-07-03 16:12:01.240,159,157567.0
2024-07-03 16:12:02.283,160,158610.0
2024-07-03 16:12:03.327,161,159654.0
2024-07-03 16:12:04.370,162,160697.0
2024-07-03 16:12:05.413,163,161740.0
2024-07-03 16:12:06.455,164,162782.0
2024-07-03 16:12:07.498,165,163825.0
2024-07-03 16:12:08.543,166,164870.0
2024-07-03 16:12:09.590,167,165917.0
2024-07-03 16:12:10.637,168,166964.0
2024-07-03 16:12:11.683,169,168010.0
2024-07-03 16:12:12.744,170,169071.0
2024-07-03 16:12:13.800,172,170127.0
2024-07-03 16:12:14.845,173,171172.0
2024-07-03 16:12:15.892,174,172219.0
2024-07-03 16:12:16.939,175,173266.0
2024-07-03 16:12:17.986,176,174313.0
2024-07-03 16:12:19.032,177,175359.0
2024-07-03 16:12:20.078,178,176405.0
2024-07-03 16:12:21.135,179,177462.0
2024-07-03 16:12:22.181,180,178508.0
2024-07-03 16:12:23.227,181,179554.0
2024-07-03 16:12:24.273,182,180600.0
2024-07-03 16:12:25.321,183,181648.0
2024-07-03 16:12:26.367,184,182694.0
2024-07-03 16:12:27.414,185,183741.0
2024-07-03 16:12:28.460,186,184787.0
2024-07-03 16:12:29.508,187,185835.0
2024-07-03 16:12:30.555,188,186882.0
2024-07-03 16:12:31.603,189,187930.0
2024-07-03 16:12:32.650,190,188977.0
2024-07-03 16:12:33.753,191,190080.0
2024-07-03 16:12:34.863,193,191190.0
2024-07-03 16:12:35.965,194,192292.0
2024-07-03 16:12:37.068,195,193395.0
2024-07-03 16:12:38.171,196,194498.0
2024-07-03 16:12:39.274,197,195601.0
2024-07-03 16:12:40.378,198,196705.0
2024-07-03 16:12:41.480,199,197807.0
2024-07-03 16:12:42.584,200,198911.0
2024-07-03 16:12:43.688,201,200015.0
2024-07-03 16:12:44.793,203,201120.0
2024-07-03 16:12:45.913,204,202240.0
2024-07-03 16:12:47.015,205,203342.0
2024-07-03 16:12:48.118,206,204445.0
2024-07-03 16:12:49.223,207,205550.0
2024-07-03 16:12:50.384,208,206711.0
2024-07-03 16:12:51.484,209,207811.0
2024-07-03 16:12:52.612,210,208939.0
2024-07-03 16:12:53.800,212,210127.0
2024-07-03 16:12:54.957,213,211284.0
2024-07-03 16:12:56.018,214,212345.0
2024-07-03 16:12:57.174,215,213501.0
2024-07-03 16:12:58.336,216,214663.0
2024-07-03 16:12:59.516,217,215843.0
2024-07-03 16:13:00.702,218,217029.0
2024-07-03 16:13:01.884,220,218211.0
2024-07-03 16:13:03.077,221,219404.0
2024-07-03 16:13:04.250,222,220577.0
2024-07-03 16:13:05.412,223,221739.0
2024-07-03 16:13:06.579,224,222906.0
2024-07-03 16:13:07.731,225,224058.0
2024-07-03 16:13:08.897,227,225224.0
2024-07-03 16:13:10.080,228,226407.0
2024-07-03 16:13:11.237,229,227564.0
2024-07-03 16:13:12.412,230,228739.0
2024-07-03 16:13:13.573,231,229900.0
2024-07-03 16:13:14.710,232,231037.0
2024-07-03 16:13:15.881,234,232208.0
2024-07-03 16:13:17.006,235,233333.0
2024-07-03 16:13:18.152,236,234479.0
2024-07-03 16:13:19.336,237,235663.0
2024-07-03 16:13:20.532,238,236859.0
2024-07-03 16:13:21.599,239,237926.0
2024-07-03 16:13:22.768,240,239095.0
2024-07-03 16:13:23.951,242,240278.0
2024-07-03 16:13:25.139,243,241466.0
2024-07-03 16:13:26.298,244,242625.0
2024-07-03 16:13:27.464,245,243791.0
2024-07-03 16:13:28.629,246,244956.0
2024-07-03 16:13:29.795,247,246122.0
2024-07-03 16:13:30.957,249,247284.0
2024-07-03 16:13:32.093,250,248420.0
2024-07-03 16:13:33.273,251,249600.0
2024-07-03 16:13:34.428,252,250755.0
2024-07-03 16:13:35.598,253,251925.0
2024-07-03 16:13:36.755,254,253082.0
2024-07-03 16:13:37.931,256,254258.0
2024-07-03 16:13:39.091,257,255418.0
2024-07-03 16:13:40.247,258,256574.0
2024-07-03 16:13:41.435,259,257762.0
2024-07-03 16:13:42.602,260,258929.0
2024-07-03 16:13:43.759,261,260086.0
2024-07-03 16:13:44.938,263,261265.0
2024-07-03 16:13:46.107,264,262434.0
2024-07-03 16:13:47.269,265,263596.0
2024-07-03 16:13:48.427,266,264754.0
2024-07-03 16:13:49.480,267,265807.0
2024-07-03 16:13:50.526,268,266853.0
2024-07-03 16:13:51.572,269,267899.0
2024-07-03 16:13:52.618,270,268945.0
2024-07-03 16:13:53.670,271,269997.0
2024-07-03 16:13:54.732,272,271059.0
2024-07-03 16:13:55.778,273,272105.0
2024-07-03 16:13:56.842,275,273169.0
2024-07-03 16:13:57.889,276,274216.0
2024-07-03 16:13:58.938,277,275265.0
2024-07-03 16:13:59.984,278,276311.0
2024-07-03 16:14:01.034,279,277361.0
2024-07-03 16:14:02.080,280,278407.0
2024-07-03 16:14:03.125,281,279452.0
2024-07-03 16:14:04.172,282,280499.0
2024-07-03 16:14:05.218,283,281545.0
2024-07-03 16:14:06.269,284,282596.0
2024-07-03 16:14:07.311,285,283638.0
2024-07-03 16:14:08.353,286,284680.0
2024-07-03 16:14:09.394,287,285721.0
2024-07-03 16:14:10.436,288,286763.0
2024-07-03 16:14:11.479,289,287806.0
2024-07-03 16:14:12.522,290,288849.0
2024-07-03 16:14:13.563,291,289890.0
2024-07-03 16:14:14.606,292,290933.0
2024-07-03 16:14:15.648,293,291975.0
2024-07-03 16:14:16.693,294,293020.0
2024-07-03 16:14:17.737,295,294064.0
2024-07-03 16:14:18.780,296,295107.0
2024-07-03 16:14:19.839,298,296166.0
2024-07-03 16:14:20.881,299,297208.0
2024-07-03 16:14:21.923,300,298250.0
2024-07-03 16:14:22.972,301,299299.0
2024-07-03 16:14:24.013,302,300340.0
2024-07-03 16:14:25.055,303,301382.0
2024-07-03 16:14:26.098,304,302425.0
2024-07-03 16:14:27.142,305,303469.0
2024-07-03 16:14:28.185,306,304512.0
2024-07-03 16:14:29.228,307,305555.0
2024-07-03 16:14:30.271,308,306598.0
2024-07-03 16:14:31.313,309,307640.0
2024-07-03 16:14:32.356,310,308683.0
2024-07-03 16:14:33.398,311,309725.0
2024-07-03 16:14:34.443,312,310770.0
2024-07-03 16:14:35.487,313,311814.0
2024-07-03 16:14:36.530,314,312857.0
2024-07-03 16:14:37.574,315,313901.0
2024-07-03 16:14:38.618,316,314945.0
2024-07-03 16:14:39.663,317,315990.0
2024-07-03 16:14:40.706,318,317033.0
2024-07-03 16:14:41.750,319,318077.0
2024-07-03 16:14:42.795,320,319122.0
2024-07-03 16:14:43.856,322,320183.0
2024-07-03 16:14:44.901,323,321228.0
2024-07-03 16:14:45.945,324,322272.0
2024-07-03 16:14:46.988,325,323315.0
2024-07-03 16:14:48.031,326,324358.0
2024-07-03 16:14:49.080,327,325407.0
2024-07-03 16:14:50.134,328,326461.0
2024-07-03 16:14:51.177,329,327504.0
2024-07-03 16:14:52.222,330,328549.0
2024-07-03 16:14:53.267,331,329594.0
2024-07-03 16:14:54.313,332,330640.0
2024-07-03 16:14:55.358,333,331685.0
2024-07-03 16:14:56.402,334,332729.0
2024-07-03 16:14:57.448,335,333775.0
2024-07-03 16:14:58.495,336,334822.0
2024-07-03 16:14:59.543,337,335870.0
2024-07-03 16:15:00.589,338,336916.0
2024-07-03 16:15:01.634,339,337961.0
2024-07-03 16:15:02.679,340,339006.0
2024-07-03 16:15:03.724,341,340051.0
2024-07-03 16:15:04.770,342,341097.0
2024-07-03 16:15:05.815,343,342142.0
2024-07-03 16:15:06.877,345,343204.0
2024-07-03 16:15:07.922,346,344249.0
2024-07-03 16:15:08.968,347,345295.0
2024-07-03 16:15:10.030,348,346357.0
2024-07-03 16:15:11.074,349,347401.0
2024-07-03 16:15:12.119,350,348446.0
2024-07-03 16:15:13.165,351,349492.0
2024-07-03 16:15:14.211,352,350538.0
2024-07-03 16:15:15.261,353,351588.0
2024-07-03 16:15:16.310,354,352637.0
2024-07-03 16:15:17.366,355,353693.0
2024-07-03 16:15:18.413,356,354740.0
2024-07-03 16:15:19.463,357,355790.0
2024-07-03 16:15:20.537,358,356864.0
2024-07-03 16:15:21.588,359,357915.0
2024-07-03 16:15:22.634,360,358961.0
2024-07-03 16:15:23.685,361,360012.0
2024-07-03 16:15:24.730,362,361057.0
2024-07-03 16:15:25.775,363,362102.0
2024-07-03 16:15:26.824,364,363151.0
2024-07-03 16:15:27.893,366,364220.0
2024-07-03 16:15:28.939,367,365266.0
2024-07-03 16:15:29.987,368,366314.0
2024-07-03 16:15:31.032,369,367359.0
2024-07-03 16:15:32.089,370,368416.0
2024-07-03 16:15:33.141,371,369468.0
2024-07-03 16:15:34.191,372,370518.0
2024-07-03 16:15:35.243,373,371570.0
2024-07-03 16:15:36.296,374,372623.0
2024-07-03 16:15:37.346,375,373673.0
2024-07-03 16:15:38.397,376,374724.0
2024-07-03 16:15:39.449,377,375776.0
2024-07-03 16:15:40.509,378,376836.0
2024-07-03 16:15:41.562,379,377889.0
2024-07-03 16:15:42.615,380,378942.0
2024-07-03 16:15:43.666,381,379993.0
2024-07-03 16:15:44.718,382,381045.0
2024-07-03 16:15:45.770,383,382097.0
2024-07-03 16:15:46.822,384,383149.0
2024-07-03 16:15:47.881,386,384208.0
2024-07-03 16:15:48.931,387,385258.0
2024-07-03 16:15:49.990,388,386317.0
2024-07-03 16:15:51.042,389,387369.0
2024-07-03 16:15:52.094,390,388421.0
2024-07-03 16:15:53.145,391,389472.0
2024-07-03 16:15:54.196,392,390523.0
2024-07-03 16:15:55.246,393,391573.0
2024-07-03 16:15:56.297,394,392624.0
2024-07-03 16:15:57.350,395,393677.0
2024-07-03 16:15:58.403,396,394730.0
2024-07-03 16:15:59.456,397,395783.0
2024-07-03 16:16:00.507,398,396834.0
2024-07-03 16:16:01.560,399,397887.0
2024-07-03 16:16:02.612,400,398939.0
2024-07-03 16:16:03.674,401,400001.0
2024-07-03 16:16:04.727,402,401054.0
2024-07-03 16:16:05.780,403,402107.0
2024-07-03 16:16:06.838,404,403165.0
2024-07-03 16:16:07.919,406,404246.0
2024-07-03 16:16:08.982,407,405309.0
2024-07-03 16:16:10.046,408,406373.0
2024-07-03 16:16:11.114,409,407441.0
2024-07-03 16:16:12.179,410,408506.0
2024-07-03 16:16:13.237,411,409564.0
2024-07-03 16:16:14.293,412,410620.0
2024-07-03 16:16:15.351,413,411678.0
2024-07-03 16:16:16.410,414,412737.0
2024-07-03 16:16:17.467,415,413794.0
2024-07-03 16:16:18.524,416,414851.0
2024-07-03 16:16:19.582,417,415909.0
2024-07-03 16:16:20.639,418,416966.0
2024-07-03 16:16:21.699,419,418026.0
2024-07-03 16:16:22.757,420,419084.0
2024-07-03 16:16:23.816,421,420143.0
2024-07-03 16:16:24.879,422,421206.0
2024-07-03 16:16:25.951,424,422278.0
2024-07-03 16:16:27.010,425,423337.0
2024-07-03 16:16:28.066,426,424393.0
2024-07-03 16:16:29.125,427,425452.0
2024-07-03 16:16:30.182,428,426509.0
2024-07-03 16:16:31.238,429,427565.0
2024-07-03 16:16:32.295,430,428622.0
2024-07-03 16:16:33.368,431,429695.0
2024-07-03 16:16:34.433,432,430760.0
2024-07-03 16:16:35.492,433,431819.0
2024-07-03 16:16:36.551,434,432878.0
2024-07-03 16:16:37.612,435,433939.0
2024-07-03 16:16:38.677,436,435004.0
2024-07-03 16:16:39.743,437,436070.0
2024-07-03 16:16:40.807,438,437134.0
2024-07-03 16:16:41.872,439,438199.0
2024-07-03 16:16:42.950,441,439277.0
2024-07-03 16:16:44.014,442,440341.0
2024-07-03 16:16:45.077,443,441404.0
2024-07-03 16:16:46.150,444,442477.0
2024-07-03 16:16:47.223,445,443550.0
2024-07-03 16:16:48.284,446,444611.0
2024-07-03 16:16:49.347,447,445674.0
2024-07-03 16:16:50.409,448,446736.0
2024-07-03 16:16:51.473,449,447800.0
2024-07-03 16:16:52.535,450,448862.0
2024-07-03 16:16:53.597,451,449924.0
2024-07-03 16:16:54.845,452,451172.0
2024-07-03 16:16:56.105,454,452432.0
2024-07-03 16:16:57.341,455,453668.0
2024-07-03 16:16:58.571,456,454898.0
2024-07-03 16:16:59.824,457,456151.0
2024-07-03 16:17:01.065,459,457392.0
2024-07-03 16:17:02.299,460,458626.0
2024-07-03 16:17:03.528,461,459855.0
2024-07-03 16:17:04.716,462,461043.0
2024-07-03 16:17:05.787,463,462114.0
2024-07-03 16:17:07.018,465,463345.0
2024-07-03 16:17:08.223,466,464550.0
2024-07-03 16:17:09.440,467,465767.0
2024-07-03 16:17:10.656,468,466983.0
2024-07-03 16:17:11.874,469,468201.0
2024-07-03 16:17:13.090,471,469417.0
2024-07-03 16:17:14.312,472,470639.0
2024-07-03 16:17:15.536,473,471863.0
2024-07-03 16:17:16.736,474,473063.0
2024-07-03 16:17:17.941,475,474268.0
2024-07-03 16:17:19.145,477,475472.0
2024-07-03 16:17:20.348,478,476675.0
2024-07-03 16:17:21.544,479,477871.0
2024-07-03 16:17:22.758,480,479085.0
2024-07-03 16:17:23.978,481,480305.0
2024-07-03 16:17:25.201,483,481528.0
2024-07-03 16:17:26.452,484,482779.0
2024-07-03 16:17:27.677,485,484004.0
2024-07-03 16:17:28.933,486,485260.0
2024-07-03 16:17:30.154,488,486481.0
2024-07-03 16:17:31.366,489,487693.0
2024-07-03 16:17:32.628,490,488955.0
2024-07-03 16:17:33.843,491,490170.0
2024-07-03 16:17:35.097,493,491424.0
2024-07-03 16:17:36.353,494,492680.0
2024-07-03 16:17:37.611,495,493938.0
2024-07-03 16:17:38.825,496,495152.0
2024-07-03 16:17:40.032,498,496359.0
2024-07-03 16:17:41.247,499,497574.0
2024-07-03 16:17:42.460,500,498787.0
2024-07-03 16:17:43.664,501,499991.0
2024-07-03 16:17:44.883,502,501210.0
2024-07-03 16:17:46.088,504,502415.0
2024-07-03 16:17:47.318,505,503645.0
2024-07-03 16:17:48.532,506,504859.0
2024-07-03 16:17:49.731,507,506058.0
2024-07-03 16:17:50.934,508,507261.0
2024-07-03 16:17:52.136,510,508463.0
2024-07-03 16:17:53.342,511,509669.0
2024-07-03 16:17:54.410,512,510737.0
2024-07-03 16:17:55.476,513,511803.0
2024-07-03 16:17:56.542,514,512869.0
2024-07-03 16:17:57.609,515,513936.0
2024-07-03 16:17:58.676,516,515003.0
2024-07-03 16:17:59.737,517,516064.0
2024-07-03 16:18:00.799,518,517126.0
2024-07-03 16:18:01.861,519,518188.0
2024-07-03 16:18:02.924,520,519251.0
2024-07-03 16:18:04.011,522,520338.0
2024-07-03 16:18:05.072,523,521399.0
2024-07-03 16:18:06.143,524,522470.0
2024-07-03 16:18:07.209,525,523536.0
2024-07-03 16:18:08.272,526,524599.0
2024-07-03 16:18:09.337,527,525664.0
2024-07-03 16:18:10.426,528,526753.0
2024-07-03 16:18:11.488,529,527815.0
2024-07-03 16:18:12.550,530,528877.0
2024-07-03 16:18:13.613,531,529940.0
2024-07-03 16:18:14.684,532,531011.0
2024-07-03 16:18:15.746,533,532073.0
2024-07-03 16:18:16.807,534,533134.0
2024-07-03 16:18:17.870,535,534197.0
2024-07-03 16:18:18.935,536,535262.0
2024-07-03 16:18:20.004,538,536331.0
2024-07-03 16:18:21.065,539,537392.0
2024-07-03 16:18:22.135,540,538462.0
2024-07-03 16:18:23.197,541,539524.0
2024-07-03 16:18:24.260,542,540587.0
2024-07-03 16:18:25.333,543,541660.0
2024-07-03 16:18:26.396,544,542723.0
2024-07-03 16:18:27.459,545,543786.0
2024-07-03 16:18:28.524,546,544851.0
2024-07-03 16:18:29.588,547,545915.0
2024-07-03 16:18:30.650,548,546977.0
2024-07-03 16:18:31.713,549,548040.0
2024-07-03 16:18:32.776,550,549103.0
2024-07-03 16:18:33.837,551,550164.0
2024-07-03 16:18:34.898,552,551225.0
2024-07-03 16:18:35.962,553,552289.0
2024-07-03 16:18:37.020,555,553347.0
2024-07-03 16:18:38.083,556,554410.0
2024-07-03 16:18:39.141,557,555468.0
2024-07-03 16:18:40.202,558,556529.0
2024-07-03 16:18:41.259,559,557586.0
2024-07-03 16:18:42.317,560,558644.0
2024-07-03 16:18:43.378,561,559705.0
2024-07-03 16:18:44.438,562,560765.0
2024-07-03 16:18:45.496,563,561823.0
2024-07-03 16:18:46.556,564,562883.0
2024-07-03 16:18:47.616,565,563943.0
2024-07-03 16:18:48.673,566,565000.0
2024-07-03 16:18:49.730,567,566057.0
2024-07-03 16:18:50.789,568,567116.0
2024-07-03 16:18:51.848,569,568175.0
2024-07-03 16:18:52.916,570,569243.0
2024-07-03 16:18:53.996,571,570323.0
2024-07-03 16:18:55.053,573,571380.0
2024-07-03 16:18:56.110,574,572437.0
2024-07-03 16:18:57.169,575,573496.0
2024-07-03 16:18:58.227,576,574554.0
2024-07-03 16:18:59.285,577,575612.0
2024-07-03 16:19:00.343,578,576670.0
2024-07-03 16:19:01.401,579,577728.0
2024-07-03 16:19:02.460,580,578787.0
2024-07-03 16:19:03.520,581,579847.0
2024-07-03 16:19:04.579,582,580906.0
2024-07-03 16:19:05.638,583,581965.0
2024-07-03 16:19:06.699,584,583026.0
2024-07-03 16:19:07.760,585,584087.0
2024-07-03 16:19:08.834,586,585161.0
2024-07-03 16:19:09.896,587,586223.0
2024-07-03 16:19:10.955,588,587282.0
2024-07-03 16:19:12.022,590,588349.0
2024-07-03 16:19:13.083,591,589410.0
2024-07-03 16:19:14.144,592,590471.0
2024-07-03 16:19:15.201,593,591528.0
2024-07-03 16:19:16.270,594,592597.0
2024-07-03 16:19:17.330,595,593657.0
2024-07-03 16:19:18.390,596,594717.0
2024-07-03 16:19:19.458,597,595785.0
2024-07-03 16:19:20.517,598,596844.0
2024-07-03 16:19:21.577,599,597904.0
2024-07-03 16:19:22.648,600,598975.0
2024-07-03 16:19:23.710,601,600037.0
2024-07-03 16:19:24.769,602,601096.0
2024-07-03 16:19:25.829,603,602156.0
2024-07-03 16:19:26.888,604,603215.0
2024-07-03 16:19:27.948,605,604275.0
2024-07-03 16:19:29.036,607,605363.0
2024-07-03 16:19:30.096,608,606423.0
2024-07-03 16:19:31.157,609,607484.0
2024-07-03 16:19:32.217,610,608544.0
2024-07-03 16:19:33.276,611,609603.0
2024-07-03 16:19:34.335,612,610662.0
2024-07-03 16:19:35.396,613,611723.0
2024-07-03 16:19:36.469,614,612796.0
2024-07-03 16:19:37.547,615,613874.0
2024-07-03 16:19:38.618,616,614945.0
2024-07-03 16:19:39.677,617,616004.0
2024-07-03 16:19:40.737,618,617064.0
2024-07-03 16:19:41.798,619,618125.0
2024-07-03 16:19:42.858,620,619185.0
2024-07-03 16:19:43.920,621,620247.0
2024-07-03 16:19:44.979,622,621306.0
2024-07-03 16:19:46.052,624,622379.0
2024-07-03 16:19:47.111,625,623438.0
2024-07-03 16:19:48.173,626,624500.0
2024-07-03 16:19:49.243,627,625570.0
2024-07-03 16:19:50.304,628,626631.0
2024-07-03 16:19:51.375,629,627702.0
2024-07-03 16:19:52.435,630,628762.0
2024-07-03 16:19:53.497,631,629824.0
2024-07-03 16:19:54.561,632,630888.0
2024-07-03 16:19:55.623,633,631950.0
2024-07-03 16:19:56.685,634,633012.0
2024-07-03 16:19:57.747,635,634074.0
2024-07-03 16:19:58.808,636,635135.0
2024-07-03 16:19:59.870,637,636197.0
2024-07-03 16:20:00.932,638,637259.0
2024-07-03 16:20:01.992,639,638319.0
2024-07-03 16:20:03.064,641,639391.0
2024-07-03 16:20:04.127,642,640454.0
2024-07-03 16:20:05.198,643,641525.0
2024-07-03 16:20:06.260,644,642587.0
2024-07-03 16:20:07.322,645,643649.0
2024-07-03 16:20:08.384,646,644711.0
2024-07-03 16:20:09.444,647,645771.0
2024-07-03 16:20:10.505,648,646832.0
2024-07-03 16:20:11.568,649,647895.0
2024-07-03 16:20:12.630,650,648957.0
2024-07-03 16:20:13.691,651,650018.0
2024-07-03 16:20:14.753,652,651080.0
2024-07-03 16:20:15.816,653,652143.0
2024-07-03 16:20:16.878,654,653205.0
2024-07-03 16:20:17.950,655,654277.0
2024-07-03 16:20:19.026,656,655353.0
2024-07-03 16:20:20.095,658,656422.0
2024-07-03 16:20:21.158,659,657485.0
2024-07-03 16:20:22.222,660,658549.0
2024-07-03 16:20:23.285,661,659612.0
2024-07-03 16:20:24.349,662,660676.0
2024-07-03 16:20:25.412,663,661739.0
2024-07-03 16:20:26.479,664,662806.0
2024-07-03 16:20:27.540,665,663867.0
2024-07-03 16:20:28.604,666,664931.0
2024-07-03 16:20:29.667,667,665994.0
2024-07-03 16:20:30.740,668,667067.0
2024-07-03 16:20:31.805,669,668132.0
2024-07-03 16:20:32.869,670,669196.0
2024-07-03 16:20:33.931,671,670258.0
2024-07-03 16:20:34.995,672,671322.0
2024-07-03 16:20:36.080,674,672407.0
2024-07-03 16:20:37.141,675,673468.0
2024-07-03 16:20:38.202,676,674529.0
2024-07-03 16:20:39.265,677,675592.0
2024-07-03 16:20:40.329,678,676656.0
2024-07-03 16:20:41.390,679,677717.0
2024-07-03 16:20:42.457,680,678784.0
2024-07-03 16:20:43.537,681,679864.0
2024-07-03 16:20:44.606,682,680933.0
2024-07-03 16:20:45.673,683,682000.0
2024-07-03 16:20:46.740,684,683067.0
2024-07-03 16:20:47.808,685,684135.0
2024-07-03 16:20:48.876,686,685203.0
2024-07-03 16:20:49.942,687,686269.0
2024-07-03 16:20:51.016,688,687343.0
2024-07-03 16:20:52.108,690,688435.0
2024-07-03 16:20:53.181,691,689508.0
2024-07-03 16:20:54.249,692,690576.0
2024-07-03 16:20:55.318,693,691645.0
2024-07-03 16:20:56.397,694,692724.0
