time,fred_available_time,closest_sat_time,replication_time,func_deploy_time,time_ms
2024-07-03 15:40:12.599,0.007937738999999944,0.2755439310000005,0.003507184000000052,19.336006839,0.0
2024-07-03 15:41:32.646,0.03171689699999547,0.0010549050000037141,0.12366473899999164,19.830325437,80047.0
