time,op,req_t,host,time_ms
2024-07-03 16:09:47.678055,get,0.032058,2.1.celestial:8000,24005.055
2024-07-03 16:09:48.643642,put,0.016848,2.1.celestial:8000,24970.642
2024-07-03 16:09:48.672016,get,0.027098,2.1.celestial:8000,24999.016
2024-07-03 16:09:49.657004,put,0.029194,2.1.celestial:8000,25984.004
2024-07-03 16:09:49.688587,get,0.030382,2.1.celestial:8000,26015.587
2024-07-03 16:09:50.657650,put,0.029821,2.1.celestial:8000,26984.65
2024-07-03 16:09:50.689357,get,0.030629,2.1.celestial:8000,27016.357
2024-07-03 16:09:51.646213,put,0.017451,2.1.celestial:8000,27973.213
2024-07-03 16:09:51.677427,get,0.030141,2.1.celestial:8000,28004.427
2024-07-03 16:09:52.659040,put,0.030179,2.1.celestial:8000,28986.04
2024-07-03 16:09:52.687495,get,0.027382,2.1.celestial:8000,29014.495
2024-07-03 16:09:53.648108,put,0.018056,2.1.celestial:8000,29975.108
2024-07-03 16:09:53.668469,get,0.019276,2.1.celestial:8000,29995.469
2024-07-03 16:09:54.661135,put,0.030368,2.1.celestial:8000,30988.135
2024-07-03 16:09:54.681403,get,0.016823,2.1.celestial:8000,31008.403
2024-07-03 16:09:55.672619,put,0.041894,2.1.celestial:8000,31999.619
2024-07-03 16:09:55.697041,get,0.023354,2.1.celestial:8000,32024.041
2024-07-03 16:09:56.650555,put,0.019016,2.1.celestial:8000,32977.555
2024-07-03 16:09:56.683147,get,0.031566,2.1.celestial:8000,33010.147
2024-07-03 16:09:57.649855,put,0.017221,2.1.celestial:8000,33976.855
2024-07-03 16:09:57.682617,get,0.031688,2.1.celestial:8000,34009.617
2024-07-03 16:09:58.661473,put,0.028636,2.1.celestial:8000,34988.473
2024-07-03 16:09:58.694722,get,0.029595,2.1.celestial:8000,35021.722
2024-07-03 16:09:59.650625,put,0.01756,2.1.celestial:8000,35977.625
2024-07-03 16:09:59.679333,get,0.027275,2.1.celestial:8000,36006.333
2024-07-03 16:10:00.652018,put,0.018233,2.1.celestial:8000,36979.018
2024-07-03 16:10:00.683999,get,0.030896,2.1.celestial:8000,37010.999
2024-07-03 16:10:01.652013,put,0.017733,2.1.celestial:8000,37979.013
2024-07-03 16:10:01.681434,get,0.027683,2.1.celestial:8000,38008.434
2024-07-03 16:10:02.651805,put,0.017165,2.1.celestial:8000,38978.805
2024-07-03 16:10:02.680236,get,0.027324,2.1.celestial:8000,39007.236
2024-07-03 16:10:03.653293,put,0.018327,2.1.celestial:8000,39980.293
2024-07-03 16:10:03.687977,get,0.033656,2.1.celestial:8000,40014.977
2024-07-03 16:10:04.664484,put,0.029282,2.1.celestial:8000,40991.484
2024-07-03 16:10:04.685856,get,0.020241,2.1.celestial:8000,41012.856
2024-07-03 16:10:05.652994,put,0.016901,2.1.celestial:8000,41979.994
2024-07-03 16:10:05.673311,get,0.019107,2.1.celestial:8000,42000.311
2024-07-03 16:10:06.666334,put,0.029618,2.1.celestial:8000,42993.334
2024-07-03 16:10:06.685827,get,0.018396,2.1.celestial:8000,43012.827
2024-07-03 16:10:07.654784,put,0.017713,2.1.celestial:8000,43981.784
2024-07-03 16:10:07.674083,get,0.018196,2.1.celestial:8000,44001.083
2024-07-03 16:10:08.667751,put,0.029555,2.1.celestial:8000,44994.751
2024-07-03 16:10:08.701098,get,0.032255,2.1.celestial:8000,45028.098
2024-07-03 16:10:09.668298,put,0.029804,2.1.celestial:8000,45995.298
2024-07-03 16:10:09.701633,get,0.031726,2.1.celestial:8000,46028.633
2024-07-03 16:10:10.656877,put,0.017977,2.1.celestial:8000,46983.877
2024-07-03 16:10:10.687997,get,0.029885,2.1.celestial:8000,47014.997
2024-07-03 16:10:11.657114,put,0.017843,2.1.celestial:8000,47984.114
2024-07-03 16:10:11.690684,get,0.032362,2.1.celestial:8000,48017.684
2024-07-03 16:10:12.657904,put,0.017678,2.1.celestial:8000,48984.904
2024-07-03 16:10:12.676607,get,0.017657,2.1.celestial:8000,49003.607
2024-07-03 16:10:13.668057,put,0.027006,2.1.celestial:8000,49995.057
2024-07-03 16:10:13.687466,get,0.018296,2.1.celestial:8000,50014.466
2024-07-03 16:10:14.658050,put,0.016178,2.1.celestial:8000,50985.05
2024-07-03 16:10:14.685064,get,0.025941,2.1.celestial:8000,51012.064
2024-07-03 16:10:15.660717,put,0.018491,2.1.celestial:8000,51987.717
2024-07-03 16:10:15.680728,get,0.018914,2.1.celestial:8000,52007.728
2024-07-03 16:10:16.669869,put,0.026755,2.1.celestial:8000,52996.869
2024-07-03 16:10:16.689448,get,0.018496,2.1.celestial:8000,53016.448
2024-07-03 16:10:17.674530,put,0.030784,2.1.celestial:8000,54001.53
2024-07-03 16:10:17.707494,get,0.031747,2.1.celestial:8000,54034.494
2024-07-03 16:10:18.673220,put,0.029428,2.1.celestial:8000,55000.22
2024-07-03 16:10:18.702779,get,0.028458,2.1.celestial:8000,55029.779
2024-07-03 16:10:19.674375,put,0.030229,2.1.celestial:8000,56001.375
2024-07-03 16:10:19.694054,get,0.016215,2.1.celestial:8000,56021.054
2024-07-03 16:10:20.661302,put,0.016846,2.1.celestial:8000,56988.302
2024-07-03 16:10:20.681670,get,0.019063,2.1.celestial:8000,57008.67
2024-07-03 16:10:21.662698,put,0.017813,2.1.celestial:8000,57989.698
2024-07-03 16:10:21.681386,get,0.01763,2.1.celestial:8000,58008.386
2024-07-03 16:10:22.673031,put,0.027437,2.1.celestial:8000,59000.031
2024-07-03 16:10:22.692299,get,0.018184,2.1.celestial:8000,59019.299
2024-07-03 16:10:23.665010,put,0.018278,2.1.celestial:8000,59992.01
2024-07-03 16:10:23.684658,get,0.018578,2.1.celestial:8000,60011.658
2024-07-03 16:10:24.664272,put,0.017345,2.1.celestial:8000,60991.272
2024-07-03 16:10:24.685385,get,0.019853,2.1.celestial:8000,61012.385
2024-07-03 16:10:25.667233,put,0.019346,2.1.celestial:8000,61994.233
2024-07-03 16:10:25.701663,get,0.03279,2.1.celestial:8000,62028.663
2024-07-03 16:10:26.666479,put,0.017548,2.1.celestial:8000,62993.479
2024-07-03 16:10:26.696279,get,0.028775,2.1.celestial:8000,63023.279
2024-07-03 16:10:27.681539,put,0.032389,2.1.celestial:8000,64008.539
2024-07-03 16:10:27.716986,get,0.034175,2.1.celestial:8000,64043.986
2024-07-03 16:10:28.679410,put,0.030042,2.1.celestial:8000,65006.41
2024-07-03 16:10:28.708763,get,0.028216,2.1.celestial:8000,65035.763
2024-07-03 16:10:29.682358,put,0.031978,2.1.celestial:8000,66009.358
2024-07-03 16:10:29.714350,get,0.030957,2.1.celestial:8000,66041.35
2024-07-03 16:10:30.681075,put,0.03044,2.1.celestial:8000,67008.075
2024-07-03 16:10:30.713644,get,0.028021,2.1.celestial:8000,67040.644
2024-07-03 16:10:31.677664,put,0.026653,2.1.celestial:8000,68004.664
2024-07-03 16:10:31.707490,get,0.028449,2.1.celestial:8000,68034.49
2024-07-03 16:10:32.677595,put,0.025945,2.1.celestial:8000,69004.595
2024-07-03 16:10:32.711127,get,0.032312,2.1.celestial:8000,69038.127
2024-07-03 16:10:33.669218,put,0.016603,2.1.celestial:8000,69996.218
2024-07-03 16:10:33.701168,get,0.030645,2.1.celestial:8000,70028.168
2024-07-03 16:10:34.670969,put,0.017582,2.1.celestial:8000,70997.969
2024-07-03 16:10:34.690202,get,0.0181,2.1.celestial:8000,71017.202
2024-07-03 16:10:35.685160,put,0.031495,2.1.celestial:8000,72012.16
2024-07-03 16:10:35.722258,get,0.035878,2.1.celestial:8000,72049.258
2024-07-03 16:10:36.673486,put,0.018877,2.1.celestial:8000,73000.486
2024-07-03 16:10:36.694538,get,0.019818,2.1.celestial:8000,73021.538
2024-07-03 16:10:37.686243,put,0.03124,2.1.celestial:8000,74013.243
2024-07-03 16:10:37.708340,get,0.017616,2.1.celestial:8000,74035.34
2024-07-03 16:10:38.672964,put,0.017346,2.1.celestial:8000,74999.964
2024-07-03 16:10:38.698773,get,0.022344,2.1.celestial:8000,75025.773
2024-07-03 16:10:39.673478,put,0.017482,2.1.celestial:8000,76000.478
2024-07-03 16:10:39.706910,get,0.029523,2.1.celestial:8000,76033.91
2024-07-03 16:10:40.674059,put,0.017804,2.1.celestial:8000,77001.059
2024-07-03 16:10:40.709012,get,0.031277,2.1.celestial:8000,77036.012
2024-07-03 16:10:41.688821,put,0.031498,2.1.celestial:8000,78015.821
2024-07-03 16:10:41.717515,get,0.027431,2.1.celestial:8000,78044.515
2024-07-03 16:10:42.688428,put,0.030681,2.1.celestial:8000,79015.428
2024-07-03 16:10:42.720858,get,0.031162,2.1.celestial:8000,79047.858
2024-07-03 16:10:43.686149,put,0.028064,2.1.celestial:8000,80013.149
2024-07-03 16:10:43.705124,get,0.017919,2.1.celestial:8000,80032.124
2024-07-03 16:10:44.674919,put,0.016603,2.1.celestial:8000,81001.919
2024-07-03 16:10:44.707408,get,0.031259,2.1.celestial:8000,81034.408
2024-07-03 16:10:45.677250,put,0.018453,2.1.celestial:8000,82004.25
2024-07-03 16:10:45.696259,get,0.017926,2.1.celestial:8000,82023.259
2024-07-03 16:10:46.686699,put,0.026865,2.1.celestial:8000,83013.699
2024-07-03 16:10:46.709982,get,0.022218,2.1.celestial:8000,83036.982
2024-07-03 16:10:47.689615,put,0.029251,2.1.celestial:8000,84016.615
2024-07-03 16:10:47.721614,get,0.030905,2.1.celestial:8000,84048.614
2024-07-03 16:10:48.678818,put,0.0179,2.1.celestial:8000,85005.818
2024-07-03 16:10:48.698802,get,0.018786,2.1.celestial:8000,85025.802
2024-07-03 16:10:49.692758,put,0.03168,2.1.celestial:8000,86019.758
2024-07-03 16:10:49.726671,get,0.032833,2.1.celestial:8000,86053.671
2024-07-03 16:10:50.691573,put,0.029672,2.1.celestial:8000,87018.573
2024-07-03 16:10:50.717866,get,0.025234,2.1.celestial:8000,87044.866
2024-07-03 16:10:51.687255,put,0.024948,2.1.celestial:8000,88014.255
2024-07-03 16:10:51.718221,get,0.029896,2.1.celestial:8000,88045.221
2024-07-03 16:10:52.690574,put,0.028125,2.1.celestial:8000,89017.574
2024-07-03 16:10:52.718612,get,0.026872,2.1.celestial:8000,89045.612
2024-07-03 16:10:53.693659,put,0.030797,2.1.celestial:8000,90020.659
2024-07-03 16:10:53.724120,get,0.029086,2.1.celestial:8000,90051.12
2024-07-03 16:10:54.680383,put,0.017007,2.1.celestial:8000,91007.383
2024-07-03 16:10:54.698938,get,0.017357,2.1.celestial:8000,91025.938
2024-07-03 16:10:55.684116,put,0.019751,2.1.celestial:8000,92011.116
2024-07-03 16:10:55.703167,get,0.017791,2.1.celestial:8000,92030.167
2024-07-03 16:10:56.692211,put,0.02776,2.1.celestial:8000,93019.211
2024-07-03 16:10:56.723478,get,0.03018,2.1.celestial:8000,93050.478
2024-07-03 16:10:57.683855,put,0.018892,2.1.celestial:8000,94010.855
2024-07-03 16:10:57.702183,get,0.017265,2.1.celestial:8000,94029.183
2024-07-03 16:10:58.692033,put,0.026524,2.1.celestial:8000,95019.033
2024-07-03 16:10:58.717073,get,0.023954,2.1.celestial:8000,95044.073
2024-07-03 16:10:59.693166,put,0.026718,2.1.celestial:8000,96020.166
2024-07-03 16:10:59.713868,get,0.019486,2.1.celestial:8000,96040.868
2024-07-03 16:11:00.684397,put,0.017145,2.1.celestial:8000,97011.397
2024-07-03 16:11:00.716102,get,0.030581,2.1.celestial:8000,97043.102
2024-07-03 16:11:01.695691,put,0.02836,2.1.celestial:8000,98022.691
2024-07-03 16:11:01.714838,get,0.017948,2.1.celestial:8000,98041.838
2024-07-03 16:11:02.685303,put,0.017075,2.1.celestial:8000,99012.303
2024-07-03 16:11:02.704700,get,0.018304,2.1.celestial:8000,99031.7
2024-07-03 16:11:03.686800,put,0.017735,2.1.celestial:8000,100013.8
2024-07-03 16:11:03.706992,get,0.018991,2.1.celestial:8000,100033.992
2024-07-03 16:11:04.696126,put,0.026771,2.1.celestial:8000,101023.126
2024-07-03 16:11:04.728035,get,0.030261,2.1.celestial:8000,101055.035
2024-07-03 16:11:05.688066,put,0.017642,2.1.celestial:8000,102015.066
2024-07-03 16:11:05.721459,get,0.032276,2.1.celestial:8000,102048.459
2024-07-03 16:11:06.695753,put,0.024912,2.1.celestial:8000,103022.753
2024-07-03 16:11:06.714956,get,0.018012,2.1.celestial:8000,103041.956
2024-07-03 16:11:07.689852,put,0.018546,2.1.celestial:8000,104016.852
2024-07-03 16:11:07.720185,get,0.029258,2.1.celestial:8000,104047.185
2024-07-03 16:11:08.691724,put,0.020264,2.1.celestial:8000,105018.724
2024-07-03 16:11:08.713191,get,0.020418,2.1.celestial:8000,105040.191
2024-07-03 16:11:09.690435,put,0.018019,2.1.celestial:8000,106017.435
2024-07-03 16:11:09.709212,get,0.017691,2.1.celestial:8000,106036.212
2024-07-03 16:11:10.689092,put,0.016587,2.1.celestial:8000,107016.092
2024-07-03 16:11:10.707291,get,0.017118,2.1.celestial:8000,107034.291
2024-07-03 16:11:11.700690,put,0.027144,2.1.celestial:8000,108027.69
2024-07-03 16:11:11.729952,get,0.028153,2.1.celestial:8000,108056.952
2024-07-03 16:11:12.702337,put,0.028078,2.1.celestial:8000,109029.337
2024-07-03 16:11:12.728980,get,0.02548,2.1.celestial:8000,109055.98
2024-07-03 16:11:13.706480,put,0.031132,2.1.celestial:8000,110033.48
2024-07-03 16:11:13.735557,get,0.027846,2.1.celestial:8000,110062.557
2024-07-03 16:11:14.693982,put,0.018122,2.1.celestial:8000,111020.982
2024-07-03 16:11:14.721852,get,0.026752,2.1.celestial:8000,111048.852
2024-07-03 16:11:15.705728,put,0.029576,2.1.celestial:8000,112032.728
2024-07-03 16:11:15.737338,get,0.030526,2.1.celestial:8000,112064.338
2024-07-03 16:11:16.708384,put,0.031776,2.1.celestial:8000,113035.384
2024-07-03 16:11:16.742167,get,0.032679,2.1.celestial:8000,113069.167
2024-07-03 16:11:17.698571,put,0.021291,2.1.celestial:8000,114025.571
2024-07-03 16:11:17.735260,get,0.035572,2.1.celestial:8000,114062.26
2024-07-03 16:11:18.696510,put,0.019004,2.1.celestial:8000,115023.51
2024-07-03 16:11:18.728966,get,0.031335,2.1.celestial:8000,115055.966
2024-07-03 16:11:19.701611,put,0.023019,2.1.celestial:8000,116028.611
2024-07-03 16:11:19.720987,get,0.018222,2.1.celestial:8000,116047.987
2024-07-03 16:11:20.707752,put,0.028274,2.1.celestial:8000,117034.752
2024-07-03 16:11:20.725515,get,0.016684,2.1.celestial:8000,117052.515
2024-07-03 16:11:21.698167,put,0.018449,2.1.celestial:8000,118025.167
2024-07-03 16:11:21.716510,get,0.017092,2.1.celestial:8000,118043.51
2024-07-03 16:11:22.711270,put,0.031404,2.1.celestial:8000,119038.27
2024-07-03 16:11:22.730041,get,0.017693,2.1.celestial:8000,119057.041
2024-07-03 16:11:23.697643,put,0.017264,2.1.celestial:8000,120024.643
2024-07-03 16:11:23.716546,get,0.017732,2.1.celestial:8000,120043.546
2024-07-03 16:11:24.697737,put,0.016943,2.1.celestial:8000,121024.737
2024-07-03 16:11:24.716827,get,0.018054,2.1.celestial:8000,121043.827
2024-07-03 16:11:25.698229,put,0.017026,2.1.celestial:8000,122025.229
2024-07-03 16:11:25.731293,get,0.031888,2.1.celestial:8000,122058.293
2024-07-03 16:11:26.708786,put,0.027101,2.1.celestial:8000,123035.786
2024-07-03 16:11:26.739022,get,0.028988,2.1.celestial:8000,123066.022
2024-07-03 16:11:27.712435,put,0.029868,2.1.celestial:8000,124039.435
2024-07-03 16:11:27.744211,get,0.0307,2.1.celestial:8000,124071.211
2024-07-03 16:11:28.712471,put,0.0297,2.1.celestial:8000,125039.471
2024-07-03 16:11:28.743235,get,0.029649,2.1.celestial:8000,125070.235
2024-07-03 16:11:29.716546,put,0.032877,2.1.celestial:8000,126043.546
2024-07-03 16:11:29.750737,get,0.033042,2.1.celestial:8000,126077.737
2024-07-03 16:11:30.714310,put,0.030093,2.1.celestial:8000,127041.31
2024-07-03 16:11:30.736348,get,0.020955,2.1.celestial:8000,127063.348
2024-07-03 16:11:31.711479,put,0.026701,2.1.celestial:8000,128038.479
2024-07-03 16:11:31.747146,get,0.034557,2.1.celestial:8000,128074.146
2024-07-03 16:11:32.703780,put,0.017919,2.1.celestial:8000,129030.78
2024-07-03 16:11:32.722260,get,0.017404,2.1.celestial:8000,129049.26
2024-07-03 16:11:33.706954,put,0.020906,2.1.celestial:8000,130033.954
2024-07-03 16:11:33.725444,get,0.017415,2.1.celestial:8000,130052.444
2024-07-03 16:11:34.716895,put,0.030014,2.1.celestial:8000,131043.895
2024-07-03 16:11:34.748425,get,0.030343,2.1.celestial:8000,131075.425
2024-07-03 16:11:35.706616,put,0.018732,2.1.celestial:8000,132033.616
2024-07-03 16:11:35.736447,get,0.028692,2.1.celestial:8000,132063.447
2024-07-03 16:11:36.705903,put,0.017874,2.1.celestial:8000,133032.903
2024-07-03 16:11:36.739927,get,0.033054,2.1.celestial:8000,133066.927
2024-07-03 16:11:37.721291,put,0.032225,2.1.celestial:8000,134048.291
2024-07-03 16:11:37.739271,get,0.016916,2.1.celestial:8000,134066.271
2024-07-03 16:11:38.711952,put,0.022014,2.1.celestial:8000,135038.952
2024-07-03 16:11:38.731185,get,0.016198,2.1.celestial:8000,135058.185
2024-07-03 16:11:39.711686,put,0.021089,2.1.celestial:8000,136038.686
2024-07-03 16:11:39.736886,get,0.024057,2.1.celestial:8000,136063.886
2024-07-03 16:11:40.710217,put,0.019291,2.1.celestial:8000,137037.217
2024-07-03 16:11:40.741828,get,0.028481,2.1.celestial:8000,137068.828
2024-07-03 16:11:41.711020,put,0.019566,2.1.celestial:8000,138038.02
2024-07-03 16:11:41.731828,get,0.019791,2.1.celestial:8000,138058.828
2024-07-03 16:11:42.711170,put,0.018908,2.1.celestial:8000,139038.17
2024-07-03 16:11:42.732836,get,0.020723,2.1.celestial:8000,139059.836
2024-07-03 16:11:43.714422,put,0.021824,2.1.celestial:8000,140041.422
2024-07-03 16:11:43.747176,get,0.031777,2.1.celestial:8000,140074.176
2024-07-03 16:11:44.725309,put,0.032336,2.1.celestial:8000,141052.309
2024-07-03 16:11:44.746591,get,0.02035,2.1.celestial:8000,141073.591
2024-07-03 16:11:45.713410,put,0.019859,2.1.celestial:8000,142040.41
2024-07-03 16:11:45.733563,get,0.019201,2.1.celestial:8000,142060.563
2024-07-03 16:11:46.727965,put,0.033822,2.1.celestial:8000,143054.965
2024-07-03 16:11:46.763140,get,0.033517,2.1.celestial:8000,143090.14
2024-07-03 16:11:47.727782,put,0.033167,2.1.celestial:8000,144054.782
2024-07-03 16:11:47.762458,get,0.033518,2.1.celestial:8000,144089.458
2024-07-03 16:11:48.729063,put,0.034338,2.1.celestial:8000,145056.063
2024-07-03 16:11:48.762575,get,0.032491,2.1.celestial:8000,145089.575
2024-07-03 16:11:49.725882,put,0.030583,2.1.celestial:8000,146052.882
2024-07-03 16:11:49.766463,get,0.039561,2.1.celestial:8000,146093.463
2024-07-03 16:11:50.728667,put,0.032285,2.1.celestial:8000,147055.667
2024-07-03 16:11:50.763041,get,0.033143,2.1.celestial:8000,147090.041
2024-07-03 16:11:51.730636,put,0.033942,2.1.celestial:8000,148057.636
2024-07-03 16:11:51.762849,get,0.031104,2.1.celestial:8000,148089.849
2024-07-03 16:11:52.719246,put,0.02177,2.1.celestial:8000,149046.246
2024-07-03 16:11:52.746856,get,0.026613,2.1.celestial:8000,149073.856
2024-07-03 16:11:53.728263,put,0.029892,2.1.celestial:8000,150055.263
2024-07-03 16:11:53.749568,get,0.019899,2.1.celestial:8000,150076.568
2024-07-03 16:11:54.733517,put,0.034526,2.1.celestial:8000,151060.517
2024-07-03 16:11:54.766197,get,0.031584,2.1.celestial:8000,151093.197
2024-07-03 16:11:55.727110,put,0.027509,2.1.celestial:8000,152054.11
2024-07-03 16:11:55.760681,get,0.032357,2.1.celestial:8000,152087.681
2024-07-03 16:11:56.731408,put,0.031067,2.1.celestial:8000,153058.408
2024-07-03 16:11:56.753177,get,0.020804,2.1.celestial:8000,153080.177
2024-07-03 16:11:57.734977,put,0.03427,2.1.celestial:8000,154061.977
2024-07-03 16:11:57.768652,get,0.032616,2.1.celestial:8000,154095.652
2024-07-03 16:11:58.722613,put,0.021444,2.1.celestial:8000,155049.613
2024-07-03 16:11:58.743919,get,0.020316,2.1.celestial:8000,155070.919
2024-07-03 16:11:59.729246,put,0.027822,2.1.celestial:8000,156056.246
2024-07-03 16:11:59.764825,get,0.03447,2.1.celestial:8000,156091.825
2024-07-03 16:12:00.722323,put,0.019926,2.1.celestial:8000,157049.323
2024-07-03 16:12:00.746669,get,0.023324,2.1.celestial:8000,157073.669
2024-07-03 16:12:01.723834,put,0.020662,2.1.celestial:8000,158050.834
2024-07-03 16:12:01.751050,get,0.026207,2.1.celestial:8000,158078.05
2024-07-03 16:12:02.726507,put,0.022705,2.1.celestial:8000,159053.507
2024-07-03 16:12:02.760448,get,0.033356,2.1.celestial:8000,159087.448
2024-07-03 16:12:03.739791,put,0.0357,2.1.celestial:8000,160066.791
2024-07-03 16:12:03.775440,get,0.034612,2.1.celestial:8000,160102.44
2024-07-03 16:12:04.737016,put,0.032343,2.1.celestial:8000,161064.016
2024-07-03 16:12:04.758766,get,0.020751,2.1.celestial:8000,161085.766
2024-07-03 16:12:05.726579,put,0.021201,2.1.celestial:8000,162053.579
2024-07-03 16:12:05.760055,get,0.032546,2.1.celestial:8000,162087.055
2024-07-03 16:12:06.725467,put,0.019564,2.1.celestial:8000,163052.467
2024-07-03 16:12:06.747653,get,0.021133,2.1.celestial:8000,163074.653
2024-07-03 16:12:07.738467,put,0.032364,2.1.celestial:8000,164065.467
2024-07-03 16:12:07.760122,get,0.020596,2.1.celestial:8000,164087.122
2024-07-03 16:12:08.740145,put,0.033265,2.1.celestial:8000,165067.145
2024-07-03 16:12:08.764143,get,0.022663,2.1.celestial:8000,165091.143
2024-07-03 16:12:09.729517,put,0.022136,2.1.celestial:8000,166056.517
2024-07-03 16:12:09.751661,get,0.021107,2.1.celestial:8000,166078.661
2024-07-03 16:12:10.729725,put,0.021771,2.1.celestial:8000,167056.725
2024-07-03 16:12:10.751778,get,0.021008,2.1.celestial:8000,167078.778
2024-07-03 16:12:11.745901,put,0.036851,2.1.celestial:8000,168072.901
2024-07-03 16:12:11.781589,get,0.034547,2.1.celestial:8000,168108.589
2024-07-03 16:12:12.730632,put,0.02166,2.1.celestial:8000,169057.632
2024-07-03 16:12:12.752567,get,0.020971,2.1.celestial:8000,169079.567
2024-07-03 16:12:13.743811,put,0.034577,2.1.celestial:8000,170070.811
2024-07-03 16:12:13.777229,get,0.03243,2.1.celestial:8000,170104.229
2024-07-03 16:12:14.746458,put,0.036752,2.1.celestial:8000,171073.458
2024-07-03 16:12:14.779128,get,0.031499,2.1.celestial:8000,171106.128
2024-07-03 16:12:15.745828,put,0.035829,2.1.celestial:8000,172072.828
2024-07-03 16:12:15.770082,get,0.023235,2.1.celestial:8000,172097.082
2024-07-03 16:12:16.736764,put,0.026336,2.1.celestial:8000,173063.764
2024-07-03 16:12:16.761264,get,0.023496,2.1.celestial:8000,173088.264
2024-07-03 16:12:17.732443,put,0.021784,2.1.celestial:8000,174059.443
2024-07-03 16:12:17.762911,get,0.029408,2.1.celestial:8000,174089.911
2024-07-03 16:12:18.735400,put,0.02393,2.1.celestial:8000,175062.4
2024-07-03 16:12:18.761656,get,0.02523,2.1.celestial:8000,175088.656
2024-07-03 16:12:19.747387,put,0.035254,2.1.celestial:8000,176074.387
2024-07-03 16:12:19.770795,get,0.022418,2.1.celestial:8000,176097.795
2024-07-03 16:12:20.746508,put,0.033835,2.1.celestial:8000,177073.508
2024-07-03 16:12:20.777744,get,0.030105,2.1.celestial:8000,177104.744
2024-07-03 16:12:21.746467,put,0.03302,2.1.celestial:8000,178073.467
2024-07-03 16:12:21.779859,get,0.032368,2.1.celestial:8000,178106.859
