time,num_keys,time_ms
2024-07-03 16:42:51.736,490,488753.0
2024-07-03 16:42:52.939,491,489956.0
2024-07-03 16:42:54.156,493,491173.0
2024-07-03 16:42:55.354,494,492371.0
2024-07-03 16:42:56.560,495,493577.0
2024-07-03 16:42:57.736,496,494753.0
2024-07-03 16:42:58.914,497,495931.0
2024-07-03 16:43:00.103,499,497120.0
2024-07-03 16:43:01.273,500,498290.0
2024-07-03 16:43:02.441,501,499458.0
2024-07-03 16:43:03.615,502,500632.0
2024-07-03 16:43:04.793,503,501810.0
2024-07-03 16:43:05.973,505,502990.0
2024-07-03 16:43:07.153,506,504170.0
2024-07-03 16:43:08.332,507,505349.0
2024-07-03 16:43:09.518,508,506535.0
2024-07-03 16:43:10.703,509,507720.0
2024-07-03 16:43:11.888,510,508905.0
2024-07-03 16:43:13.070,512,510087.0
2024-07-03 16:43:14.245,513,511262.0
2024-07-03 16:43:15.429,514,512446.0
2024-07-03 16:43:16.615,515,513632.0
2024-07-03 16:43:17.798,516,514815.0
2024-07-03 16:43:18.972,518,515989.0
2024-07-03 16:43:20.155,519,517172.0
2024-07-03 16:43:21.339,520,518356.0
2024-07-03 16:43:22.514,521,519531.0
2024-07-03 16:43:23.689,522,520706.0
2024-07-03 16:43:24.858,523,521875.0
2024-07-03 16:43:26.036,525,523053.0
2024-07-03 16:43:27.220,526,524237.0
2024-07-03 16:43:28.291,527,525308.0
2024-07-03 16:43:29.365,528,526382.0
2024-07-03 16:43:30.552,529,527569.0
2024-07-03 16:43:31.729,530,528746.0
2024-07-03 16:43:32.916,531,529933.0
2024-07-03 16:43:34.102,533,531119.0
2024-07-03 16:43:35.273,534,532290.0
2024-07-03 16:43:36.449,535,533466.0
2024-07-03 16:43:37.629,536,534646.0
2024-07-03 16:43:38.810,537,535827.0
2024-07-03 16:43:39.985,539,537002.0
2024-07-03 16:43:41.169,540,538186.0
2024-07-03 16:43:42.329,541,539346.0
2024-07-03 16:43:43.496,542,540513.0
2024-07-03 16:43:44.673,543,541690.0
2024-07-03 16:43:45.837,544,542854.0
2024-07-03 16:43:47.009,546,544026.0
2024-07-03 16:43:48.182,547,545199.0
2024-07-03 16:43:49.352,548,546369.0
2024-07-03 16:43:50.527,549,547544.0
2024-07-03 16:43:51.715,550,548732.0
2024-07-03 16:43:52.906,551,549923.0
2024-07-03 16:43:54.089,553,551106.0
2024-07-03 16:43:55.270,554,552287.0
2024-07-03 16:43:56.454,555,553471.0
2024-07-03 16:43:57.607,556,554624.0
2024-07-03 16:43:58.779,557,555796.0
2024-07-03 16:43:59.925,558,556942.0
2024-07-03 16:44:01.073,560,558090.0
2024-07-03 16:44:02.236,561,559253.0
2024-07-03 16:44:03.413,562,560430.0
2024-07-03 16:44:04.604,563,561621.0
2024-07-03 16:44:05.779,564,562796.0
2024-07-03 16:44:06.942,565,563959.0
2024-07-03 16:44:08.124,567,565141.0
2024-07-03 16:44:09.327,568,566344.0
2024-07-03 16:44:10.516,569,567533.0
2024-07-03 16:44:11.590,570,568607.0
2024-07-03 16:44:12.800,571,569817.0
2024-07-03 16:44:14.019,572,571036.0
2024-07-03 16:44:15.195,574,572212.0
2024-07-03 16:44:16.268,575,573285.0
2024-07-03 16:44:17.458,576,574475.0
2024-07-03 16:44:18.632,577,575649.0
2024-07-03 16:44:19.801,578,576818.0
2024-07-03 16:44:20.960,579,577977.0
2024-07-03 16:44:22.112,581,579129.0
2024-07-03 16:44:23.289,582,580306.0
2024-07-03 16:44:24.484,583,581501.0
2024-07-03 16:44:25.640,584,582657.0
2024-07-03 16:44:26.789,585,583806.0
2024-07-03 16:44:27.969,586,584986.0
2024-07-03 16:44:29.137,588,586154.0
2024-07-03 16:44:30.309,589,587326.0
2024-07-03 16:44:31.486,590,588503.0
2024-07-03 16:44:32.673,591,589690.0
2024-07-03 16:44:33.841,592,590858.0
2024-07-03 16:44:35.010,594,592027.0
2024-07-03 16:44:36.194,595,593211.0
2024-07-03 16:44:37.381,596,594398.0
2024-07-03 16:44:38.574,597,595591.0
2024-07-03 16:44:39.752,598,596769.0
2024-07-03 16:44:40.955,599,597972.0
2024-07-03 16:44:42.131,601,599148.0
2024-07-03 16:44:43.298,602,600315.0
2024-07-03 16:44:44.489,603,601506.0
2024-07-03 16:44:45.658,604,602675.0
2024-07-03 16:44:46.850,605,603867.0
2024-07-03 16:44:48.051,607,605068.0
2024-07-03 16:44:49.219,608,606236.0
2024-07-03 16:44:50.409,609,607426.0
2024-07-03 16:44:51.597,610,608614.0
2024-07-03 16:44:52.762,611,609779.0
2024-07-03 16:44:53.952,612,610969.0
2024-07-03 16:44:55.135,614,612152.0
2024-07-03 16:44:56.335,615,613352.0
2024-07-03 16:44:57.417,616,614434.0
2024-07-03 16:44:58.589,617,615606.0
2024-07-03 16:44:59.770,618,616787.0
2024-07-03 16:45:00.956,619,617973.0
2024-07-03 16:45:02.144,621,619161.0
2024-07-03 16:45:03.294,622,620311.0
2024-07-03 16:45:04.443,623,621460.0
2024-07-03 16:45:05.606,624,622623.0
2024-07-03 16:45:06.773,625,623790.0
2024-07-03 16:45:07.861,626,624878.0
2024-07-03 16:45:09.038,628,626055.0
2024-07-03 16:45:10.215,629,627232.0
2024-07-03 16:45:11.418,630,628435.0
2024-07-03 16:45:12.583,631,629600.0
2024-07-03 16:45:13.751,632,630768.0
2024-07-03 16:45:14.918,633,631935.0
2024-07-03 16:45:16.093,635,633110.0
2024-07-03 16:45:17.274,636,634291.0
2024-07-03 16:45:18.461,637,635478.0
2024-07-03 16:45:19.648,638,636665.0
2024-07-03 16:45:20.835,639,637852.0
2024-07-03 16:45:22.046,640,639063.0
2024-07-03 16:45:23.221,642,640238.0
2024-07-03 16:45:24.402,643,641419.0
2024-07-03 16:45:25.581,644,642598.0
2024-07-03 16:45:26.764,645,643781.0
2024-07-03 16:45:27.934,646,644951.0
2024-07-03 16:45:29.113,648,646130.0
2024-07-03 16:45:30.291,649,647308.0
2024-07-03 16:45:31.461,650,648478.0
2024-07-03 16:45:32.638,651,649655.0
2024-07-03 16:45:33.836,652,650853.0
2024-07-03 16:45:35.010,653,652027.0
2024-07-03 16:45:36.197,655,653214.0
2024-07-03 16:45:37.372,656,654389.0
2024-07-03 16:45:38.544,657,655561.0
2024-07-03 16:45:39.735,658,656752.0
2024-07-03 16:45:40.917,659,657934.0
2024-07-03 16:45:42.096,661,659113.0
2024-07-03 16:45:43.275,662,660292.0
2024-07-03 16:45:44.460,663,661477.0
2024-07-03 16:45:45.645,664,662662.0
2024-07-03 16:45:46.820,665,663837.0
2024-07-03 16:45:47.982,666,664999.0
2024-07-03 16:45:49.145,668,666162.0
2024-07-03 16:45:50.317,669,667334.0
2024-07-03 16:45:51.493,670,668510.0
2024-07-03 16:45:52.673,671,669690.0
2024-07-03 16:45:53.842,672,670859.0
2024-07-03 16:45:54.927,673,671944.0
2024-07-03 16:45:56.120,675,673137.0
2024-07-03 16:45:57.298,676,674315.0
2024-07-03 16:45:58.513,677,675530.0
2024-07-03 16:45:59.696,678,676713.0
2024-07-03 16:46:00.875,679,677892.0
2024-07-03 16:46:02.085,680,679102.0
2024-07-03 16:46:03.174,682,680191.0
2024-07-03 16:46:04.356,683,681373.0
2024-07-03 16:46:05.535,684,682552.0
2024-07-03 16:46:06.716,685,683733.0
2024-07-03 16:46:07.911,686,684928.0
2024-07-03 16:46:09.104,688,686121.0
2024-07-03 16:46:10.288,689,687305.0
2024-07-03 16:46:11.486,690,688503.0
2024-07-03 16:46:12.551,691,689568.0
2024-07-03 16:46:13.615,692,690632.0
