time,op,req_t,host,time_ms
2024-07-04 07:01:05.950206,get,0.018578,2.1.celestial:8000,34346.206
2024-07-04 07:01:06.934528,put,0.030152,2.1.celestial:8000,35330.528
2024-07-04 07:01:06.965050,get,0.028823,2.1.celestial:8000,35361.05
2024-07-04 07:01:07.922870,put,0.017422,2.1.celestial:8000,36318.87
2024-07-04 07:01:07.950789,get,0.026704,2.1.celestial:8000,36346.789
2024-07-04 07:01:08.935565,put,0.029337,2.1.celestial:8000,37331.565
2024-07-04 07:01:08.964546,get,0.027895,2.1.celestial:8000,37360.546
2024-07-04 07:01:09.936824,put,0.029817,2.1.celestial:8000,38332.824
2024-07-04 07:01:09.968386,get,0.03041,2.1.celestial:8000,38364.386
2024-07-04 07:01:10.925631,put,0.018004,2.1.celestial:8000,39321.631
2024-07-04 07:01:10.944582,get,0.017864,2.1.celestial:8000,39340.582
2024-07-04 07:01:11.925329,put,0.017398,2.1.celestial:8000,40321.329
2024-07-04 07:01:11.944646,get,0.018235,2.1.celestial:8000,40340.646
2024-07-04 07:01:12.940520,put,0.03145,2.1.celestial:8000,41336.52
2024-07-04 07:01:12.971981,get,0.030384,2.1.celestial:8000,41367.981
2024-07-04 07:01:13.926124,put,0.016915,2.1.celestial:8000,42322.124
2024-07-04 07:01:13.945714,get,0.018466,2.1.celestial:8000,42341.714
2024-07-04 07:01:14.928977,put,0.01894,2.1.celestial:8000,43324.977
2024-07-04 07:01:14.962564,get,0.032478,2.1.celestial:8000,43358.564
2024-07-04 07:01:15.928418,put,0.018268,2.1.celestial:8000,44324.418
2024-07-04 07:01:15.948502,get,0.019055,2.1.celestial:8000,44344.502
2024-07-04 07:01:16.928348,put,0.017507,2.1.celestial:8000,45324.348
2024-07-04 07:01:16.947776,get,0.018398,2.1.celestial:8000,45343.776
2024-07-04 07:01:17.930099,put,0.018946,2.1.celestial:8000,46326.099
2024-07-04 07:01:17.956281,get,0.025113,2.1.celestial:8000,46352.281
2024-07-04 07:01:18.939975,put,0.027699,2.1.celestial:8000,47335.975
2024-07-04 07:01:18.959398,get,0.01827,2.1.celestial:8000,47355.398
2024-07-04 07:01:19.930536,put,0.017782,2.1.celestial:8000,48326.536
2024-07-04 07:01:19.948641,get,0.016504,2.1.celestial:8000,48344.641
2024-07-04 07:01:20.945634,put,0.031608,2.1.celestial:8000,49341.634
2024-07-04 07:01:20.978221,get,0.031482,2.1.celestial:8000,49374.221
2024-07-04 07:01:21.946556,put,0.031981,2.1.celestial:8000,50342.556
2024-07-04 07:01:21.966556,get,0.018884,2.1.celestial:8000,50362.556
2024-07-04 07:01:22.940274,put,0.025488,2.1.celestial:8000,51336.274
2024-07-04 07:01:22.958585,get,0.017215,2.1.celestial:8000,51354.585
2024-07-04 07:01:23.932856,put,0.017836,2.1.celestial:8000,52328.856
2024-07-04 07:01:23.951873,get,0.017935,2.1.celestial:8000,52347.873
2024-07-04 07:01:24.931693,put,0.016438,2.1.celestial:8000,53327.693
2024-07-04 07:01:24.950485,get,0.017485,2.1.celestial:8000,53346.485
2024-07-04 07:01:25.935197,put,0.018948,2.1.celestial:8000,54331.197
2024-07-04 07:01:25.968533,get,0.032206,2.1.celestial:8000,54364.533
2024-07-04 07:01:26.934761,put,0.017702,2.1.celestial:8000,55330.761
2024-07-04 07:01:26.954747,get,0.018046,2.1.celestial:8000,55350.747
2024-07-04 07:01:27.935810,put,0.017679,2.1.celestial:8000,56331.81
2024-07-04 07:01:27.956080,get,0.019021,2.1.celestial:8000,56352.08
2024-07-04 07:01:28.943874,put,0.025581,2.1.celestial:8000,57339.874
2024-07-04 07:01:28.967481,get,0.022515,2.1.celestial:8000,57363.481
2024-07-04 07:01:29.943360,put,0.024187,2.1.celestial:8000,58339.36
2024-07-04 07:01:29.971583,get,0.026871,2.1.celestial:8000,58367.583
2024-07-04 07:01:30.937475,put,0.017509,2.1.celestial:8000,59333.475
2024-07-04 07:01:30.956858,get,0.018126,2.1.celestial:8000,59352.858
2024-07-04 07:01:31.942632,put,0.02244,2.1.celestial:8000,60338.632
2024-07-04 07:01:31.960540,get,0.016284,2.1.celestial:8000,60356.54
2024-07-04 07:01:32.949257,put,0.028453,2.1.celestial:8000,61345.257
2024-07-04 07:01:32.980236,get,0.029705,2.1.celestial:8000,61376.236
2024-07-04 07:01:33.943981,put,0.022554,2.1.celestial:8000,62339.981
2024-07-04 07:01:33.962173,get,0.017132,2.1.celestial:8000,62358.173
2024-07-04 07:01:34.952680,put,0.031166,2.1.celestial:8000,63348.68
2024-07-04 07:01:34.982181,get,0.028343,2.1.celestial:8000,63378.181
2024-07-04 07:01:35.952297,put,0.029865,2.1.celestial:8000,64348.297
2024-07-04 07:01:35.980077,get,0.026704,2.1.celestial:8000,64376.077
2024-07-04 07:01:36.950345,put,0.027012,2.1.celestial:8000,65346.345
2024-07-04 07:01:36.981521,get,0.030195,2.1.celestial:8000,65377.521
2024-07-04 07:01:37.952290,put,0.028646,2.1.celestial:8000,66348.29
2024-07-04 07:01:37.970729,get,0.017374,2.1.celestial:8000,66366.729
2024-07-04 07:01:38.941578,put,0.017519,2.1.celestial:8000,67337.578
2024-07-04 07:01:38.961131,get,0.018489,2.1.celestial:8000,67357.131
2024-07-04 07:01:39.942539,put,0.018132,2.1.celestial:8000,68338.539
2024-07-04 07:01:39.970535,get,0.026547,2.1.celestial:8000,68366.535
2024-07-04 07:01:40.942444,put,0.017321,2.1.celestial:8000,69338.444
2024-07-04 07:01:40.971029,get,0.027584,2.1.celestial:8000,69367.029
2024-07-04 07:01:41.955586,put,0.030416,2.1.celestial:8000,70351.586
2024-07-04 07:01:41.974961,get,0.018203,2.1.celestial:8000,70370.961
2024-07-04 07:01:42.943275,put,0.016978,2.1.celestial:8000,71339.275
2024-07-04 07:01:42.972353,get,0.027918,2.1.celestial:8000,71368.353
2024-07-04 07:01:43.956141,put,0.029292,2.1.celestial:8000,72352.141
2024-07-04 07:01:43.975642,get,0.018344,2.1.celestial:8000,72371.642
2024-07-04 07:01:44.944001,put,0.016995,2.1.celestial:8000,73340.001
2024-07-04 07:01:44.963004,get,0.0178,2.1.celestial:8000,73359.004
2024-07-04 07:01:45.944625,put,0.017438,2.1.celestial:8000,74340.625
2024-07-04 07:01:45.974387,get,0.028547,2.1.celestial:8000,74370.387
2024-07-04 07:01:46.958672,put,0.031081,2.1.celestial:8000,75354.672
2024-07-04 07:01:46.990988,get,0.030765,2.1.celestial:8000,75386.988
2024-07-04 07:01:47.959032,put,0.030583,2.1.celestial:8000,76355.032
2024-07-04 07:01:47.977499,get,0.017359,2.1.celestial:8000,76373.499
2024-07-04 07:01:48.945264,put,0.016547,2.1.celestial:8000,77341.264
2024-07-04 07:01:48.964914,get,0.018417,2.1.celestial:8000,77360.914
2024-07-04 07:01:49.945457,put,0.016233,2.1.celestial:8000,78341.457
2024-07-04 07:01:49.964366,get,0.01775,2.1.celestial:8000,78360.366
2024-07-04 07:01:50.948866,put,0.019184,2.1.celestial:8000,79344.866
2024-07-04 07:01:50.980895,get,0.030979,2.1.celestial:8000,79376.895
2024-07-04 07:01:51.959216,put,0.028881,2.1.celestial:8000,80355.216
2024-07-04 07:01:51.990580,get,0.03018,2.1.celestial:8000,80386.58
2024-07-04 07:01:52.959526,put,0.028632,2.1.celestial:8000,81355.526
2024-07-04 07:01:52.990399,get,0.029798,2.1.celestial:8000,81386.399
2024-07-04 07:01:53.948105,put,0.01631,2.1.celestial:8000,82344.105
2024-07-04 07:01:53.967676,get,0.018254,2.1.celestial:8000,82363.676
2024-07-04 07:01:54.960791,put,0.028518,2.1.celestial:8000,83356.791
2024-07-04 07:01:54.980035,get,0.018017,2.1.celestial:8000,83376.035
2024-07-04 07:01:55.964911,put,0.032288,2.1.celestial:8000,84360.911
2024-07-04 07:01:55.994035,get,0.027913,2.1.celestial:8000,84390.035
2024-07-04 07:01:56.963009,put,0.029572,2.1.celestial:8000,85359.009
2024-07-04 07:01:56.983482,get,0.01933,2.1.celestial:8000,85379.482
2024-07-04 07:01:57.960791,put,0.026911,2.1.celestial:8000,86356.791
2024-07-04 07:01:57.979418,get,0.017557,2.1.celestial:8000,86375.418
2024-07-04 07:01:58.966650,put,0.031733,2.1.celestial:8000,87362.65
2024-07-04 07:01:59.005379,get,0.037615,2.1.celestial:8000,87401.379
2024-07-04 07:01:59.964567,put,0.028811,2.1.celestial:8000,88360.567
2024-07-04 07:01:59.997052,get,0.031358,2.1.celestial:8000,88393.052
2024-07-04 07:02:00.966179,put,0.029665,2.1.celestial:8000,89362.179
2024-07-04 07:02:00.999166,get,0.031912,2.1.celestial:8000,89395.166
2024-07-04 07:02:01.967338,put,0.03057,2.1.celestial:8000,90363.338
2024-07-04 07:02:01.985192,get,0.016602,2.1.celestial:8000,90381.192
2024-07-04 07:02:02.964063,put,0.026634,2.1.celestial:8000,91360.063
2024-07-04 07:02:02.997518,get,0.032343,2.1.celestial:8000,91393.518
2024-07-04 07:02:03.953996,put,0.016254,2.1.celestial:8000,92349.996
2024-07-04 07:02:03.974138,get,0.019119,2.1.celestial:8000,92370.138
2024-07-04 07:02:04.956061,put,0.017838,2.1.celestial:8000,93352.061
2024-07-04 07:02:04.974773,get,0.017512,2.1.celestial:8000,93370.773
2024-07-04 07:02:05.956384,put,0.017384,2.1.celestial:8000,94352.384
2024-07-04 07:02:05.989740,get,0.032248,2.1.celestial:8000,94385.74
2024-07-04 07:02:06.959524,put,0.019508,2.1.celestial:8000,95355.524
2024-07-04 07:02:06.983958,get,0.023341,2.1.celestial:8000,95379.958
2024-07-04 07:02:07.967919,put,0.027696,2.1.celestial:8000,96363.919
2024-07-04 07:02:07.986911,get,0.017959,2.1.celestial:8000,96382.911
2024-07-04 07:02:08.958160,put,0.016932,2.1.celestial:8000,97354.16
2024-07-04 07:02:08.978525,get,0.0193,2.1.celestial:8000,97374.525
2024-07-04 07:02:09.958368,put,0.016076,2.1.celestial:8000,98354.368
2024-07-04 07:02:09.988209,get,0.02871,2.1.celestial:8000,98384.209
2024-07-04 07:02:10.971155,put,0.02868,2.1.celestial:8000,99367.155
2024-07-04 07:02:10.990409,get,0.018152,2.1.celestial:8000,99386.409
2024-07-04 07:02:11.961791,put,0.019145,2.1.celestial:8000,100357.791
2024-07-04 07:02:11.996690,get,0.033818,2.1.celestial:8000,100392.69
2024-07-04 07:02:12.972431,put,0.029405,2.1.celestial:8000,101368.431
2024-07-04 07:02:13.001321,get,0.027828,2.1.celestial:8000,101397.321
2024-07-04 07:02:13.965405,put,0.021828,2.1.celestial:8000,102361.405
2024-07-04 07:02:13.983931,get,0.017478,2.1.celestial:8000,102379.931
2024-07-04 07:02:14.963578,put,0.019256,2.1.celestial:8000,103359.578
2024-07-04 07:02:14.982097,get,0.017453,2.1.celestial:8000,103378.097
2024-07-04 07:02:15.975029,put,0.029539,2.1.celestial:8000,104371.029
2024-07-04 07:02:16.007759,get,0.031511,2.1.celestial:8000,104403.759
2024-07-04 07:02:16.976076,put,0.029765,2.1.celestial:8000,105372.076
2024-07-04 07:02:17.004304,get,0.027003,2.1.celestial:8000,105400.304
2024-07-04 07:02:17.974297,put,0.026825,2.1.celestial:8000,106370.297
2024-07-04 07:02:17.993015,get,0.017648,2.1.celestial:8000,106389.015
2024-07-04 07:02:18.975261,put,0.026844,2.1.celestial:8000,107371.261
2024-07-04 07:02:19.006900,get,0.030544,2.1.celestial:8000,107402.9
2024-07-04 07:02:19.976563,put,0.027142,2.1.celestial:8000,108372.563
2024-07-04 07:02:20.000598,get,0.022911,2.1.celestial:8000,108396.598
2024-07-04 07:02:20.971656,put,0.021836,2.1.celestial:8000,109367.656
2024-07-04 07:02:20.990115,get,0.01737,2.1.celestial:8000,109386.115
2024-07-04 07:02:21.967929,put,0.017547,2.1.celestial:8000,110363.929
2024-07-04 07:02:21.986237,get,0.017162,2.1.celestial:8000,110382.237
2024-07-04 07:02:22.967279,put,0.016819,2.1.celestial:8000,111363.279
2024-07-04 07:02:23.000573,get,0.032206,2.1.celestial:8000,111396.573
2024-07-04 07:02:23.980114,put,0.029266,2.1.celestial:8000,112376.114
2024-07-04 07:02:24.011517,get,0.030266,2.1.celestial:8000,112407.517
2024-07-04 07:02:24.980610,put,0.028665,2.1.celestial:8000,113376.61
2024-07-04 07:02:25.011897,get,0.030196,2.1.celestial:8000,113407.897
2024-07-04 07:02:25.980200,put,0.027907,2.1.celestial:8000,114376.2
2024-07-04 07:02:26.011011,get,0.029712,2.1.celestial:8000,114407.011
2024-07-04 07:02:26.987306,put,0.033928,2.1.celestial:8000,115383.306
2024-07-04 07:02:27.006236,get,0.017665,2.1.celestial:8000,115402.236
2024-07-04 07:02:28.003419,put,0.049767,2.1.celestial:8000,116399.419
2024-07-04 07:02:28.035231,get,0.030543,2.1.celestial:8000,116431.231
2024-07-04 07:02:28.971135,put,0.016603,2.1.celestial:8000,117367.135
2024-07-04 07:02:29.003604,get,0.031265,2.1.celestial:8000,117399.604
2024-07-04 07:02:29.983798,put,0.02889,2.1.celestial:8000,118379.798
2024-07-04 07:02:30.014796,get,0.029917,2.1.celestial:8000,118410.796
2024-07-04 07:02:30.973162,put,0.017868,2.1.celestial:8000,119369.162
2024-07-04 07:02:31.003412,get,0.029083,2.1.celestial:8000,119399.412
2024-07-04 07:02:31.973133,put,0.01701,2.1.celestial:8000,120369.133
2024-07-04 07:02:32.001877,get,0.027682,2.1.celestial:8000,120397.877
2024-07-04 07:02:32.987913,put,0.03078,2.1.celestial:8000,121383.913
2024-07-04 07:02:33.016588,get,0.027562,2.1.celestial:8000,121412.588
2024-07-04 07:02:33.974187,put,0.016266,2.1.celestial:8000,122370.187
2024-07-04 07:02:34.003687,get,0.028283,2.1.celestial:8000,122399.687
2024-07-04 07:02:34.988128,put,0.02908,2.1.celestial:8000,123384.128
2024-07-04 07:02:35.007262,get,0.017967,2.1.celestial:8000,123403.262
2024-07-04 07:02:35.976505,put,0.016934,2.1.celestial:8000,124372.505
2024-07-04 07:02:35.995762,get,0.018152,2.1.celestial:8000,124391.762
2024-07-04 07:02:36.988412,put,0.028037,2.1.celestial:8000,125384.412
2024-07-04 07:02:37.007228,get,0.017728,2.1.celestial:8000,125403.228
2024-07-04 07:02:37.979677,put,0.018203,2.1.celestial:8000,126375.677
2024-07-04 07:02:37.997958,get,0.017214,2.1.celestial:8000,126393.958
2024-07-04 07:02:38.989098,put,0.026843,2.1.celestial:8000,127385.098
2024-07-04 07:02:39.031872,get,0.041619,2.1.celestial:8000,127427.872
2024-07-04 07:02:39.991570,put,0.028337,2.1.celestial:8000,128387.57
2024-07-04 07:02:40.022392,get,0.029605,2.1.celestial:8000,128418.392
2024-07-04 07:02:40.980737,put,0.017184,2.1.celestial:8000,129376.737
2024-07-04 07:02:41.011210,get,0.029143,2.1.celestial:8000,129407.21
2024-07-04 07:02:41.991524,put,0.026805,2.1.celestial:8000,130387.524
2024-07-04 07:02:42.024311,get,0.029245,2.1.celestial:8000,130420.311
2024-07-04 07:02:42.983290,put,0.017766,2.1.celestial:8000,131379.29
2024-07-04 07:02:43.002808,get,0.018415,2.1.celestial:8000,131398.808
2024-07-04 07:02:43.992311,put,0.026269,2.1.celestial:8000,132388.311
2024-07-04 07:02:44.019550,get,0.026128,2.1.celestial:8000,132415.55
2024-07-04 07:02:44.983198,put,0.016267,2.1.celestial:8000,133379.198
2024-07-04 07:02:45.013121,get,0.028745,2.1.celestial:8000,133409.121
2024-07-04 07:02:45.995672,put,0.028332,2.1.celestial:8000,134391.672
2024-07-04 07:02:46.014540,get,0.017724,2.1.celestial:8000,134410.54
2024-07-04 07:02:46.987112,put,0.019417,2.1.celestial:8000,135383.112
2024-07-04 07:02:47.019584,get,0.031212,2.1.celestial:8000,135415.584
2024-07-04 07:02:47.986839,put,0.018607,2.1.celestial:8000,136382.839
2024-07-04 07:02:48.022119,get,0.033662,2.1.celestial:8000,136418.119
2024-07-04 07:02:48.999866,put,0.031479,2.1.celestial:8000,137395.866
2024-07-04 07:02:49.033641,get,0.032656,2.1.celestial:8000,137429.641
2024-07-04 07:02:50.001077,put,0.032108,2.1.celestial:8000,138397.077
2024-07-04 07:02:50.022750,get,0.020572,2.1.celestial:8000,138418.75
2024-07-04 07:02:51.002486,put,0.033375,2.1.celestial:8000,139398.486
2024-07-04 07:02:51.025140,get,0.021504,2.1.celestial:8000,139421.14
2024-07-04 07:02:51.992898,put,0.023531,2.1.celestial:8000,140388.898
2024-07-04 07:02:52.024236,get,0.030304,2.1.celestial:8000,140420.236
2024-07-04 07:02:53.003121,put,0.033362,2.1.celestial:8000,141399.121
2024-07-04 07:02:53.037380,get,0.033106,2.1.celestial:8000,141433.38
2024-07-04 07:02:53.993023,put,0.02234,2.1.celestial:8000,142389.023
2024-07-04 07:02:54.025348,get,0.031294,2.1.celestial:8000,142421.348
2024-07-04 07:02:54.993184,put,0.02241,2.1.celestial:8000,143389.184
2024-07-04 07:02:55.024076,get,0.029801,2.1.celestial:8000,143420.076
2024-07-04 07:02:56.004168,put,0.032267,2.1.celestial:8000,144400.168
2024-07-04 07:02:56.028043,get,0.022786,2.1.celestial:8000,144424.043
2024-07-04 07:02:56.991610,put,0.019136,2.1.celestial:8000,145387.61
2024-07-04 07:02:57.021768,get,0.029037,2.1.celestial:8000,145417.768
2024-07-04 07:02:58.004989,put,0.031675,2.1.celestial:8000,146400.989
2024-07-04 07:02:58.035942,get,0.029603,2.1.celestial:8000,146431.942
2024-07-04 07:02:58.994210,put,0.020006,2.1.celestial:8000,147390.21
2024-07-04 07:02:59.024516,get,0.029226,2.1.celestial:8000,147420.516
2024-07-04 07:03:00.099187,put,0.124304,2.1.celestial:8000,148495.187
2024-07-04 07:03:00.120462,get,0.020071,2.1.celestial:8000,148516.462
2024-07-04 07:03:01.007190,put,0.031237,2.1.celestial:8000,149403.19
2024-07-04 07:03:01.039386,get,0.031046,2.1.celestial:8000,149435.386
2024-07-04 07:03:02.009445,put,0.032677,2.1.celestial:8000,150405.445
2024-07-04 07:03:02.041284,get,0.030758,2.1.celestial:8000,150437.284
2024-07-04 07:03:03.008964,put,0.031265,2.1.celestial:8000,151404.964
2024-07-04 07:03:03.030703,get,0.020628,2.1.celestial:8000,151426.703
2024-07-04 07:03:03.996770,put,0.018746,2.1.celestial:8000,152392.77
2024-07-04 07:03:04.027588,get,0.029701,2.1.celestial:8000,152423.588
2024-07-04 07:03:05.008256,put,0.0293,2.1.celestial:8000,153404.256
2024-07-04 07:03:05.029374,get,0.019999,2.1.celestial:8000,153425.374
2024-07-04 07:03:05.999685,put,0.019903,2.1.celestial:8000,154395.685
2024-07-04 07:03:06.020711,get,0.019772,2.1.celestial:8000,154416.711
2024-07-04 07:03:07.000227,put,0.020209,2.1.celestial:8000,155396.227
2024-07-04 07:03:07.032621,get,0.031237,2.1.celestial:8000,155428.621
2024-07-04 07:03:08.007584,put,0.026391,2.1.celestial:8000,156403.584
2024-07-04 07:03:08.040368,get,0.031671,2.1.celestial:8000,156436.368
2024-07-04 07:03:09.000936,put,0.01925,2.1.celestial:8000,157396.936
2024-07-04 07:03:09.022681,get,0.020645,2.1.celestial:8000,157418.681
2024-07-04 07:03:10.012871,put,0.030812,2.1.celestial:8000,158408.871
2024-07-04 07:03:10.034041,get,0.020113,2.1.celestial:8000,158430.041
2024-07-04 07:03:11.020936,put,0.038647,2.1.celestial:8000,159416.936
2024-07-04 07:03:11.043084,get,0.021019,2.1.celestial:8000,159439.084
2024-07-04 07:03:12.011071,put,0.028541,2.1.celestial:8000,160407.071
2024-07-04 07:03:12.043392,get,0.031183,2.1.celestial:8000,160439.392
2024-07-04 07:03:13.008726,put,0.025071,2.1.celestial:8000,161404.726
2024-07-04 07:03:13.030637,get,0.020806,2.1.celestial:8000,161426.637
2024-07-04 07:03:14.007010,put,0.022787,2.1.celestial:8000,162403.01
2024-07-04 07:03:14.036614,get,0.028467,2.1.celestial:8000,162432.614
2024-07-04 07:03:15.015748,put,0.030669,2.1.celestial:8000,163411.748
2024-07-04 07:03:15.039020,get,0.022249,2.1.celestial:8000,163435.02
2024-07-04 07:03:16.006801,put,0.021503,2.1.celestial:8000,164402.801
2024-07-04 07:03:16.028986,get,0.020571,2.1.celestial:8000,164424.986
2024-07-04 07:03:17.019511,put,0.033122,2.1.celestial:8000,165415.511
2024-07-04 07:03:17.042572,get,0.021993,2.1.celestial:8000,165438.572
2024-07-04 07:03:18.009266,put,0.02243,2.1.celestial:8000,166405.266
2024-07-04 07:03:18.031620,get,0.021277,2.1.celestial:8000,166427.62
2024-07-04 07:03:19.009279,put,0.02139,2.1.celestial:8000,167405.279
2024-07-04 07:03:19.048181,get,0.037809,2.1.celestial:8000,167444.181
2024-07-04 07:03:20.022416,put,0.033717,2.1.celestial:8000,168418.416
2024-07-04 07:03:20.049625,get,0.026177,2.1.celestial:8000,168445.625
2024-07-04 07:03:21.020156,put,0.030753,2.1.celestial:8000,169416.156
2024-07-04 07:03:21.055686,get,0.033969,2.1.celestial:8000,169451.686
2024-07-04 07:03:22.012223,put,0.021836,2.1.celestial:8000,170408.223
2024-07-04 07:03:22.040225,get,0.026836,2.1.celestial:8000,170436.225
2024-07-04 07:03:23.013024,put,0.022284,2.1.celestial:8000,171409.024
2024-07-04 07:03:23.036668,get,0.022565,2.1.celestial:8000,171432.668
2024-07-04 07:03:24.028232,put,0.037099,2.1.celestial:8000,172424.232
2024-07-04 07:03:24.051279,get,0.021825,2.1.celestial:8000,172447.279
2024-07-04 07:03:25.013045,put,0.021371,2.1.celestial:8000,173409.045
2024-07-04 07:03:25.047941,get,0.033891,2.1.celestial:8000,173443.941
2024-07-04 07:03:26.013571,put,0.021326,2.1.celestial:8000,174409.571
2024-07-04 07:03:26.053773,get,0.038951,2.1.celestial:8000,174449.773
2024-07-04 07:03:27.015077,put,0.022759,2.1.celestial:8000,175411.077
2024-07-04 07:03:27.042253,get,0.026052,2.1.celestial:8000,175438.253
2024-07-04 07:03:28.027961,put,0.03533,2.1.celestial:8000,176423.961
2024-07-04 07:03:28.051244,get,0.02228,2.1.celestial:8000,176447.244
2024-07-04 07:03:29.025454,put,0.032667,2.1.celestial:8000,177421.454
2024-07-04 07:03:29.061712,get,0.035193,2.1.celestial:8000,177457.712
