time,gst,sat,delay,time_ms
2024-07-03 12:48:31.360,redmond,1-2,2776.0,1824.0
2024-07-03 12:48:31.390,redmond,1-2,2776.0,1854.0
2024-07-03 12:48:31.419,redmond,1-2,2776.0,1883.0
2024-07-03 12:48:31.449,redmond,1-2,2776.0,1913.0
2024-07-03 12:48:31.479,redmond,1-2,2776.0,1943.0
2024-07-03 12:48:31.509,redmond,1-2,2776.0,1973.0
2024-07-03 12:48:31.539,redmond,1-2,2776.0,2003.0
2024-07-03 12:48:31.569,redmond,1-2,2776.0,2033.0
2024-07-03 12:48:31.600,redmond,1-2,2776.0,2064.0
2024-07-03 12:48:31.630,redmond,1-2,2776.0,2094.0
2024-07-03 12:48:31.660,redmond,1-2,2776.0,2124.0
2024-07-03 12:48:31.690,redmond,1-2,2776.0,2154.0
2024-07-03 12:48:31.719,redmond,1-2,2776.0,2183.0
2024-07-03 12:48:31.749,redmond,1-2,2776.0,2213.0
2024-07-03 12:48:31.779,redmond,1-2,2776.0,2243.0
2024-07-03 12:48:31.810,redmond,1-2,2776.0,2274.0
2024-07-03 12:48:31.840,redmond,1-2,2776.0,2304.0
2024-07-03 12:48:31.871,redmond,1-2,2776.0,2335.0
2024-07-03 12:48:31.901,redmond,1-2,2776.0,2365.0
2024-07-03 12:48:31.931,redmond,1-2,2776.0,2395.0
2024-07-03 12:48:31.962,redmond,1-2,2776.0,2426.0
2024-07-03 12:48:31.993,redmond,1-2,2776.0,2457.0
2024-07-03 12:48:32.023,redmond,1-2,2776.0,2487.0
2024-07-03 12:48:32.053,redmond,1-2,2776.0,2517.0
2024-07-03 12:48:32.084,redmond,1-2,2776.0,2548.0
2024-07-03 12:48:32.113,redmond,1-2,2776.0,2577.0
2024-07-03 12:48:32.144,redmond,1-2,2776.0,2608.0
2024-07-03 12:48:32.174,redmond,1-2,2776.0,2638.0
2024-07-03 12:48:32.204,redmond,1-2,2776.0,2668.0
2024-07-03 12:48:32.234,redmond,1-2,2776.0,2698.0
2024-07-03 12:48:32.265,redmond,1-2,2776.0,2729.0
2024-07-03 12:48:32.295,redmond,1-2,2776.0,2759.0
2024-07-03 12:48:32.326,redmond,1-2,2776.0,2790.0
2024-07-03 12:48:32.356,redmond,1-2,2776.0,2820.0
2024-07-03 12:48:32.386,redmond,1-2,2776.0,2850.0
2024-07-03 12:48:32.417,redmond,1-2,2776.0,2881.0
2024-07-03 12:48:32.446,redmond,1-2,2776.0,2910.0
2024-07-03 12:48:32.476,redmond,1-2,2776.0,2940.0
2024-07-03 12:48:32.506,redmond,1-2,2776.0,2970.0
2024-07-03 12:48:32.537,redmond,1-2,2776.0,3001.0
2024-07-03 12:48:32.567,redmond,1-2,2776.0,3031.0
2024-07-03 12:48:32.597,redmond,1-2,2776.0,3061.0
2024-07-03 12:48:32.627,redmond,1-2,2776.0,3091.0
2024-07-03 12:48:32.657,redmond,1-2,2776.0,3121.0
2024-07-03 12:48:32.688,redmond,1-2,2776.0,3152.0
2024-07-03 12:48:32.718,redmond,1-2,2776.0,3182.0
2024-07-03 12:48:32.748,redmond,1-2,2776.0,3212.0
2024-07-03 12:48:32.779,redmond,1-2,2776.0,3243.0
2024-07-03 12:48:32.809,redmond,1-2,2776.0,3273.0
2024-07-03 12:48:32.840,redmond,1-2,2776.0,3304.0
2024-07-03 12:48:32.871,redmond,1-2,2776.0,3335.0
2024-07-03 12:48:32.900,redmond,1-2,2776.0,3364.0
2024-07-03 12:48:32.930,redmond,1-2,2776.0,3394.0
2024-07-03 12:48:32.959,redmond,1-2,2776.0,3423.0
2024-07-03 12:48:32.990,redmond,1-2,2776.0,3454.0
2024-07-03 12:48:33.020,redmond,1-2,2776.0,3484.0
2024-07-03 12:48:33.050,redmond,1-2,2776.0,3514.0
2024-07-03 12:48:33.080,redmond,1-2,2776.0,3544.0
2024-07-03 12:48:33.113,redmond,1-2,2776.0,3577.0
2024-07-03 12:48:33.143,redmond,1-2,2776.0,3607.0
2024-07-03 12:48:33.173,redmond,1-2,2776.0,3637.0
2024-07-03 12:48:33.203,redmond,1-2,2776.0,3667.0
2024-07-03 12:48:33.233,redmond,1-2,2776.0,3697.0
2024-07-03 12:48:33.264,redmond,1-2,2776.0,3728.0
2024-07-03 12:48:33.294,redmond,1-2,2776.0,3758.0
2024-07-03 12:48:33.325,redmond,1-2,2776.0,3789.0
2024-07-03 12:48:33.355,redmond,1-2,2776.0,3819.0
2024-07-03 12:48:33.385,redmond,1-2,2776.0,3849.0
2024-07-03 12:48:33.416,redmond,1-2,2776.0,3880.0
2024-07-03 12:48:33.446,redmond,1-2,2776.0,3910.0
2024-07-03 12:48:33.477,redmond,1-2,2776.0,3941.0
2024-07-03 12:48:33.508,redmond,1-2,2776.0,3972.0
2024-07-03 12:48:33.539,redmond,1-2,2776.0,4003.0
2024-07-03 12:48:33.569,redmond,1-2,2776.0,4033.0
2024-07-03 12:48:33.600,redmond,1-2,2776.0,4064.0
2024-07-03 12:48:33.631,redmond,1-2,2776.0,4095.0
2024-07-03 12:48:33.662,redmond,1-2,2776.0,4126.0
2024-07-03 12:48:33.692,redmond,1-2,2776.0,4156.0
2024-07-03 12:48:33.723,redmond,1-2,2776.0,4187.0
2024-07-03 12:48:33.753,redmond,1-2,2776.0,4217.0
2024-07-03 12:48:33.784,redmond,1-2,2776.0,4248.0
2024-07-03 12:48:33.815,redmond,1-2,2776.0,4279.0
2024-07-03 12:48:33.845,redmond,1-2,2776.0,4309.0
2024-07-03 12:48:33.875,redmond,1-2,2776.0,4339.0
2024-07-03 12:48:33.905,redmond,1-2,2776.0,4369.0
2024-07-03 12:48:33.935,redmond,1-2,2776.0,4399.0
2024-07-03 12:48:33.965,redmond,1-2,2776.0,4429.0
2024-07-03 12:48:33.994,redmond,1-2,2776.0,4458.0
2024-07-03 12:48:34.025,redmond,1-2,2776.0,4489.0
2024-07-03 12:48:34.055,redmond,1-2,2776.0,4519.0
2024-07-03 12:48:34.085,redmond,1-2,2776.0,4549.0
2024-07-03 12:48:34.115,redmond,1-2,2776.0,4579.0
2024-07-03 12:48:34.146,redmond,1-2,2776.0,4610.0
2024-07-03 12:48:34.176,redmond,1-2,2776.0,4640.0
2024-07-03 12:48:34.206,redmond,1-2,2776.0,4670.0
2024-07-03 12:48:34.239,redmond,1-2,2776.0,4703.0
2024-07-03 12:48:34.269,redmond,1-2,2776.0,4733.0
2024-07-03 12:48:34.298,redmond,1-2,2776.0,4762.0
2024-07-03 12:48:34.328,redmond,1-2,2776.0,4792.0
2024-07-03 12:48:34.358,redmond,1-2,2776.0,4822.0
2024-07-03 12:48:34.388,redmond,1-2,2776.0,4852.0
2024-07-03 12:48:34.417,redmond,1-2,2776.0,4881.0
2024-07-03 12:48:34.447,redmond,1-2,2776.0,4911.0
2024-07-03 12:48:34.477,redmond,1-2,2776.0,4941.0
2024-07-03 12:48:34.507,redmond,1-2,2776.0,4971.0
2024-07-03 12:48:34.536,redmond,1-2,2776.0,5000.0
2024-07-03 12:48:34.566,redmond,1-2,2776.0,5030.0
2024-07-03 12:48:34.597,redmond,1-2,2776.0,5061.0
2024-07-03 12:48:34.627,redmond,1-2,2776.0,5091.0
2024-07-03 12:48:34.656,redmond,1-2,2776.0,5120.0
2024-07-03 12:48:34.687,redmond,1-2,2776.0,5151.0
2024-07-03 12:48:34.717,redmond,1-2,2776.0,5181.0
2024-07-03 12:48:34.746,redmond,1-2,2776.0,5210.0
2024-07-03 12:48:34.776,redmond,1-2,2776.0,5240.0
2024-07-03 12:48:34.806,redmond,1-2,2776.0,5270.0
2024-07-03 12:48:34.837,redmond,1-2,2776.0,5301.0
2024-07-03 12:48:34.867,redmond,1-2,2776.0,5331.0
2024-07-03 12:48:34.896,redmond,1-2,2776.0,5360.0
2024-07-03 12:48:34.926,redmond,1-2,2776.0,5390.0
2024-07-03 12:48:34.956,redmond,1-2,2776.0,5420.0
2024-07-03 12:48:34.986,redmond,1-2,2776.0,5450.0
2024-07-03 12:48:35.016,redmond,1-2,2776.0,5480.0
2024-07-03 12:48:35.046,redmond,1-2,2776.0,5510.0
2024-07-03 12:48:35.076,redmond,1-2,2776.0,5540.0
2024-07-03 12:48:35.107,redmond,1-2,2776.0,5571.0
2024-07-03 12:48:35.139,redmond,1-2,2776.0,5603.0
2024-07-03 12:48:35.170,redmond,1-2,2776.0,5634.0
2024-07-03 12:48:35.200,redmond,1-2,2776.0,5664.0
2024-07-03 12:48:35.231,redmond,1-2,2776.0,5695.0
2024-07-03 12:48:35.272,redmond,1-2,2776.0,5736.0
2024-07-03 12:48:35.315,redmond,1-2,2776.0,5779.0
2024-07-03 12:48:35.354,redmond,1-2,2776.0,5818.0
2024-07-03 12:48:35.393,redmond,1-2,2776.0,5857.0
2024-07-03 12:48:35.431,redmond,1-2,2776.0,5895.0
2024-07-03 12:48:35.470,redmond,1-2,2776.0,5934.0
2024-07-03 12:48:35.510,redmond,1-2,2776.0,5974.0
2024-07-03 12:48:35.549,redmond,1-2,2776.0,6013.0
2024-07-03 12:48:35.590,redmond,1-2,2776.0,6054.0
2024-07-03 12:48:35.629,redmond,1-2,2776.0,6093.0
2024-07-03 12:48:35.667,redmond,1-2,2776.0,6131.0
2024-07-03 12:48:35.705,redmond,1-2,2776.0,6169.0
2024-07-03 12:48:35.743,redmond,1-2,2776.0,6207.0
2024-07-03 12:48:35.782,redmond,1-2,2776.0,6246.0
2024-07-03 12:48:35.821,redmond,1-2,2776.0,6285.0
2024-07-03 12:48:35.859,redmond,1-2,2776.0,6323.0
2024-07-03 12:48:35.897,redmond,1-2,2776.0,6361.0
2024-07-03 12:48:35.935,redmond,1-2,2776.0,6399.0
2024-07-03 12:48:35.974,redmond,1-2,2776.0,6438.0
2024-07-03 12:48:36.013,redmond,1-2,2776.0,6477.0
2024-07-03 12:48:36.050,redmond,1-2,2776.0,6514.0
2024-07-03 12:48:36.088,redmond,1-2,2776.0,6552.0
2024-07-03 12:48:36.126,redmond,1-2,2776.0,6590.0
2024-07-03 12:48:36.164,redmond,1-2,2776.0,6628.0
2024-07-03 12:48:36.202,redmond,1-2,2776.0,6666.0
2024-07-03 12:48:36.239,redmond,1-2,2776.0,6703.0
2024-07-03 12:48:36.276,redmond,1-2,2776.0,6740.0
2024-07-03 12:48:36.318,redmond,1-2,2776.0,6782.0
2024-07-03 12:48:36.359,redmond,1-2,2776.0,6823.0
2024-07-03 12:48:36.398,redmond,1-2,2776.0,6862.0
2024-07-03 12:48:36.438,redmond,1-2,2776.0,6902.0
2024-07-03 12:48:36.476,redmond,1-2,2776.0,6940.0
2024-07-03 12:48:36.515,redmond,1-2,2776.0,6979.0
2024-07-03 12:48:36.552,redmond,1-2,2776.0,7016.0
2024-07-03 12:48:36.591,redmond,1-2,2776.0,7055.0
2024-07-03 12:48:36.630,redmond,1-2,2776.0,7094.0
2024-07-03 12:48:36.668,redmond,1-2,2776.0,7132.0
2024-07-03 12:48:36.706,redmond,1-2,2776.0,7170.0
2024-07-03 12:48:36.743,redmond,1-2,2776.0,7207.0
2024-07-03 12:48:36.782,redmond,1-2,2776.0,7246.0
2024-07-03 12:48:36.821,redmond,1-2,2776.0,7285.0
2024-07-03 12:48:36.859,redmond,1-2,2776.0,7323.0
2024-07-03 12:48:36.896,redmond,1-2,2776.0,7360.0
2024-07-03 12:48:36.934,redmond,1-2,2776.0,7398.0
2024-07-03 12:48:36.971,redmond,1-2,2776.0,7435.0
2024-07-03 12:48:37.008,redmond,1-2,2776.0,7472.0
2024-07-03 12:48:37.046,redmond,1-2,2776.0,7510.0
2024-07-03 12:48:37.084,redmond,1-2,2776.0,7548.0
2024-07-03 12:48:37.115,redmond,1-2,2776.0,7579.0
2024-07-03 12:48:37.144,redmond,1-2,2776.0,7608.0
2024-07-03 12:48:37.175,redmond,1-2,2776.0,7639.0
2024-07-03 12:48:37.204,redmond,1-2,2776.0,7668.0
2024-07-03 12:48:37.234,redmond,1-2,2776.0,7698.0
2024-07-03 12:48:37.264,redmond,1-2,2776.0,7728.0
2024-07-03 12:48:37.295,redmond,1-2,2776.0,7759.0
2024-07-03 12:48:37.324,redmond,1-2,2776.0,7788.0
2024-07-03 12:48:37.356,redmond,1-2,2776.0,7820.0
2024-07-03 12:48:37.400,redmond,1-2,2776.0,7864.0
2024-07-03 12:48:37.439,redmond,1-2,2776.0,7903.0
2024-07-03 12:48:37.469,redmond,1-2,2776.0,7933.0
2024-07-03 12:48:37.499,redmond,1-2,2776.0,7963.0
2024-07-03 12:48:37.528,redmond,1-2,2776.0,7992.0
2024-07-03 12:48:37.558,redmond,1-2,2776.0,8022.0
2024-07-03 12:48:37.587,redmond,1-2,2776.0,8051.0
2024-07-03 12:48:37.618,redmond,1-2,2776.0,8082.0
2024-07-03 12:48:37.648,redmond,1-2,2776.0,8112.0
2024-07-03 12:48:37.679,redmond,1-2,2776.0,8143.0
2024-07-03 12:48:37.709,redmond,1-2,2776.0,8173.0
2024-07-03 12:48:37.740,redmond,1-2,2776.0,8204.0
2024-07-03 12:48:37.770,redmond,1-2,2776.0,8234.0
2024-07-03 12:48:37.800,redmond,1-2,2776.0,8264.0
2024-07-03 12:48:37.831,redmond,1-2,2776.0,8295.0
2024-07-03 12:48:37.862,redmond,1-2,2776.0,8326.0
2024-07-03 12:48:37.892,redmond,1-2,2776.0,8356.0
2024-07-03 12:48:37.923,redmond,1-2,2776.0,8387.0
2024-07-03 12:48:37.953,redmond,1-2,2776.0,8417.0
2024-07-03 12:48:37.982,redmond,1-2,2776.0,8446.0
2024-07-03 12:48:38.012,redmond,1-2,2776.0,8476.0
2024-07-03 12:48:38.043,redmond,1-2,2776.0,8507.0
2024-07-03 12:48:38.073,redmond,1-2,2776.0,8537.0
2024-07-03 12:48:38.103,redmond,1-2,2776.0,8567.0
2024-07-03 12:48:38.132,redmond,1-2,2776.0,8596.0
2024-07-03 12:48:38.162,redmond,1-2,2776.0,8626.0
2024-07-03 12:48:38.191,redmond,1-2,2776.0,8655.0
2024-07-03 12:48:38.220,redmond,1-2,2776.0,8684.0
2024-07-03 12:48:38.250,redmond,1-2,2776.0,8714.0
2024-07-03 12:48:38.280,redmond,1-2,2776.0,8744.0
2024-07-03 12:48:38.310,redmond,1-2,2776.0,8774.0
2024-07-03 12:48:38.339,redmond,1-2,2776.0,8803.0
2024-07-03 12:48:38.370,redmond,1-2,2776.0,8834.0
2024-07-03 12:48:38.400,redmond,1-2,2776.0,8864.0
2024-07-03 12:48:38.431,redmond,1-2,2776.0,8895.0
2024-07-03 12:48:38.461,redmond,1-2,2776.0,8925.0
2024-07-03 12:48:38.492,redmond,1-2,2776.0,8956.0
2024-07-03 12:48:38.524,redmond,1-2,2776.0,8988.0
2024-07-03 12:48:38.554,redmond,1-2,2776.0,9018.0
2024-07-03 12:48:38.585,redmond,1-2,2776.0,9049.0
2024-07-03 12:48:38.616,redmond,1-2,2776.0,9080.0
2024-07-03 12:48:38.646,redmond,1-2,2776.0,9110.0
2024-07-03 12:48:38.676,redmond,1-2,2776.0,9140.0
2024-07-03 12:48:38.705,redmond,1-2,2776.0,9169.0
2024-07-03 12:48:38.736,redmond,1-2,2776.0,9200.0
2024-07-03 12:48:38.767,redmond,1-2,2776.0,9231.0
2024-07-03 12:48:38.797,redmond,1-2,2776.0,9261.0
2024-07-03 12:48:38.826,redmond,1-2,2776.0,9290.0
2024-07-03 12:48:38.855,redmond,1-2,2776.0,9319.0
2024-07-03 12:48:38.886,redmond,1-2,2776.0,9350.0
2024-07-03 12:48:38.915,redmond,1-2,2776.0,9379.0
2024-07-03 12:48:38.944,redmond,1-2,2776.0,9408.0
2024-07-03 12:48:38.974,redmond,1-2,2776.0,9438.0
2024-07-03 12:48:39.003,redmond,1-2,2776.0,9467.0
2024-07-03 12:48:39.033,redmond,1-2,2776.0,9497.0
2024-07-03 12:48:39.063,redmond,1-2,2776.0,9527.0
2024-07-03 12:48:39.092,redmond,1-2,2776.0,9556.0
2024-07-03 12:48:39.122,redmond,1-2,2776.0,9586.0
2024-07-03 12:48:39.152,redmond,1-2,2776.0,9616.0
2024-07-03 12:48:39.182,redmond,1-2,2776.0,9646.0
2024-07-03 12:48:39.211,redmond,1-2,2776.0,9675.0
2024-07-03 12:48:39.241,redmond,1-2,2776.0,9705.0
2024-07-03 12:48:39.270,redmond,1-2,2776.0,9734.0
2024-07-03 12:48:39.302,redmond,1-2,2776.0,9766.0
2024-07-03 12:48:39.332,redmond,1-2,2776.0,9796.0
2024-07-03 12:48:39.361,redmond,1-2,2776.0,9825.0
2024-07-03 12:48:39.390,redmond,1-2,2776.0,9854.0
2024-07-03 12:48:39.418,redmond,1-2,2776.0,9882.0
2024-07-03 12:48:39.448,redmond,1-2,2776.0,9912.0
2024-07-03 12:48:39.477,redmond,1-2,2776.0,9941.0
2024-07-03 12:48:39.507,redmond,1-2,2776.0,9971.0
2024-07-03 12:48:39.536,redmond,1-2,2776.0,10000.0
2024-07-03 12:48:39.566,redmond,1-2,2268.0,10030.0
2024-07-03 12:48:39.596,redmond,1-2,2268.0,10060.0
2024-07-03 12:48:39.628,redmond,1-2,2268.0,10092.0
2024-07-03 12:48:39.659,redmond,1-2,2268.0,10123.0
2024-07-03 12:48:39.689,redmond,1-2,2268.0,10153.0
2024-07-03 12:48:39.719,redmond,1-2,2268.0,10183.0
2024-07-03 12:48:39.747,redmond,1-2,2268.0,10211.0
2024-07-03 12:48:39.777,redmond,1-2,2268.0,10241.0
2024-07-03 12:48:39.806,redmond,1-2,2268.0,10270.0
2024-07-03 12:48:39.836,redmond,1-2,2268.0,10300.0
2024-07-03 12:48:39.865,redmond,1-2,2268.0,10329.0
2024-07-03 12:48:39.895,redmond,1-2,2268.0,10359.0
2024-07-03 12:48:39.926,redmond,1-2,2268.0,10390.0
2024-07-03 12:48:39.955,redmond,1-2,2268.0,10419.0
2024-07-03 12:48:39.985,redmond,1-2,2268.0,10449.0
2024-07-03 12:48:40.014,redmond,1-2,2268.0,10478.0
2024-07-03 12:48:40.044,redmond,1-2,2268.0,10508.0
2024-07-03 12:48:40.074,redmond,1-2,2268.0,10538.0
2024-07-03 12:48:40.105,redmond,1-2,2268.0,10569.0
2024-07-03 12:48:40.134,redmond,1-2,2268.0,10598.0
2024-07-03 12:48:40.164,redmond,1-2,2268.0,10628.0
2024-07-03 12:48:40.194,redmond,1-2,2268.0,10658.0
2024-07-03 12:48:40.224,redmond,1-2,2268.0,10688.0
2024-07-03 12:48:40.255,redmond,1-2,2268.0,10719.0
2024-07-03 12:48:40.285,redmond,1-2,2268.0,10749.0
2024-07-03 12:48:40.316,redmond,1-2,2268.0,10780.0
2024-07-03 12:48:40.346,redmond,1-2,2268.0,10810.0
2024-07-03 12:48:40.375,redmond,1-2,2268.0,10839.0
2024-07-03 12:48:40.405,redmond,1-2,2268.0,10869.0
2024-07-03 12:48:40.435,redmond,1-2,2268.0,10899.0
2024-07-03 12:48:40.466,redmond,1-2,2268.0,10930.0
2024-07-03 12:48:40.496,redmond,1-2,2268.0,10960.0
2024-07-03 12:48:40.526,redmond,1-2,2268.0,10990.0
2024-07-03 12:48:40.556,redmond,1-2,2268.0,11020.0
2024-07-03 12:48:40.586,redmond,1-2,2268.0,11050.0
2024-07-03 12:48:40.617,redmond,1-2,2268.0,11081.0
2024-07-03 12:48:40.647,redmond,1-2,2268.0,11111.0
2024-07-03 12:48:40.678,redmond,1-2,2268.0,11142.0
2024-07-03 12:48:40.708,redmond,1-2,2268.0,11172.0
2024-07-03 12:48:40.738,redmond,1-2,2268.0,11202.0
2024-07-03 12:48:40.769,redmond,1-2,2268.0,11233.0
2024-07-03 12:48:40.801,redmond,1-2,2268.0,11265.0
2024-07-03 12:48:40.831,redmond,1-2,2268.0,11295.0
2024-07-03 12:48:40.861,redmond,1-2,2268.0,11325.0
2024-07-03 12:48:40.891,redmond,1-2,2268.0,11355.0
2024-07-03 12:48:40.920,redmond,1-2,2268.0,11384.0
2024-07-03 12:48:40.950,redmond,1-2,2268.0,11414.0
2024-07-03 12:48:40.981,redmond,1-2,2268.0,11445.0
2024-07-03 12:48:41.012,redmond,1-2,2268.0,11476.0
2024-07-03 12:48:41.043,redmond,1-2,2268.0,11507.0
2024-07-03 12:48:41.073,redmond,1-2,2268.0,11537.0
2024-07-03 12:48:41.104,redmond,1-2,2268.0,11568.0
2024-07-03 12:48:41.134,redmond,1-2,2268.0,11598.0
2024-07-03 12:48:41.165,redmond,1-2,2268.0,11629.0
2024-07-03 12:48:41.195,redmond,1-2,2268.0,11659.0
2024-07-03 12:48:41.226,redmond,1-2,2268.0,11690.0
2024-07-03 12:48:41.257,redmond,1-2,2268.0,11721.0
2024-07-03 12:48:41.288,redmond,1-2,2268.0,11752.0
2024-07-03 12:48:41.318,redmond,1-2,2268.0,11782.0
2024-07-03 12:48:41.349,redmond,1-2,2268.0,11813.0
2024-07-03 12:48:41.380,redmond,1-2,2268.0,11844.0
2024-07-03 12:48:41.411,redmond,1-2,2268.0,11875.0
2024-07-03 12:48:41.441,redmond,1-2,2268.0,11905.0
2024-07-03 12:48:41.471,redmond,1-2,2268.0,11935.0
2024-07-03 12:48:41.501,redmond,1-2,2268.0,11965.0
2024-07-03 12:48:41.531,redmond,1-2,2268.0,11995.0
2024-07-03 12:48:41.561,redmond,1-2,2268.0,12025.0
2024-07-03 12:48:41.591,redmond,1-2,2268.0,12055.0
2024-07-03 12:48:41.621,redmond,1-2,2268.0,12085.0
2024-07-03 12:48:41.651,redmond,1-2,2268.0,12115.0
2024-07-03 12:48:41.681,redmond,1-2,2268.0,12145.0
2024-07-03 12:48:41.712,redmond,1-2,2268.0,12176.0
2024-07-03 12:48:41.742,redmond,1-2,2268.0,12206.0
2024-07-03 12:48:41.771,redmond,1-2,2268.0,12235.0
2024-07-03 12:48:41.803,redmond,1-2,2268.0,12267.0
2024-07-03 12:48:41.833,redmond,1-2,2268.0,12297.0
2024-07-03 12:48:41.864,redmond,1-2,2268.0,12328.0
2024-07-03 12:48:41.893,redmond,1-2,2268.0,12357.0
2024-07-03 12:48:41.924,redmond,1-2,2268.0,12388.0
2024-07-03 12:48:41.954,redmond,1-2,2268.0,12418.0
2024-07-03 12:48:41.983,redmond,1-2,2268.0,12447.0
2024-07-03 12:48:42.013,redmond,1-2,2268.0,12477.0
2024-07-03 12:48:42.043,redmond,1-2,2268.0,12507.0
2024-07-03 12:48:42.074,redmond,1-2,2268.0,12538.0
2024-07-03 12:48:42.103,redmond,1-2,2268.0,12567.0
2024-07-03 12:48:42.133,redmond,1-2,2268.0,12597.0
2024-07-03 12:48:42.162,redmond,1-2,2268.0,12626.0
2024-07-03 12:48:42.191,redmond,1-2,2268.0,12655.0
2024-07-03 12:48:42.221,redmond,1-2,2268.0,12685.0
2024-07-03 12:48:42.251,redmond,1-2,2268.0,12715.0
2024-07-03 12:48:42.280,redmond,1-2,2268.0,12744.0
2024-07-03 12:48:42.310,redmond,1-2,2268.0,12774.0
2024-07-03 12:48:42.340,redmond,1-2,2268.0,12804.0
2024-07-03 12:48:42.372,redmond,1-2,2268.0,12836.0
2024-07-03 12:48:42.401,redmond,1-2,2268.0,12865.0
2024-07-03 12:48:42.431,redmond,1-2,2268.0,12895.0
2024-07-03 12:48:42.461,redmond,1-2,2268.0,12925.0
2024-07-03 12:48:42.491,redmond,1-2,2268.0,12955.0
2024-07-03 12:48:42.521,redmond,1-2,2268.0,12985.0
2024-07-03 12:48:42.551,redmond,1-2,2268.0,13015.0
2024-07-03 12:48:42.581,redmond,1-2,2268.0,13045.0
2024-07-03 12:48:42.612,redmond,1-2,2268.0,13076.0
2024-07-03 12:48:42.642,redmond,1-2,2268.0,13106.0
2024-07-03 12:48:42.673,redmond,1-2,2268.0,13137.0
2024-07-03 12:48:42.703,redmond,1-2,2268.0,13167.0
